,pretty_comp,bulk_modulus_kv
5965,Na3BiO4,68.667
5966,YBe2Ir,101.322
5967,Mn2Be2Zn,86.833
5968,ZnO,175.433
5969,TbY3,41.489
5970,BiPbClO2,54.733000000000004
5971,NpIn3,63.766999999999996
5972,BeCo4Ru,197.333
5973,TaAlRu2,242.2
5974,CeScGe,68.344
5975,CeHSe,74.122
5976,NaNbS2,80.589
5977,K3MnH5,17.667
5978,BaTa2Se,69.256
5979,TlFeO2,21.089000000000002
5980,Ca2AsI,34.8
5981,NaPb3,35.367
5982,Al2RuPt,201.0
5983,HfPtPb,84.367
5984,ScCr2AgH4,17.410999999999998
5985,Ba(AlTe2)2,25.467
5986,LiBeBO3,119.72200000000001
5987,ThPt,127.51100000000001
5988,RbBiS2,41.722
5989,Sc3InB,79.3
5990,Pr(GeRh)2,123.98899999999999
5991,SmLuRu2,122.76700000000001
5992,AuO2F,44.111000000000004
5993,CaCuO2,109.211
5994,CaFeO2,91.93299999999999
5995,AgN3,48.978
5996,TiCo2Si,205.967
5997,Er(VGa2)2,116.256
5998,Na2H6Ir,24.8
5999,TbC2,124.956
6000,HfCl4,14.967
6001,CeCuSO,90.01100000000002
6002,K2PtI6,16.722
6003,ThCoSn,113.27799999999999
6004,Pr(FeSi)2,124.289
6005,VZn3,116.667
6006,Sr(SiAu)2,87.056
6007,TmFe2,118.367
6008,PrP5,65.367
6009,K2PtBr4,15.289000000000001
6010,USi2,126.48899999999999
6011,Yb2PrDyS6,51.456
6012,Mn3Al,214.233
6013,Ba4BiBr,15.367
6014,SnPbF4,33.5
6015,SrCrF4,64.256
6016,Tl4SnTe3,30.166999999999998
6017,Ba2YZn,18.6
6018,Rb2PtCl6,19.133
6019,Be2CoCl,105.26700000000001
6020,NbCrW,165.467
6021,Na2TiGeO5,90.911
6022,YFeF5,64.789
6023,ZrIr,194.533
6024,DyTlPd,90.42200000000001
6025,CoSnF6,40.533
6026,Nb3Cr,187.0
6027,YTiSi,91.978
6028,Li2MnF4,43.467
6029,Na2ZrSe3,39.533
6030,Al2Au,105.46700000000001
6031,Te(HO2)2,63.911
6032,CaSnF6,59.266999999999996
6033,Na2Mg(CO3)2,78.3
6034,Rb2NiO2,30.233
6035,KNaO,41.7
6036,TbSi2,83.26700000000002
6037,KH2I3O,12.811
6038,Sr2AuN,52.644
6039,TlGaTe2,26.756
6040,Lu2HgAu,90.93299999999999
6041,YbIn2Ni,66.1
6042,BaBiTe,25.066999999999997
6043,MgGeO3,193.833
6044,DySnRu2,151.933
6045,UAl3Ni2,133.767
6046,CeBrO,55.478
6047,Be2IrRh,218.3
6048,BaO2,70.889
6049,Li2MnBr4,22.111
6050,TaAsOs2,236.5
6051,RbCaSb,20.055999999999997
6052,ZrZnN2,182.644
6053,PaC,184.167
6054,CeCrO3,189.467
6055,RbCuO,43.1
6056,LiTm2Al,54.567
6057,Ca2SnS4,56.15600000000001
6058,Rb2MgF4,50.411
6059,Li2MnVO4,110.92200000000001
6060,YBe2Ni,92.12200000000001
6061,LiNi(PS3)2,35.811
6062,Ta(TeCl3)2,16.811
6063,Sn(HgSe2)2,32.033
6064,LiBi,38.111
6065,Mg(AlC)2,140.344
6066,K2GeF6,36.4
6067,RbHF2,28.566999999999997
6068,Be2HgPd,136.0
6069,TmRh3C,208.933
6070,ScIr3,249.533
6071,Ni3Mo,230.033
6072,Na2BeBi,28.8
6073,MnF3,13.244000000000002
6074,ThTe3,26.611
6075,Li2VFeO4,172.456
6076,Ba2YCr3O7,122.244
6077,RbBiF3,42.244
6078,FeAg3,105.6
6079,Pr3GaC,38.733000000000004
6080,Mg(PtO2)3,196.47799999999998
6081,BeGaBr2,27.566999999999997
6082,UTeN,70.622
6083,TmH2,92.5
6084,Rb2HfF6,30.066999999999997
6085,BeCo2Sb,156.433
6086,MgZn2,49.843999999999994
6087,Li2CaSiO4,104.87799999999999
6088,Zn2Ni3O8,156.9
6089,NaAgF4,40.211
6090,MnFe2Si,235.067
6091,K4CdP2,18.211
6092,Cd2As2O7,98.978
6093,AlGaN2,188.91099999999997
6094,NaAlH4,20.767
6095,Na2PHO3,38.433
6096,MoSe2,58.622
6097,Be2VRu,186.922
6098,CaVF5,75.567
6099,RbCuO,30.910999999999998
6100,MnBe2Cd,108.8
6101,SnSe2,37.678000000000004
6102,NaAsOs2,163.467
6103,BaCa3O4,97.333
6104,YCoF5,66.333
6105,BPS4,26.678
6106,NaSb,22.13300000000001
6107,Mo2W(Se2S)2,36.256
6108,InFeAs,57.3
6109,MnNbO4,164.378
6110,CaCrO4,80.156
6111,Sr2CuF6,69.956
6112,CuBi(WO4)2,98.7
6113,Mg2FeWO6,76.844
6114,Pr2(Zn2Ge)3,75.033
6115,Ba4YCd,11.4
6116,K3LuSi2O7,102.589
6117,SmAg2Hg,76.667
6118,ScAg,86.43299999999998
6119,BaCa2Y,18.633
6120,Mn3Hg,89.7
6121,Ba2SmNbO6,139.033
6122,Li2Fe(PS3)2,39.278
6123,Zr2CoOs,177.1
6124,MnCdO3,187.667
6125,SmFeAsO,109.611
6126,BaPdS2,46.422
6127,Na2CN2,49.056000000000004
6128,PbS,59.833
6129,Ba(SbPd)2,66.48899999999999
6130,ErAlAg2,89.667
6131,BeNbSi,150.467
6132,KAlF4,68.578
6133,KBi(PS3)2,24.089000000000002
6134,Sr2FeSO3,82.589
6135,HfSnPt,107.133
6136,Zr2Be2Tl,74.711
6137,NaTbS2,50.7
6138,K2NaAs,17.767
6139,Mg(CN)2,36.389
6140,Rb2Se,16.0
6141,NaLiPt,30.4
6142,Te2Mo3(SeS)2,56.111000000000004
6143,ScSnPd2,127.5
6144,KErO2,93.93299999999999
6145,HfTe2,28.533
6146,K2NaMoF6,47.3
6147,KMnO2,89.589
6148,Pu2O3,144.567
6149,Li3BO3,81.889
6150,CrGe,162.6
6151,ThSb,84.6
6152,HfSb,101.756
6153,Rb2PtF6,32.1
6154,YBeCd2,70.044
6155,LiBeFe,74.733
6156,BaOsPd2,99.556
6157,Ho2SO2,129.089
6158,K4BeNb,6.8
6159,YPO4,150.256
6160,LiBe2Mo,116.333
6161,MnVAs,186.322
6162,Rb3Sm,5.933
6163,Y3Au2,77.544
6164,AgAuCl4,20.233
6165,Ca3SiBr2,31.63300000000001
6166,KInTe2,20.633000000000006
6167,Zr2Al,103.289
6168,SrHfN2,165.378
6169,BaTiSe2,33.711
6170,Rb3Pt,13.067
6171,PrPIr,138.1
6172,CaAsAu,71.789
6173,LiNdTiO4,134.056
6174,AcBr3,30.467
6175,Y3Al,51.3
6176,MnClO3,13.356
6177,SbPt,123.956
6178,Tb(CrSi)2,137.47799999999998
6179,HoAs,82.7
6180,TbSnRh2,139.5
6181,Li2VO2F,93.8
6182,CaCO3,86.256
6183,TeO2,151.078
6184,Ba(CdP)2,53.856
6185,TiSCl6O,11.822000000000001
6186,VFe2Sn,188.767
6187,UPb3,59.266999999999996
6188,NiHg,126.37799999999999
6189,NbCl3O,35.056
6190,Sc(SiNi)2,143.344
6191,Ce(MnSi)2,133.011
6192,Ca3SbAs,30.566999999999997
6193,Zn(InTe2)2,28.389
6194,Li7VN4,82.389
6195,BeGePb,47.478
6196,TbSF,115.133
6197,KHoO2,91.911
6198,KH8N3,16.4
6199,TiBiRh,103.7
6200,BaV2P,41.967
6201,ZrGePt,111.633
6202,Zn(InS2)2,70.833
6203,VCo2Si,222.267
6204,K3SbS4,19.367
6205,CeSmO2,155.13299999999995
6206,ZrBrN,54.633
6207,ZrBeIn,89.244
6208,BeNiMo,207.55599999999998
6209,HfS2,46.266999999999996
6210,RbHoO2,90.23299999999999
6211,Rh3Br,157.511
6212,KBaTi,7.933
6213,NdHo3,42.467
6214,Na4BeW,22.866999999999997
6215,Te2W3Se4,30.467
6216,H8Pt(NCl3)2,22.233
6217,LuNi2,133.4
6218,Lu2AgOs,118.1
6219,HoBPd3,150.533
6220,SmDy3,42.922
6221,BeInMo2,140.856
6222,Yb2SO2,73.7
6223,GaAsO4,39.044000000000004
6224,CaNi5,130.86700000000002
6225,BaCoNi2,53.756
6226,UP3,106.478
6227,USn,87.62200000000001
6228,TaGaCo2,209.2
6229,Fe(PS3)2,33.978
6230,Ta3Sn,181.033
6231,NaBeFe4,100.1
6232,NbFeF6,21.644000000000002
6233,MgScAg2,78.033
6234,Nd2Sb,60.433
6235,SrCrW2,139.233
6236,TmPb3,52.9
6237,Te3WO2,101.14399999999999
6238,Rb3H5Pt,18.578
6239,IClO3,103.1
6240,PbO2,137.533
6241,PmTlRh2,121.06700000000001
6242,Ba3SnO,40.8
6243,ScClO,49.511
6244,Sr4S3O,57.167
6245,Ba4CaRh,13.232999999999999
6246,TiCu,130.878
6247,BaTe2,32.444
6248,AuCl3,13.789000000000001
6249,Rb3BS3,19.622
6250,SmSe,50.367
6251,ErTl,61.0
6252,CdNi3N,184.8
6253,Ba4OsBr,21.066999999999997
6254,FeAsCl,43.033
6255,KHg,12.5
6256,PdSe2O5,26.3
6257,YCl,29.022
6258,ErBi2BrO4,82.811
6259,Ba4HfSe,17.8
6260,ErSnAu,86.76700000000002
6261,Ca2BeBi,36.078
6262,LiTi2Be,55.522
6263,MgSiNiO5,151.789
6264,Mg2Co3O8,158.856
6265,Ti2InNi,122.667
6266,Th(AlC)4,165.55599999999995
6267,CaSiSnO5,123.911
6268,WSeS,33.7
6269,YMnSi,90.1
6270,YRh,114.5
6271,LiEr2Ru,80.833
6272,K3VS4,22.410999999999998
6273,AlVF5,109.51100000000001
6274,TbPbAu,75.667
6275,Tb2In,56.867
6276,VI2,26.467
6277,Y2BeGe,62.722
6278,TmTe,70.0
6279,HoH2,88.4
6280,UTl3,60.9
6281,BiTeCl,24.421999999999997
6282,Ba2MnIn,23.767
6283,CeO,160.933
6284,Na3BP2,26.156
6285,BaFeIr2,116.244
6286,MnGaPt,131.333
6287,SiC,213.3
6288,SmMg2,41.033
6289,CaS,61.567
6290,PdO2,219.36700000000002
6291,ZrHg,107.456
6292,TbRh,116.73299999999999
6293,CdPd(CN)6,45.8
6294,MnCl2,20.267
6295,SrScBe,28.333000000000002
6296,TaZnRh2,217.63299999999998
6297,KNaTe,19.733
6298,BaSi2Br,38.089
6299,TiNi2Sb,153.833
6300,Li2BeBi,38.467
6301,BeGa2Tc,151.97799999999995
6302,BaGa2Cl,30.1
6303,U(CuSi)2,127.711
6304,K2BeRh,31.833000000000002
6305,Fe5Si3,220.58900000000003
6306,CuSbAs,76.533
6307,Yb(CuSi)2,96.133
6308,Nb3Ga,168.533
6309,InI,15.911
6310,PrBi2ClO4,76.722
6311,Tm2Fe2Si2C,137.856
6312,HoZn2,69.889
6313,Mg2BePt,94.789
6314,BeFePt2,196.111
6315,TmSe,89.26700000000002
6316,ZrCr2As,155.13299999999995
6317,KMnTe2,24.967
6318,TbPt3,177.86700000000005
6319,ZnSiO3,242.9
6320,USi3,125.1
6321,ZnCrF6,46.756
6322,Tb2Ti2S2O5,144.04399999999995
6323,Ca(SbO3)2,135.211
6324,RbGeBiS4,24.789
6325,Y2In,56.867
6326,TaAlO4,191.78900000000002
6327,H3N,12.067
6328,Nd2TeS2,60.778
6329,ZrSi,139.322
6330,NaGeSbO5,101.4
6331,Ti2AlRe,172.267
6332,U(SbO3)2,53.089
6333,NdRh3C,191.233
6334,LiCoS2,77.0
6335,VSi2,163.811
6336,ZrTaBe,133.54399999999998
6337,P2Rh3,210.15599999999998
6338,Cr2AsSe,97.478
6339,BaCdTe,22.166999999999998
6340,Rb2PdF6,22.467
6341,YbTe,43.733000000000004
6342,SF4,12.0
6343,Rb2Fe4O7,150.933
6344,Ba2PbSe,30.666999999999998
6345,H(WO3)2,230.233
6346,BaSr2Sc,15.433
6347,TlAgTe,39.811
6348,TiBe2Os,154.922
6349,U(CoGe)2,145.222
6350,ZnP2(HO)4,32.821999999999996
6351,Na2CdSnS4,33.833
6352,Sr2AlTlV2O7,105.589
6353,Ba2ZnCd,23.5
6354,BeTeIr4,201.86700000000002
6355,AgB(CN)4,40.067
6356,ZrAl3,99.456
6357,Lu6Sb2Mo,67.211
6358,MnBe2Os,231.567
6359,MgCuAs,78.222
6360,Sr(MnSb)2,41.567
6361,LiScSi,49.633
6362,KBeTc,48.9
6363,KPrTe4,30.322
6364,BaCaBr2,24.57800000000001
6365,CeMgZn2,61.233000000000004
6366,Pr2AlCo2,82.07799999999997
6367,Cd(GaO2)2,164.467
6368,RbSbS2,21.189
6369,KCO2,39.811
6370,VFe2Si,243.067
6371,CaPmCd2,46.633
6372,HfSbRh,106.76700000000001
6373,KBa4W,12.067
6374,Sc3BPb,81.9
6375,KBaSn,15.033
6376,Tb2Cu(Ge2O)2,97.289
6377,KH,15.3
6378,BaSrY2,21.122
6379,Ba4ZrIr,22.2
6380,Rb2PtSe2,34.433
6381,HoAl2Ni,96.23299999999999
6382,Mo2WSe6,30.456
6383,NaLi5N2,67.02199999999999
6384,Mg(AlSe2)2,38.633
6385,MgTa2Be,123.456
6386,TmAg2,87.23299999999998
6387,NiPtF6,58.056000000000004
6388,NaO2,36.333
6389,SrZrS3,74.378
6390,Rb2Hg2PdBr8,16.3
6391,Mg2TaBiO6,148.233
6392,LiIO3,38.344
6393,GaPt3,215.467
6394,Rb(CoS)2,57.1
6395,HfBe2V,128.411
6396,HoSb,64.5
6397,TmPd,104.43299999999999
6398,Eu2H3Cl,64.111
6399,TiPt,187.833
6400,WCl4O,19.322
6401,BeNbIn,110.656
6402,CeGeAu,80.4
6403,SBr,11.244000000000002
6404,NdTmMg2,41.633
6405,K2O2,38.056
6406,AgCNO,19.667
6407,FeSi5,225.233
6408,BeGa2Co,134.756
6409,AgClO2,17.178
6410,HfGeSe,112.62200000000001
6411,Tb3Mn3Ga2Si,59.144
6412,MgNiF6,53.733000000000004
6413,MoAsPd2,183.167
6414,Sm2SO2,119.133
6415,TlI3,15.144
6416,Li3PO4,76.422
6417,TiBeRh2,207.533
6418,CaCO3,86.911
6419,KSr2Be,12.133
6420,TaSe2,43.567
6421,TbTl,60.367
6422,Ca3UN4,125.389
6423,Ba4TaRh,22.467
6424,ZnFe3C,212.767
6425,YP,87.6
6426,LiCoO2,154.04399999999995
6427,NpSe,77.567
6428,NaMo2As,140.86700000000005
6429,CdCu2GeSe4,58.633
6430,MgHg,50.8
6431,NaScAs2O7,96.211
6432,LiCrP2O7,131.567
6433,Ba2HfBi,27.166999999999998
6434,BiAsO4,95.811
6435,U2BiN2,97.611
6436,CaNiF6,36.967
6437,BaTiO3,123.711
6438,BeNbTl,99.42200000000001
6439,CaUO4,151.733
6440,SrBeHg2,42.478
6441,KBaLi2,8.078
6442,HoGa,72.64399999999998
6443,RuCl(OF3)2,17.5
6444,K2BeSe,18.6
6445,Pr(CoSi)2,126.22200000000001
6446,Be2CoPb,79.044
6447,Br3N,25.566999999999997
6448,NdCuSn,75.3
6449,CeN,165.6
6450,Li2YbSn,36.967
6451,NaH2Pd3,111.822
6452,SnPS3,27.5
6453,Zn2Co3O8,160.167
6454,BiI3,12.089
6455,ZrSiPd,139.5
6456,TlClO3,26.8
6457,Cr3SnN,220.267
6458,BeNbRu2,198.889
6459,Yb3V,21.822
6460,SbS8Cl3,11.610999999999999
6461,LiMn2O2F3,85.656
6462,NdGe2,68.411
6463,TiCoO3,224.167
6464,PrIn,55.067
6465,PrCuO2,110.756
6466,Mg(MoO2)4,153.433
6467,TbFeSi,101.844
6468,FeAgS2,80.678
6469,DyH2,86.633
6470,KNaICl,18.111
6471,TiSb2,88.211
6472,RbBr,15.533
6473,YHo3,43.867
6474,KLi2As,22.678
6475,KCBr(NO2)2,21.489
6476,Tm3SnC,44.0
6477,NdAg,62.633
6478,Zr2Be2Ga,100.5
6479,CrSb,84.444
6480,ScOF,157.067
6481,TeAsOs,135.9
6482,CaTl,36.367
6483,RbGeIO6,70.956
6484,MgVSF5,40.711
6485,Sm(SiAg)2,99.06700000000001
6486,Ca3Pb,29.833000000000002
6487,TaTiBe,142.444
6488,Na2CdHg,19.833
6489,VCuRh2,221.033
6490,Ca(InTe2)2,28.256
6491,Sr(InTe2)2,25.278000000000002
6492,Sm3Mg,38.533
6493,ErH,73.067
6494,K3TaO8,41.321999999999996
6495,Ti2Zn,109.3
6496,SrBeF4,62.533
6497,Dy(SiPd)2,135.122
6498,TbGe,80.933
6499,BaZrCu2,51.6
6500,Ca(DyS2)2,75.911
6501,Be2GeIr,154.02200000000005
6502,BaScBr,10.433
6503,Li3ClO,56.3
6504,TiTeOs,156.333
6505,NdHg2,65.567
6506,LuInPd2,117.133
6507,NbCu3Se4,37.1
6508,MgU,76.967
6509,Ca(SnO2)2,104.76700000000001
6510,PdS2,64.633
6511,CaZnGe,56.167
6512,KMnSb,23.244
6513,ZnSbO3,152.36700000000005
6514,BaBeSiO4,98.0
6515,BeZnOs2,236.28900000000002
6516,SmNi2,117.133
6517,Al2Ru,165.25599999999997
6518,Ba2YTlFe2O7,91.6
6519,NbPSe,129.511
6520,Sm3InC,37.033
6521,ScBeFe,84.2
6522,CrCdF6,34.622
6523,Np2InNi2,94.311
6524,Er2SeO2,123.344
6525,RuCl2O,80.111
6526,Er(GeRu)2,141.267
6527,Ba2DySbO6,138.9
6528,Hf(CoSi)2,188.433
6529,ZrAsRu,186.989
6530,MnPd,221.878
6531,NaSO2,32.211
6532,TaBeP2,144.656
6533,Be2CrGe,158.944
6534,K2H4Pt,18.3
6535,NdP5,66.51100000000001
6536,FeAgO2,159.889
6537,LiZn2Rh,105.23299999999999
6538,BrCl,14.255999999999998
6539,HfSiTe,62.733000000000004
6540,SrMoO3,191.7
6541,TbBi,57.033
6542,YTlO2,92.43299999999999
6543,MnBe2In,131.944
6544,Cu2HgI4,23.3
6545,CeC,128.2
6546,K2MgCl4,26.467
6547,MgNi2Sb,107.53299999999999
6548,Sr(AlSe2)2,35.756
6549,Ca(ZnP)2,69.85600000000001
6550,BaIF,35.978
6551,Na2GeO3,58.956
6552,RbFeSe2,22.13300000000001
6553,TaBe2Sb,113.9
6554,Er(SiPt)2,152.144
6555,LiMnPt2,140.433
6556,LiCaAs,39.266999999999996
6557,KRb2BiF6,33.633
6558,CaNiTe,51.367
6559,MgBeTc,111.022
6560,Dy(HO)3,86.589
6561,Ho3Hg,55.733000000000004
6562,K3WF6,40.533
6563,BaMnS2,38.955999999999996
6564,NaAuO2,78.4
6565,AlMo3,223.467
6566,B3H7CO,9.267000000000001
6567,Li3AsO4,69.7
6568,CdCuF4,96.911
6569,Te2W3S4,60.744
6570,Ce(Fe2P)2,153.467
6571,SnRuW,165.63299999999995
6572,CaSe,35.067
6573,ScCdRh2,146.667
6574,Ba2NaFe,15.167
6575,Ba2NCl,45.443999999999996
6576,VFeSb,160.2
6577,K2MnH2OF5,26.478
6578,CdSbS2Br,38.522
6579,Bi(TeBr2)2,16.789
6580,Sr2Co(ClO)2,69.48899999999999
6581,Sr3(InP2)2,48.821999999999996
6582,PrSnAu,77.767
6583,Lu(MnGe)2,124.26700000000001
6584,ThGa2,97.744
6585,BeGaBr,35.022
6586,ScBeTc2,177.733
6587,Y2TiO5,142.922
6588,Li2Pd,55.533
6589,Be2CuRh,158.944
6590,Ni3S,164.567
6591,MnVNi,165.86700000000005
6592,SiAs,41.756
6593,RbPbIO6,55.622
6594,CoS2,28.189
6595,Pb2S(O2F)2,72.4
6596,Li4P2(N2O)3,88.42200000000004
6597,AlSeBr7,11.567
6598,BaMn2Cl,24.63300000000001
6599,ErNi2B2C,188.222
6600,Be(VSn)2,90.87799999999999
6601,As2Pb4S6ICl,26.256
6602,BaRuCl2,33.589
6603,Yb(SiAu)2,99.3
6604,V2O5,79.35600000000002
6605,Ba2S3,39.756
6606,LiBeO3,113.23299999999999
6607,TaFeSb,117.96700000000001
6608,BeNbFe,141.511
6609,U(CoSi)2,178.278
6610,EuS,95.1
6611,BaS2,39.311
6612,ScS2,71.233
6613,LiGa2Pd,81.8
6614,Pu(CrSi)2,157.067
6615,Sr2C(NCl)2,48.456
6616,Sr2InI5,19.956
6617,RbNdTe2,28.94400000000001
6618,NaHo2F7,52.489
6619,BaCa(CuO2)4,98.133
6620,Ta9(NiS3)2,132.389
6621,Tm2Al3Si2,87.9
6622,SmMnSi,81.078
6623,Nd2CdS4,58.856
6624,TbCdPd2,104.46700000000001
6625,ZrBe2Te,72.244
6626,TiAlFeCo,191.7
6627,VF2,138.1
6628,NdCoSi,79.3
6629,LiAl2Rh,119.3
6630,YSc4Be,45.733000000000004
6631,AlAgS2,68.333
6632,Al2CdSe4,66.4
6633,CS2,7.789
6634,Mg5(HO3)2,98.189
6635,ErHg2,73.078
6636,K2SiP2,28.678
6637,RbAuBr4,14.277999999999999
6638,Rb3BAs2,18.022000000000002
6639,ZrCl3,25.355999999999998
6640,BaAuCl,31.3
6641,ZrAsRh,113.8
6642,MgSbRu2,169.233
6643,MnBe2Ir,191.733
6644,Na4GeO4,57.867
6645,MnAuO2,143.111
6646,FeNiGe,177.05599999999995
6647,AlFe2Ni,172.86700000000005
6648,RbNaS,25.378
6649,HfMn2Be,128.944
6650,LiMnO2,2.978
6651,HPbClO,36.944
6652,KrF2,16.644000000000002
6653,LiH3O2,40.656
6654,CaHg2,46.744
6655,ZrS,125.978
6656,UTe,72.767
6657,CaTlCl3,24.644000000000002
6658,ZrGeRu2,205.533
6659,LiCa2Rh,43.6
6660,ErCdPd2,108.93299999999999
6661,Zr2Te2P,47.856
6662,BaNiF6,59.144
6663,LiErO2,122.87799999999999
6664,Sb(IF3)2,18.378
6665,CuIrBr,92.167
6666,UMnSe3,97.656
6667,Tm2CdSe4,58.233000000000004
6668,BeV2Cr,183.86700000000002
6669,FePH5CO4,39.156
6670,ScAlO3,219.144
6671,SrAgP,62.578
6672,ErAl3,76.133
6673,NiN,216.0
6674,ZnPbF6,36.556
6675,BeGaP,24.366999999999997
6676,NbBi2Mo,115.8
6677,GeMo3,236.4
6678,K2MnF6,31.344
6679,BeCrHg,89.26700000000002
6680,Ti2CoS4,104.22200000000001
6681,LiEr2Tl,54.333
6682,LiAl,47.0
6683,NaAcTe2,42.766999999999996
6684,Ba(AgS)2,55.856
6685,TaGaNi2,195.333
6686,Sc2CuAu,101.96700000000001
6687,LiNd2Ru,67.267
6688,Tl2SiS3,21.456
6689,ThGa2,97.4
6690,TbTlTe2,34.444
6691,PrBr3,36.078
6692,BaLiCa2,13.944
6693,Al2(FeSi)3,165.13299999999995
6694,DyCrO4,140.678
6695,ThRu3C,225.13299999999998
6696,HfCuHg2,109.333
6697,InPd,110.76700000000001
6698,AgCN,56.411
6699,BaLiP,40.422
6700,K2Sn2O3,33.433
6701,Pm2CuRu,88.633
6702,BaGa4,45.6
6703,Y2Cl3,36.689
6704,Tl(FeS)2,58.033
6705,FeBiO3,103.322
6706,CrNiO4,89.556
6707,LiPrO2,115.5
6708,Zn(CrN)2,107.22200000000001
6709,ScRh3C,217.033
6710,YSeCl,55.567
6711,CaCdSi,48.833
6712,K3NbO8,40.811
6713,CeH3,82.2
6714,Nd(FeSi)2,128.278
6715,CeS,92.3
6716,Be2AsCl,56.833
6717,MnP,160.567
6718,CaZrSi2O7,142.4
6719,MnSbAu,68.8
6720,Rb3Mn,4.2
6721,TmInRh,107.656
6722,NaSnS2,43.8
6723,Na2BePt,48.722
6724,MnAlO3,183.033
6725,Ti2AsP,112.23299999999999
6726,Sc2InAg,78.667
6727,MnBeCu2,129.833
6728,Nb2CoS4,60.056000000000004
6729,BeCu4Rh,148.033
6730,LiCuAu2,0.589
6731,RbMgAsH2,42.067
6732,BaSrTa4,46.867
6733,YSi,89.37799999999999
6734,Tm(CoGe)2,133.689
6735,Bi2OF4,92.889
6736,NiO,206.833
6737,ErSF,118.256
6738,In2Ge2O7,137.056
6739,NaPmTe2,47.266999999999996
6740,Sr3N2,51.333
6741,DyRh,119.26700000000001
6742,MnAlGe,121.544
6743,K4P2PdS8,19.9
6744,Sm(CoB)2,151.511
6745,BePIr,80.467
6746,YAg,72.433
6747,BeNbCr,175.7
6748,Na3AgO2,55.888999999999996
6749,ScAuO2,151.267
6750,KAs,19.311
6751,Li7BiO6,81.47800000000002
6752,SnH8(CI)4,11.033
6753,Mn(Sb2O)2,117.111
6754,ZrAsCl,80.167
6755,Tb2Au,67.9
6756,MnAlPt2,176.8
6757,BaZrF6,74.122
6758,KC,21.644000000000002
6759,Yb3Si5,54.533
6760,Be2SiPt,154.3
6761,KCaCl3,24.311
6762,BeIn2Sb,42.911
6763,B6P,200.41099999999997
6764,ThSe,104.0
6765,MgAlIr2,192.7
6766,Pr3TlC,36.2
6767,YbH2,49.766999999999996
6768,PrN,137.933
6769,MoO2,87.633
6770,NiAs,131.5
6771,RbSO2F,20.878
6772,BeBr2,13.933
6773,BeFe2Mo,243.5
6774,MgBe2Sb,63.388999999999996
6775,KSmF4,69.678
6776,NaBeBi2,43.122
6777,Mn2P,202.47799999999998
6778,TaBeNb,170.489
6779,SmCu,67.933
6780,MnNiAs,126.46700000000001
6781,ScPPt,148.556
6782,Cu2S,95.26700000000001
6783,UFeC2,208.233
6784,YGa,70.211
6785,BaNiRh2,88.178
6786,SrCrF4,51.766999999999996
6787,HfMn2Be,169.28900000000004
6788,Ti3N,133.767
6789,Ba3N2,40.933
6790,Li2SiSnS4,47.9
6791,ScBeBr2,35.321999999999996
6792,ZrBeCo4,173.833
6793,ZrFeCl6,15.744000000000002
6794,CaC2,65.122
6795,ErCd,64.467
6796,YSF,88.98899999999998
6797,LiVO2,131.056
6798,LiScF4,97.322
6799,TaBe2Hg,133.233
6800,PdN,209.922
6801,KVF3,84.06700000000002
6802,TbCuSi,99.85600000000001
6803,AlHO2,189.389
6804,NbAgO3,196.36700000000002
6805,FeAs2,138.222
6806,MnZn,119.133
6807,ScAlAg2,97.167
6808,Na2ZnGeO4,76.6
6809,CaZrGeO5,113.189
6810,TlP,46.533
6811,Ho2CuRu,101.1
6812,HoFeC2,186.94400000000002
6813,Tm2CdS4,69.133
6814,ThNi2,122.56700000000001
6815,Tm3TlC,45.4
6816,KCN,23.6
6817,KRb2CrF6,43.5
6818,PuN,154.0
6819,PHN2,70.689
6820,Sm4Sb3,65.6
6821,RbSmSe2,38.533
6822,LiTl2GaF6,51.833
6823,Mn2BeCu,206.278
6824,MgSc,50.4
6825,NiSO4,91.0
6826,Na4SiO4,62.878
6827,V3(OF)4,49.122
6828,MgNiF5,27.622
6829,VAuS2,118.7
6830,Zn(CN)2,47.578
6831,Be2NbRu,182.678
6832,CuAsPt2,165.733
6833,Sr4Li(BN2)3,78.967
6834,UIr2,238.9
6835,Al2Se3,35.266999999999996
6836,Ba2NaCu,15.567
6837,ThZn4,89.844
6838,BaHBr,34.189
6839,USe,95.9
6840,SrS3,36.789
6841,CeZrO4,163.722
6842,BeCrCo2,228.511
6843,RbO3,21.94400000000001
6844,TiZn(BiO3)2,98.96700000000001
6845,CaCd3O4,129.489
6846,YInPd2,107.53299999999999
6847,ErFe2,133.033
6848,Tm3GaC,49.933
6849,CrSi2,184.7
6850,YErZn2,64.9
6851,GaAgS2,74.8
6852,Ca4TiN4,96.35600000000001
6853,LiMgSbPd,72.333
6854,Be2TcGe,172.5
6855,TiFeSn,73.267
6856,TiBeZn,97.133
6857,Mn2ZnAs2,78.289
6858,BaNaV,9.8
6859,Ba2TmNbO6,147.567
6860,Zn(CoO2)4,132.433
6861,MgAg3,85.333
6862,Na3MgP2HO8,78.2
6863,AlTlO2,101.4
6864,Si3Ru,138.5
6865,SnO2,105.844
6866,Zn3(PO4)2,85.978
6867,ErS,105.56700000000001
6868,Li2CaPb,32.7
6869,NiS,135.411
6870,HfRh,184.067
6871,Ca(CdP)2,60.244
6872,HfBeZn2,98.4
6873,Ba2CuClO2,47.411
6874,UC,199.033
