,pretty_comp,formation_energy_peratom
11145,NaCaVO4,-2.74377
11146,AlTlSe2,-0.81023
11147,Ti3Ni4,-0.4456
11148,Cd2P3Cl,-0.38411
11149,Zn(SbO2)4,-1.01378
11150,KAsSe2,-0.6451399999999999
11151,LiMnSiO4,-2.31739
11152,BaLiBi,-0.29135
11153,Mg3In,-0.07124
11154,YbSbPd,-0.92929
11155,GePd2,-0.48733999999999994
11156,ScCu2As,-0.30228
11157,Zr(InBr3)2,-1.17543
11158,BaB2F8,-3.3567699999999996
11159,ScAsRu2,-0.06159
11160,Li2VCoO5,-2.00545
11161,Lu3TaO7,-3.68177
11162,Ba2MgTe,-0.69002
11163,Ti5Ga4,-0.42417
11164,NaSmTl2,-0.29181
11165,BaScCl,0.06571
11166,K8N3O,0.0301
11167,Tb2CBr,-1.08848
11168,CoCl2,-0.56716
11169,BeNiIr,-0.27628
11170,Sr(AlSe2)2,-1.3544
11171,TlGaSe2,-0.57563
11172,LiVTe3O2,-1.32806
11173,NaZrBe,0.34939000000000003
11174,YCoO3,-2.29256
11175,TiBeCr,0.31602
11176,SrCaBe,0.39977
11177,Sc2GaPt,-0.9453
11178,Sr2AlTlV2O7,-2.2733
11179,Mg3P2(HO)6,-1.6443
11180,K3Sb2N2O6F7,-1.84153
11181,RbVF3,-2.55295
11182,CuAgO2,-0.4955100000000001
11183,As3W,0.521
11184,NpTe2,-0.76337
11185,LiFeAs,-0.16186
11186,Th(TeI)2,-1.03136
11187,LiYbGe,-0.55255
11188,Li2Te,-1.11191
11189,Ba5Nd8Mn4O2,-2.80652
11190,ErPu3,-0.07892
11191,ZrZnNi4,-0.4395
11192,Li2TlPd,-0.38206999999999997
11193,Sr2BeCu,0.24491
11194,Bi3BrO4,-1.35085
11195,LiIn2Ir,-0.3186
11196,Ho2IrRu,-0.73311
11197,P2PdO6,-1.7594299999999998
11198,Ca2AsI,-1.52948
11199,K2SbAu,-0.58025
11200,RbLuO2,-3.0442
11201,NaTiS2,-1.5023799999999998
11202,Be2GeW,-0.16509
11203,PrZn,-0.35309
11204,Li3Tc,0.60577
11205,CaBiCO4F,-2.15109
11206,CaBeBr2,-0.58409
11207,InCoSi2,0.63088
11208,Ba4TeCl,-0.38389
11209,NbO2,-2.31272
11210,ZrBeSb4,0.76145
11211,TlAgO2,-0.55776
11212,Ba2Nd2Co4O,-2.19468
11213,ZnC2(SN)2,0.013069999999999998
11214,BeTe2Ru,0.1178
11215,HoTmZn2,-0.38396
11216,BaCoBr2,-0.6281899999999999
11217,Er(CoGe)2,-0.60319
11218,Er5Rh3,-0.81035
11219,BaHfGa2,-0.28731
11220,HfAlCu2,-0.33658000000000005
11221,Li2TlAu,-0.37761999999999996
11222,Be2CoBr,0.74532
11223,Ce2U3,-3.66788
11224,V2SiO4,-2.23688
11225,KBaV,1.24171
11226,SrLuCuSe3,-1.6142
11227,K2Cd3S4,-0.93471
11228,V3Pb,0.25739
11229,Li6PS5Cl,-1.18829
11230,SiAsW2,0.20254
11231,U2N3,-1.5891899999999999
11232,NdLuIn2,-0.44601
11233,Ba4YV,1.11539
11234,SrSn2,-0.32036
11235,TiBrO,-2.2738400000000003
11236,Li3Cr3SiO8,-2.26856
11237,TlI,-0.6723899999999999
11238,KBeIn2,0.46567
11239,NaSbSe2,-0.6884399999999999
11240,Ba(BRh)2,-0.50242
11241,Ba4MnHg,1.05787
11242,Li(CoO2)2,-1.4923
11243,Ca2AlCrO5,-2.98915
11244,KBaLi2,0.12312000000000001
11245,LuAlO3,-3.6076
11246,NpGaRh2,-0.41332
11247,Ba4SiCl,0.10804000000000001
11248,LiCuAg2,1.36139
11249,CaBe2Ru,-0.09814
11250,LuSbPt,-1.20256
11251,CaMg(CO3)2,-2.30905
11252,SmNiGe2,-0.7335699999999999
11253,Hg2GeO4,-0.87651
11254,Sr2B2O5,-3.01926
11255,HfCl4,-1.87674
11256,Li2BeCl2,-0.75434
11257,Li3FeO4,-1.7852
11258,TmN,-2.04937
11259,BaZnPb,0.10286
11260,Mn2BeV,-0.04181
11261,KrF2,-0.12412999999999999
11262,Be2HgRu,0.30242
11263,CrAgS2,-0.42168
11264,BaNa2Ge,0.01277
11265,V2NiSe4,-0.5361
11266,BaLaIn2,-0.49818999999999997
11267,Ba4SrRe,1.1784
11268,CeCoSi,-0.61754
11269,TmAg(PSe3)2,-0.54342
11270,Ba4LiHf,0.8341299999999999
11271,AlPt,-0.9288799999999999
11272,HoInAu,-0.76455
11273,Tl3VO4,-1.6559400000000002
11274,Lu2CoRh,-0.69167
11275,Rb2H4Pd,-0.31167
11276,Ba4ZnBi,0.16618
11277,Ba(MgAs)2,-1.03967
11278,Y5CuPb3,-0.58085
11279,NdVO4,-3.1844099999999997
11280,ZnAsAu,-0.00917
11281,VPt,-0.55308
11282,Rb3Er,0.57568
11283,Sr2BeTl,0.008320000000000001
11284,TlAu3,0.0823
11285,CaBeFe2,0.50764
11286,SN,0.51371
11287,Ni4B3,-0.2295
11288,V2ReRu,-0.29064
11289,Rb7Au5O2,-0.75221
11290,Na3AlAs2,-0.5797399999999999
11291,NaDySe2,-1.7907099999999998
11292,TiNbRe2,-0.39432
11293,Y(MnS2)2,-1.00882
11294,YbAlO3,-2.9511
11295,DyTl3,-0.22607
11296,TiBe2Nb,-0.0644
11297,Ca(SiAu)2,-0.46929
11298,V2S5,-0.6008399999999999
11299,Na5CrO4,-1.60522
11300,Zn(CrS2)2,-0.8327899999999999
11301,TlInSe2,-0.53746
11302,BaO,-2.60435
11303,Rb2As2Pt,-0.53737
11304,BeCdW2,0.18386
11305,KBa4Bi3O,-1.35079
11306,CaCdHg2,-0.30196
11307,K4Br2O,-1.61365
11308,LiTi4O8,-3.04039
11309,SrAl4Sn3,-0.48453
11310,BaSrTi2,0.92639
11311,Ca4SmB3,-3.21585
11312,BaYSb2,-0.75354
11313,Li4MnBe,0.65461
11314,TiSn(PO4)2,-2.35587
11315,PrGaO3,-1.33707
11316,PrB4,-0.5663
11317,Sm2CdPd2,-0.8052
11318,SnF4,-2.44524
11319,Mg(CrS2)4,-0.8072
11320,BeGa2Re,0.10641
11321,HoB4Ru,-0.6463800000000001
11322,MnV2O4,-2.16088
11323,Be(SnBr)2,0.35911
11324,NbS3,-0.86685
11325,BeHgGe4,0.72028
11326,Ti2AsIr,-0.34122
11327,ErTa3O9,-3.26397
11328,BeHgIr,0.04935
11329,U2AsN2,-1.45381
11330,VBiO3,-1.9051
11331,Mn9Cd,-1.2794299999999998
11332,KIn9Ni2,-0.12903
11333,NaSi,-0.04501
11334,MoAs,-0.18757000000000001
11335,AlPd5I2,-0.40091
11336,Mn2CuGe,0.10747000000000001
11337,BeOsW2,-0.20104
11338,BaRuPt2,0.04406
11339,SrUS2,-1.28482
11340,ErInCu2,-0.3529
11341,Ti2IrOs,-0.44211999999999996
11342,Sr2PdAu,-0.72822
11343,Te2SO7,-1.2042
11344,Ba4SrPt,0.47366
11345,ThPb,-0.30161
11346,Ba4HgOs,1.02796
11347,NaAc2Pb,-0.2329
11348,TiBrN,-1.4974299999999998
11349,Yb2Ru2O7,-2.11951
11350,Ba3Fe2Cl2O5,-2.27369
11351,Be2PtPb,-0.00302
11352,K3BrO,-1.50881
11353,Ba(AlSi)2,-0.32350999999999996
11354,TiMnRh2,-0.5256
11355,ThSbTe,-1.07416
11356,Li2Ni2SbO6,-1.45745
11357,Ba4ScRe,1.37404
11358,VSnO4,-2.0659
11359,SmSeClO3,-2.10596
11360,MoSeCl7O,-0.7863600000000001
11361,AlPO4,-0.4596
11362,BaBeCl2,-1.0766200000000001
11363,Li2CrSiO4,-2.29792
11364,YBe2Cl,0.06502999999999999
11365,MnGaNi2,-0.23558
11366,Pr2Be2GeO7,-3.04282
11367,BaV2O6,-2.77421
11368,Ni6OF,-1.66742
11369,Na3Sb3(AsO2)2,-1.57881
11370,SbAsOs,0.21863
11371,TlSn,0.04115
11372,Sr4MgCr2(SO3)2,-2.4896700000000003
11373,Ba4ScPb,0.38416999999999996
11374,Dy2CdPd2,-0.84585
11375,AgNO3,-0.25181
11376,NaEr3,0.30085
11377,SmClF,-2.74616
11378,K3V,0.83226
11379,TiMnO3,-2.53858
11380,BeTlHg2,0.64856
11381,PrAl7Au3,-0.5595899999999999
11382,Ba4LaIr,0.8633
11383,Nd2Be2SiO7,-3.3555900000000003
11384,BiSb2Os,0.80643
11385,TlPd3,-0.16682
11386,TaCr2,-0.09818
11387,Re2RuBr,1.16469
11388,Sr2BeSi,0.28466
11389,Sr2SnHg,-0.68375
11390,TmBiPd2,-0.7459
11391,Rb2CuF4,-2.44387
11392,MoWSeS3,-0.81086
11393,Na2La2Ti3,-3.25257
11394,Tl3CoCl5,-0.9151299999999999
11395,Tl(BH)6,-0.20515
11396,Mn5(FeO2)3,-1.5969
11397,BeSi2W,0.14353
11398,CdGeO3,-1.56521
11399,BeBPt2,0.3875
11400,LaYBe2,0.13309
11401,Be2SbPb,0.7068800000000001
11402,Na4BeZn,0.52825
11403,TlSbSe2,-0.35445
11404,BeZnSb4,0.75234
11405,Lu2AlZn,-0.39333
11406,Ba4VRu,1.5506
11407,HfBeZn2,-0.03151
11408,LaSF,-3.34093
11409,TiMn2Ga,-0.24303000000000002
11410,CaVO2,-2.28152
11411,Ca(Cu2P)2,-0.46927
11412,Na3NO2,-0.54974
11413,TiAlFeCo,-0.6130399999999999
11414,BeNbSi,0.027939999999999996
11415,LiEr2In,-0.25275
11416,TbY3,0.017769999999999998
11417,BeGaCo,0.11807000000000001
11418,H7BrO3,-0.8654799999999999
11419,Mg(BiO3)2,-1.26617
11420,NiI,0.12964
11421,ScBe2Si,0.04632
11422,PrCrO4,-2.76914
11423,NdSnRh,-0.8628100000000001
11424,Cu3Se2,-0.12914
11425,BeCuSb2,0.23745
11426,Ca2AgBi,-0.69917
11427,Sr2GeS4,-1.54921
11428,BaOsO3,-1.87869
11429,Li2CoSiO4,-2.19316
11430,TaTc,-0.48478999999999994
11431,Na4CO4,-1.54572
11432,PrSn3,-0.5139600000000001
11433,KSbF4,-2.6970400000000003
11434,Ba4TaTi,1.45617
11435,Sr2BeCl,-0.43022
11436,Ba4GaHg,0.35749000000000003
11437,PmSbPd2,-0.81698
11438,MnAsPd,-0.13182
11439,YbZn2,-0.436
11440,CoCu2SnSe4,-0.22093000000000002
11441,Li2Fe(CO3)2,-1.55118
11442,LiZnN,-0.40310999999999997
11443,Rb2CoF4,-2.50073
11444,VF5,-2.73625
11445,LaI,-1.14126
11446,Ti2CoRe,-0.48049
11447,BaCrCl2,-0.99871
11448,HfInPd2,-0.67333
11449,HfGePd,-0.78857
11450,Sm2MgGe2,-0.7925399999999999
11451,Ti2AsW,-0.15398
11452,YCuF5,-2.96487
11453,ZrGeRu2,-0.58632
11454,Li2NiO2F,-2.0131900000000003
11455,V5O2,-2.34009
11456,TaCuN2,-0.68076
11457,Si2AsW,0.5759
11458,DyMg,-0.06655
11459,V2O3,-2.4845
11460,Na2Mn3Cl8,-1.3269
11461,Y2AgIr,-0.70611
11462,SrTaBe,0.8983399999999999
11463,Ir3Rh,-0.0198
11464,ZrC,-0.34975
11465,NaBePt2,-0.21636
11466,CuSb2H2(O3F4)2,-1.48073
11467,Sc2NCl2,-2.14748
11468,GaAu,-0.21958000000000005
11469,BaTcBr2,-0.27788
11470,Li2TiFeO4,-2.36872
11471,TmCdHg2,-0.23229
11472,RbAgF3,-2.02245
11473,Be2NiMo,-0.14923
11474,NdSc3,0.04272
11475,CaRh2,-0.49482
11476,BaTbO3,-2.93433
11477,K3CrO4,-2.00985
11478,Ir3W,-0.3528
11479,Mg3NF3,-2.79107
11480,LiGa,-0.34204
11481,YbNdAg2,-0.42635
11482,Li2Fe3TeO8,-1.51099
11483,Ce2Ni,-0.41281
11484,Ca2BeCu,0.09444
11485,Sr3ErRhO6,-2.84044
11486,B3H7CO,-0.12734
11487,Sc3Cd,-0.14912999999999998
11488,LiBeOs2,-0.02652
11489,BeNiP2,0.01113
11490,MgBeSi2,0.4365600000000001
11491,NaBeIn,0.37559000000000003
11492,SrH2Cl2O,-1.58479
11493,CaBPO5,-2.81525
11494,Tl2Ni3S2,-0.31769000000000003
11495,Y2MgGe2,-0.8276600000000001
11496,Hf2N,-1.34159
11497,Ba4FeMo,1.68169
11498,AgBr,-0.17248
11499,BiTe,-0.07628
11500,Li(PrGe3)2,-0.45582
11501,Ti3Pb,-0.05796000000000001
11502,InFeCo2,0.0995
11503,Ce(SiPt)2,-0.93773
11504,NaMn(SiO3)2,-2.52452
11505,ScFeO3,-2.5489
11506,ScSb,-0.62197
11507,U(MnGe)2,-0.08694
11508,LuSb,-0.68508
11509,DyMgIn,-0.40718000000000004
11510,LiTi4VO8,-2.8848
11511,DyRh2,-0.78647
11512,Ba4InRu,0.8498
11513,CeYTl2,-0.31773
11514,P6SO24,-3.06149
11515,Sc6FeTe2,-0.66184
11516,Li5NCl2,-1.21979
11517,Li6Br3N,-1.1712200000000001
11518,SmCrO3,-2.81477
11519,MnFe(PO4)2,-1.88854
11520,LiTm2Pt,-0.74674
11521,NaMnTe2,-0.28955
11522,Pr(BC)2,-0.33247
11523,SmTlTe2,-1.09743
11524,Tl2Ru2O7,-1.04685
11525,V2AsSe,0.30597
11526,SbCl3,-0.8819799999999999
11527,YbSbAu,-0.9097700000000001
11528,K3NaP2(O3F)2,-2.54065
11529,Be2TcPt,-0.34262
11530,Cu2SnTe3,-0.11805
11531,SmSe,-1.8807599999999998
11532,Tb2Si3,-0.27018000000000003
11533,TiBeCo2,-0.4587
11534,MgFe4O9,-1.30552
11535,Li4Co5NiO2,-1.49583
11536,CeAlCu,-0.34374
11537,La(SiIr)2,-1.00796
11538,ScNbTc2,-0.27912
11539,Ba4BeNb,1.27067
11540,Nd2SO2,-3.29523
11541,HfBe2Hg,0.22105999999999998
11542,Li2VNiO4,-2.02425
11543,TlClO3,-0.32047
11544,Te6MoW2,-0.07923999999999999
11545,Na3Al,0.09774
11546,SrNd5S8,-2.24207
11547,Ho(NiP)2,-1.00033
11548,Re2SCl2,-0.48711
11549,TmSnPd2,-0.88526
11550,YBe2Ni,-0.05851
11551,TaAgS3,-0.76557
11552,K3VS4,-1.33268
11553,BeCd4Ga,0.46592
11554,InS,-0.58349
11555,BN,-0.5806899999999999
11556,CaH2(ClO3)2,-1.22947
11557,HoThTc2,-0.07882
11558,Sr(PRh)2,-0.9480700000000001
11559,Al(FeO2)2,-1.95825
11560,Li2VCl4,-1.62752
11561,Rb2V3O8,-2.52936
11562,Yb2PdAu,-1.0376299999999998
11563,NbInS2,-0.96296
11564,HoAl2,-0.53251
11565,ErSbPt,-1.21862
11566,PHF2,-1.49137
11567,LiNiBO3,-1.90396
11568,YbCo3B2,-0.45912
11569,K3AsSe4,-0.87054
11570,K2Pb(SO4)2,-1.81008
11571,Rb3TaO8,-1.6047799999999999
11572,LiAl3,-0.12403
11573,K2Be2Co,0.9551
11574,CeAl,-0.25881
11575,BeZnMo,0.14762999999999998
11576,BeV2Pt,-0.1997
11577,LuIr2,-0.8812700000000001
11578,Ba2TiTe,-0.16731
11579,YNiBi,-0.73319
11580,Zr2Al3C5,-0.19932
11581,BePdCl,-0.15432
11582,Lu2Mo2C3,-0.4481
11583,CsSnI3,-0.98516
11584,HoLuCd2,-0.33335
11585,NaNdTiO4,-3.1749
11586,NbB,-0.72785
11587,BeSnOs4,0.91125
11588,HoAsO4,-2.53247
11589,Ba4PBr,-0.04893
11590,Mg(P2Rh3)2,-0.68293
11591,BeP2Os,0.47038
11592,BaTiPd2,-0.4260100000000001
11593,NaNiAsO4,-1.33718
11594,Y2Al3Si2,-0.5624399999999999
11595,SrAlGe,-0.56124
11596,H2Se,0.83898
11597,KCaSiHO4,-2.57751
11598,Si2B2O5,-0.7890699999999999
11599,Pr2CdS4,-1.7150900000000002
11600,Al2FeS4,-0.90423
11601,NbBr2O,-1.61493
11602,Nd(GeRh)2,-0.86911
11603,CoPt3,-0.046419999999999996
11604,BePd2,-0.49221000000000004
11605,DyVO3,-3.1910000000000003
11606,V3O5F,-2.56687
11607,W2Se3S,-0.6019800000000001
11608,V2CoO6,-2.09018
11609,Sr2PtAu,-0.8997799999999999
11610,Sr2Co(SeO3)3,-1.60054
11611,K2BeGe,0.3342
11612,BeInGa,0.3423
11613,Al2Ge(HO3)2,-2.2715400000000003
11614,Th(SiPt)2,-0.96951
11615,Be2PbBr,0.75779
11616,Ba4HfSe,0.53881
11617,Nb3TeCl7,-1.26008
11618,HoBO3,-3.26421
11619,HfCrO3,-2.75654
11620,Cr(BH)6,-0.00547
11621,VFeH2O5,-1.64337
11622,NbGaAs,0.60226
11623,ZnNi,-0.25501999999999997
11624,PrSF,-3.22084
11625,Ca3PN,-1.22284
11626,Li3Ca,0.04791
11627,Ca3FeRhO6,-2.33167
11628,V(CrTe2)2,-0.19113
11629,TiTc2W,-0.53138
11630,Rb6C5,1.95118
11631,HoIn5Rh,-0.39309
11632,YbTmRh2,-0.9169
11633,Cr2F5,-2.09558
11634,BePbCl2,-0.01922
11635,LiYb2Pd,-0.47852
11636,ErAg2,-0.3734
11637,Nb3Cl7,-1.3086799999999998
11638,Dy3Y,0.01661
11639,CeVO4,-3.15738
11640,YC2,-0.37354
11641,RbHoSe2,-1.8393599999999999
11642,Na6CuO4,-1.25237
11643,Pr3SiAgSe7,-1.40159
11644,WS,-0.5201899999999999
11645,Rb2NaTiF6,-3.23971
11646,LiMnTe2,-0.29352
11647,Ba4TaTc,1.73449
11648,Ti(CuS)4,-0.67066
11649,LiTa2CuO6,-2.5679
11650,Ti2C,-0.67911
11651,KMnTe2,-0.47192
11652,YSbPt,-1.2377
11653,La(Fe2P)2,-0.63789
11654,CaNi5,-0.17209000000000002
11655,Yb2CdPb,-0.6189399999999999
11656,CeAu,-0.68525
11657,Ba4OsCl,0.72792
11658,Pm2AgIr,-0.5724600000000001
11659,PrSbPd,-1.05903
11660,Be2SiBi,0.8640899999999999
11661,Nd3Si2S8Br,-1.60465
11662,Li4Ti5(FeO2)3,-2.5766
11663,Mn2BeNi,-0.05238
11664,NdInRh,-0.73
11665,BeMoRu2,-0.00047
11666,Sr3LiRuO6,-2.4624
11667,NaSbO3,-1.69612
11668,BeCoBr2,0.49263
11669,Ca(GeRu)2,-0.51151
11670,BeInRh2,-0.19114
11671,LiHoS2,-2.01622
11672,OsO2,-1.08328
11673,Li3Ti(PO4)2,-2.56772
11674,Ba2TlZn,-0.37418
11675,Rb4CO4,-1.40691
11676,SrGe(HO2)2,-1.9334900000000002
11677,BeGaPb2,0.33642
11678,Zn(GaTe2)2,-0.37016
11679,TiBe2Ru,-0.30769
11680,Mg(TiN)2,-0.7974600000000001
11681,HoCuSi,-0.66676
11682,YRh5,-0.31774
11683,MnIn2O4,-1.62208
11684,Tl3Ge,0.16212
11685,B2Br5,-1.60475
11686,NaTmO2,-3.10029
11687,LiTm2In,-0.24395999999999998
11688,Nb2CoS4,-0.63015
11689,Nb3Bi,0.05155
11690,RbUAgSe3,-1.08143
11691,MgAgF3,-2.67729
11692,Li4Ti3V5O6,-2.71511
11693,BaBe2Te,0.45583
11694,Ta4AlC3,-0.61107
11695,TaBeRu2,-0.35455
11696,Na2ZnSiO4,-2.29965
11697,SrWN3,-0.90745
11698,CrF5,-1.86454
11699,Ni3N,-0.01687
11700,Ca(MnBi)2,0.08257
11701,BaBPO5,-2.8287
11702,Y2InHg,2.09422
11703,VGaNi2,-0.27783
11704,CrNiSb,0.02409
11705,RbTeO3,-1.33938
11706,Dy2CdS4,-1.7864900000000001
11707,BeInSb2,0.25018
11708,Er3Pd2,-0.80042
11709,Li2Mn3WO8,-2.02474
11710,BiMoRh,0.55353
11711,Na3UF8,-3.3545
11712,K2NaInF6,-2.89334
11713,MoAsPd2,-0.03257
11714,Ba2YZn,0.20434000000000002
11715,SnAsRu,0.05554
11716,AlCo2Si,0.46408
11717,Ca7Ge,-0.0479
11718,MgCr2O4,-2.4036
11719,HgPd3,-0.03645
11720,Te2Ru,-0.28617
11721,V3Mo,-0.06534
11722,LiAl,-0.2417
11723,Ti(MoS2)2,-1.00293
11724,NaPr2IrO6,-2.42376
11725,SiSnPt5,-0.48544
11726,LaPd3C,-0.22104
11727,Sr3Cr2O8,-2.72752
11728,AsPtRh2,0.11753
11729,H2AuC4N,-0.0253
11730,Cu2P2O7,-1.6727599999999998
11731,LiBi3(ClO2)2,-1.53521
11732,Tb(NiB3)2,-0.37499
11733,CaUS2,-1.29922
11734,TlNiO3,-0.63754
11735,Fe2NiO4,-1.26191
11736,SiC,-0.23851
11737,PmNi2Sn,-0.42543
11738,Sc2BeIn,-0.00659
11739,Li2Mn2FeO6,-1.85797
11740,CN,0.67175
11741,LiNdGeO4,-2.65382
11742,K2Zr(SiO3)3,-2.9907
11743,Li3MnF5,-2.85897
11744,P2Rh3,-0.61806
11745,Ba4ZrSb,0.48344
11746,Rb2Pd3S4,-0.80197
11747,KFeTc2,1.37192
11748,Bi2Te2S,-0.32213
11749,ThNiSn,-0.71311
11750,Li4CrFe3O8,-1.88209
11751,Ce(Fe2As)2,-0.40657
11752,BaBeIr2,0.7491399999999999
11753,LiEr2Tl,-0.17534
11754,Li2B4O7,-2.5815200000000003
11755,SrGeO3,-2.35835
11756,Nb(W3Se2)2,-0.58811
11757,ScSi3Ni,-0.57338
11758,MnSe2,-0.221
11759,NiAgF3,-1.43128
11760,YbHgPd2,-0.6443399999999999
11761,LaN,-0.9559200000000001
11762,NaLaTiO4,-3.21388
11763,YUO4,-3.7382
11764,GaAsO4,-1.5268899999999999
11765,Ti2BeSn,0.06827000000000001
11766,Ti2CoIr,-0.65977
11767,U(B2H3)2,-0.14193
11768,ScRh,-1.07085
11769,Al2IrOs,-0.73458
11770,NaIO3,-1.01344
11771,InBi2S4Cl,-0.6239600000000001
11772,Li8Cr3TeO2,-2.00393
11773,CaTiS2,-1.7268299999999999
11774,BaMn4O8,-1.7991400000000002
11775,V3(As2O3)2,-1.58092
11776,NaNiBO3,-1.77393
11777,Zn(FeO2)2,-1.32223
11778,Zn3Ge3(SbO)2,-1.39679
11779,AgB(CN)4,0.28645
11780,AlGaPd2,-0.66877
11781,Yb3Mn,0.30951
11782,Tl2SiNi,0.63313
11783,Nd2IrRu,-0.40114
11784,Zr3NiO,-1.41646
11785,BeCuPd2,-0.16559
11786,Ba2GaP4HO4,-2.49687
11787,K3MnH5,-0.15257
11788,NaSi2Pd3,-0.5533
11789,ScSi7Rh3,-0.54227
11790,Zn(HO)2,-1.19102
11791,HgRhF6,-1.52286
11792,LiFeF3,-2.37624
11793,CaCu3(Sn2O)2,-1.58419
11794,Be2TlMo,0.50054
11795,DyMnSi,-0.4666
11796,UTl3,0.21535
11797,TlZnF3,-2.24883
11798,BaYTe,0.10400999999999999
11799,MgCd,-0.03638
11800,Li8BiO6,-1.89144
11801,AlVO3,-1.8459
11802,ErPaTc2,-0.23376
11803,Ag3PS4,-0.19943
11804,Au2O3,-0.17635
11805,Y2Si4Mo3,-0.6224
11806,LiTaWO6,-2.5493200000000003
11807,KBe2Br,0.61915
11808,CoO,-0.6612
11809,Ba4HgGe,0.3369
11810,BeNbRh,-0.05994
11811,CaNiTe,-0.43762
11812,Hg3F,-0.29346
11813,Y6CoBi2,-0.52354
11814,SbOF,-1.78025
11815,BeNb2Sb,0.17102
11816,YAl2Ni,-0.6926800000000001
11817,PrBi,-0.7468899999999999
11818,Nb4AlC3,-0.56075
11819,SnPO3F,-2.16906
11820,Ce3Zn,-0.05753
11821,Mo2Se3S,-0.7141
11822,Zn3(Ni10B3)2,-0.26317
11823,Be2NiMo,0.0346
11824,V2Te2O7F2,-1.9449
11825,Sr2LiReN4,-1.01793
11826,LaAsPd,-1.27567
11827,NdCuSi,-0.62264
11828,BaCu2SnSe4,-0.75794
11829,U2TeN2,-1.4795200000000002
11830,RbNiBr3,-0.98221
11831,La3TlC,-0.34563
11832,Ho2Ru2O7,-2.41056
11833,Rb2NaBiF6,-2.8147900000000003
11834,ZrCoSn,-0.48467
11835,Li3CrBAsO7,-2.07749
11836,ZrBeIr4,-0.16275
11837,LuNi2B2C,-0.5594399999999999
11838,Y(NiGe)2,-0.70294
11839,K2HgTe,-0.7909999999999999
11840,LiBeNb,0.38064
11841,UCO5,-2.41607
11842,MnTlCl3,-1.06974
11843,ZnAg2GeO4,-1.10704
11844,Sm(AlCl4)2,-1.6860099999999998
11845,Rb2S5,-0.71768
11846,Na3YBr6,-1.7882900000000002
11847,P2Pb3O8,-2.00553
11848,NiAgO2,-0.7200300000000001
11849,SmMgIn,-0.43127
11850,TcAg3,0.60653
11851,Li2Mn2CrO6,-2.02038
11852,ZrInPd2,-0.6919
11853,Dy(GePd)2,-0.75952
11854,K2BaMg,0.14668
11855,TbSbPd,-1.0066700000000002
11856,Rb3CoO2,-1.19428
11857,LuTaRu2,-0.5385800000000001
11858,Na2BeH4,-0.32349
11859,MnBe2Co,-0.2116
11860,CeAg,-0.06054
11861,NdGeRh,-0.89259
11862,YbAgPd2,-0.65571
11863,LiSm2IrO6,-2.54396
11864,Lu3Th,0.03561
11865,PrNiO3,-2.33887
11866,Sr2LiIr,0.19732
11867,Ba2AgSb,-0.82044
11868,HfCoSn,-0.43108
11869,MgBe2Mo,0.1657
11870,InCuO2,-1.27025
11871,Be2ZnBr,0.64462
11872,K2SbF5,-2.79069
11873,Be2PdRu,-0.38061
11874,Mg3Bi2,-0.26668000000000003
11875,Mg(CoO2)2,-1.55872
11876,NbAu2,-0.14452
11877,Ba2GaSe,-0.88686
11878,K2HfF6,-3.5735099999999997
11879,ScBePb2,0.14194
11880,Li2SnPb,-0.30548000000000003
11881,LiYHg2,-0.37281
11882,MnNi,0.04112
11883,Ca2Ta2O7,-3.28815
11884,AsPdCl,0.6369600000000001
11885,Ca6In2NF,-1.20717
11886,Be2TePt,0.29064
11887,TmTaOs2,-0.40055
11888,CoPPd,-0.56247
11889,BiPbClO2,-1.40941
11890,Zr2ZnCd,-0.1701
11891,NdHg2,-0.2868
11892,K2Be2Se,0.05856
11893,VIr,-0.51379
11894,Ti2RePd,-0.50972
11895,LiPd3,-0.28868
11896,In(FeO2)2,-1.39801
11897,UP,-1.01041
11898,Nb3I8,-0.55067
11899,Na2LiAlH6,-0.31386
11900,Rb2U2O5,-2.82281
11901,RbCO2,-1.6624299999999999
11902,SbI3,-0.30841999999999997
11903,LiCuF4,-1.99858
11904,Te4MoW3Se4,-0.26448
11905,KBeGa4,0.33584
11906,BaCdIr2,0.46046000000000004
11907,Li2MnBe,0.4035
11908,Y2MgAl,-0.32408000000000003
11909,Ba4TaHg,1.02066
11910,AcCd3,-0.31186
11911,Tb2Fe2Si2C,-0.7158100000000001
11912,KTe,-0.8981899999999999
11913,Sm5Ga3,-0.4788
11914,AlTc2Pb,0.5773199999999999
11915,Rb3Cd,-0.00707
11916,Be2ZnBr,0.44137
11917,MgNiH2,-0.20004
11918,LiBeBr4,0.4598
11919,AgCl,-0.47158999999999995
11920,MoI3,0.09241
11921,U(GaFe)6,-0.17911
11922,TiAsP2,0.23755
11923,BeNiIr4,0.70087
11924,NdBPd3,-0.5556399999999999
11925,Nd3SbO7,-3.05886
11926,Ba4VOs,1.68078
11927,ScGe,-0.8522
11928,NiAuO2,-0.68565
11929,Ba2LaTi,0.68095
11930,SrSn,-0.75703
11931,Y(CuO2)2,-1.88618
11932,BaCa(SnO2)4,-1.92419
11933,Mn2GeS4,-0.45283
11934,Sr3LiIrO6,-2.36598
11935,LaAl2,-0.52747
11936,GaGeRu2,-0.22366
11937,Rb2P3,-0.5243899999999999
11938,CoMoH2SeO7,-1.31074
11939,Pm2AgRh,-0.5251399999999999
11940,CrPO4,-1.99218
