,pretty_comp,mbj_bandgap
5395,KTiPS5,1.2411
5396,SbS2NF6,2.7853
5397,KNO3,4.3311
5398,YbRh,0.0592
5399,SrTiN2,1.2078
5400,InSiTe3,0.8781
5401,Rb3H5Pt,3.9864
5402,NaInS2,3.1912
5403,SbPO5,3.5336
5404,SmI2,0.0502
5405,PrN,0.6691
5406,TlP,0.3019
5407,K3NaFeCl6,4.5835
5408,Na2SO3,0.873
5409,SmOF,7.1811
5410,Be2MoP,0.0069
5411,BeSnP2,1.5285
5412,HfInCo2,0.02
5413,YPbAu,0.1293
5414,Sr2HN,2.9944
5415,ZnH2SO5,6.77
5416,CdPd(CN)6,4.3449
5417,Li3BN2,3.8671
5418,AgBiSCl2,1.5734
5419,LuPb2,0.0012
5420,Pb4SeBr6,2.9729
5421,Ca(CdSb)2,0.7271
5422,GaNi2,0.0252
5423,CdBiS2Br,2.5496
5424,AlSCl3O2,5.1515
5425,AlCuRh2,0.7666
5426,NaSbO3,3.0860000000000003
5427,ICl3,3.1484
5428,Ag3AsS4,1.5417
5429,YFe2Bi2(SeO2)2,0.0455
5430,BaSr2Mg(SiO4)2,6.8918
5431,VSnPt,0.0068
5432,AuO2F,1.2302
5433,SrHfN2,1.4780000000000002
5434,As3H5,4.9219
5435,PrSb,0.0127
5436,Fe4N,0.0086
5437,TbB6,0.0178
5438,BeGaMo2,0.0112
5439,SrP,1.4407
5440,Pr3Ag,0.0017
5441,NaYSi,0.6588
5442,BaGaBO3F2,7.507999999999999
5443,In7GeIrO8,1.5671
5444,SmRh2,0.005
5445,CrCo,0.0018
5446,Co(AsO3)2,0.014
5447,Pm2AgRh,0.0151
5448,K3TaO8,4.5973
5449,Li2CrFeO4,0.0089
5450,HfBePd,0.0116
5451,CaBeIr2,0.0117
5452,YScO3,4.2979
5453,Li2RhAu,0.0085
5454,CaMgAsO4F,6.0378
5455,Cd2Sb2O7,2.0508
5456,MnGaFeCo,0.0089
5457,ErTlO2,2.0529
5458,BaMnCr2,0.0076
5459,Mg3Nb,0.0031
5460,Al(CoSi)2,0.0123
5461,HfTeSe4,1.1221
5462,TiReN3,0.0085
5463,CaZrSi2O7,5.3271
5464,Li4FeO3F,0.0112
5465,Bi2SeO6,3.7117
5466,Rh3Pb,0.0022
5467,KInBr3,3.532
5468,Na6MnS4,1.7026
5469,NaNbO3,2.2837
5470,In2Te5,1.1289
5471,S3(NCl)2,1.7669
5472,BeCrIr2,0.0009
5473,ZrBe2W,0.0058
5474,Ca2NCl,3.2951
5475,Ti2MnAl,0.033
5476,Cu2SO4,1.6322
5477,Na2Ti2O5,3.6018
5478,ZrSnPd,0.476
5479,Al2CdSe4,2.4034
5480,Mg(RhO2)2,1.4215
5481,Mn2BePd,0.0026
5482,Be2BiIr,0.0167
5483,VInPt,0.1391
5484,Na2TiSiO5,3.6733
5485,TcPt3,0.0064
5486,BaYCuTe3,0.8985
5487,ZnBr2,4.9603
5488,HfRu,0.0423
5489,Sc2CCl2,1.4169
5490,TiAl2,0.0262
5491,HoErRu2,0.0488
5492,SrCaI4,3.8804
5493,Be2GeIr,0.0118
5494,TlI,2.7173
5495,CaCuSb,0.0586
5496,AlPO4,2.1731
5497,ScAsO4,4.8668
5498,Rb6Br4O,3.2735
5499,Li2AlRh,0.0568
5500,KO2,7.2319
5501,ThTi2O6,3.3427
5502,BaSrO2,3.7281
5503,Nd5AgSe8,1.7146
5504,Ba4CuRh,0.021
5505,K2AgP,2.1085
5506,AgAsF6,2.0084
5507,LiB6C,1.581
5508,Sb3ClO4,4.785
5509,SbSCl9,2.4476
5510,Sm2Fe2Si2C,0.0022
5511,SrPSe3,3.0354
5512,NpH3,0.0035
5513,CdIBr,3.5558
5514,AgCNO,2.7041
5515,KBeMo2,0.0032
5516,NaFeBP2H3,0.3073
5517,ScSiRh,0.019
5518,PmH,0.0283
5519,Sr3BiP,0.6246
5520,Ca2Ge,1.0559
5521,Eu2C(NCl)2,0.0328
5522,BaNpO3,0.0087
5523,Li2H2Pt,0.0221
5524,RbNa7(CoO3)2,0.011
5525,U2InRh2,0.0034
5526,Na2H6Pt,4.812
5527,Tm2AlOs,0.0367
5528,NaErO2,6.4307
5529,BiCl3,4.1783
5530,NaSmTl2,0.028
5531,Y2AlNi2,0.009000000000000001
5532,MnBePd2,0.0084
5533,Ga(HO)3,6.0419
5534,K4Br2O,2.8926
5535,Li7Br3O2,5.7648
5536,UTa2O8,1.347
5537,CdSnF6,6.6868
5538,K2AsAuS4,1.73
5539,Hg2IO,1.7197
5540,Sr2CaI6,4.6401
5541,Na3Li3N2,1.2612
5542,BaGaSb,0.6424
5543,BaZnSn,0.0391
5544,BaSi2,0.0111
5545,Li4H6Os,3.1008
5546,DyNi2,0.0505
5547,Li2FeNiO4,0.0148
5548,Ti3Hg,0.0046
5549,BeBiW2,0.0294
5550,NiCO3,0.0535
5551,KHg2S(ClO)3,3.6153
5552,Cd(AuF)2,1.8389
5553,Na2Zn(H2Se)2,4.6413
5554,U3O8,0.0023
5555,Th(PS3)2,3.0894
5556,Zn(BH4)2,6.4124
5557,KBaIn,0.0307
5558,Lu2NiOs,0.0265
5559,Na2Zn3S4,4.0491
5560,Na4SnO3,3.6557
5561,Ba(BeN)2,2.4231
5562,ScClO,3.6401
5563,Sn2IF3,3.3368
5564,Li2NiO2,2.4469
5565,TmAgTe2,1.2571
5566,DySnPd2,0.0378
5567,U(CoSi)2,0.0036
5568,Li2Fe3F8,0.0055
5569,MgScTl,0.0605
5570,HfAu,0.0147
5571,Ca3Sb2,0.7477
5572,Hf2BeZn,0.0084
5573,Cd(HO)2,3.3705
5574,SmBrO,6.1025
5575,Ca3SnH2,0.4681
5576,Zn2AgSbO6,0.055
5577,YbPd3,0.0097
5578,MgSnP2,2.2159
5579,HoPtF7,2.5542
5580,TbH2Br,3.117
5581,AsBr3,4.0247
5582,MnCo3,0.002
5583,K2BaCdSb2,0.9299
5584,BaNa2Tc,0.0267
5585,DySi2,0.0032
5586,UO2,0.0021
5587,CaZnSe2,2.8778
5588,MnNb2As,0.0127
5589,Zn(HO)2,4.4332
5590,HfInNi2,0.0412
5591,Rb2PrO3,5.9876
5592,CrSi2,0.0728
5593,Sm2SO2,4.6223
5594,Rb2AuI,4.4949
5595,CrFe2Sn,0.0053
5596,Sr(PrSe2)2,2.2924
5597,Sb(IF3)2,1.3401
5598,BaAg2GeSe4,0.8847
5599,Ba4ZrIr,0.0383
5600,SrZnCl4,6.5159
5601,LuTaO4,5.3601
5602,AlZnRh2,0.014
5603,BaTaCl,0.0302
5604,Li2ZrO3,4.9819
5605,HfZnN2,3.2413
5606,RbCrI3,0.0106
5607,Sm2Be2GeO7,6.3959
5608,SrAuO2,1.8623
5609,LiZrSe2,0.0208
5610,MgRh,0.006999999999999999
5611,Pt(SCl4)2,2.3529
5612,TeAuI,1.1468
5613,TiFeO3,0.0019
5614,BaLiH3,3.537
5615,NaHO,6.4268
5616,BeBiPt,0.0038
5617,TmH2,0.0428
5618,SmTe,0.0194
5619,Be2IrBr,0.0163
5620,ZrBRh3,0.1914
5621,RbPbCl3,3.3272
5622,K3CrO4,1.1731
5623,Ba3Ti3(BO)2,2.3356
5624,B4C,2.1598
5625,SbTe2F6,0.9581
5626,Sr(BeN)2,3.2024
5627,Mg3Si4(HO)2,7.8322
5628,Na3Mo(OF)3,4.9484
5629,SrBiClO2,4.8613
5630,GaPO4,7.3192
5631,AgCO2,2.6926
5632,BeCoHg2,0.0161
5633,NaTa3O8,4.2592
5634,Sr(CdGa)2,0.0149
5635,SmBi2IO4,2.7738
5636,KAsO2,4.9141
5637,SrHgO2,3.3823
5638,TaSi2,0.0052
5639,TaBeBr,0.0507
5640,LuAs,0.3339
5641,NaSrP,1.9896
5642,ZrS,0.006
5643,Rb2S,4.4112
5644,InAg(WO4)2,2.2356
5645,UTeP,0.0017
5646,Ca3WO6,4.2706
5647,Li8PO3,3.635
5648,Rb2GeSe3,2.3563
5649,Sr2MnO4,0.0094
5650,RbO2,0.0163
5651,Rb2SnCl6,3.7323
5652,H7BrO3,6.2358
5653,CdGeP2,1.6455
5654,Ba2ZnAg2(SeO)2,2.2947
5655,Y2TeO6,3.7033
5656,CoCuO2,0.0442
5657,Mn2BeV,0.0006
5658,NiSnF6,2.8153
5659,SnGeS3,2.0728
5660,Ag3SI,1.8198
5661,Zn2GeSe4,2.3449
5662,BeTlIn,0.0161
5663,RbCa(H2N)3,4.4459
5664,AlCoF5,0.3543
5665,Rb2PdI6,0.3928
5666,NiSb,0.026
5667,BiBr,0.8974
5668,SrH2Cl2O,5.6006
5669,Sr(MnP)2,0.0057
5670,ZrSiO,0.0135
5671,Mg3Nb6O,0.8804
5672,Ti2AlTc,0.0206
5673,ScCuO2,2.4574
5674,SmCl3,4.8823
5675,KPrSiSe4,2.8818
5676,LiY2Al,0.0486
5677,TaAgO3,2.4138
5678,Li2BeNi,0.0045
5679,Cs2TeI6,1.6269
5680,MnPt,0.0028
5681,Ta2Co,0.0012
5682,AgN3,3.0017
5683,Ca2BeIn,0.0052
5684,NaHS,5.2295
5685,K2Sn,1.5656
5686,Sr3Mg,0.0153
5687,Ca(BiO2)2,2.0778
5688,Ag3PO4,1.9037
5689,TiO2,2.2515
5690,Ti2MnGa,0.1057
5691,AlNi,0.0252
5692,LuAlSi,0.0072
5693,K2Hg3(GeS4)2,2.3442
5694,BH6CN3F4,7.4022
5695,Ca(TiS2)4,0.0125
5696,Mg2CoAs,0.0129
5697,BaZrO3,3.8412
5698,Ca(PIr)2,0.5094
5699,RbCaH3,4.9363
5700,GaN,2.0474
5701,RbCuC2,2.4744
5702,Cd(GaO2)2,3.5113
5703,K2BaMg,0.0055
5704,PuBrO,0.0021
5705,Al2CO,3.7052
5706,InBrO,3.7317
5707,K2Ti(SiO3)3,3.569
5708,Na2BeBi,0.0101
5709,Bi2SO2,1.7315
5710,Be2VCl,0.0388
5711,Sr3Bi2,0.5874
5712,Ca(AsO3)2,4.8156
5713,InGaO3,3.4041
5714,Ba(CdSb)2,0.3575
5715,HgSe,0.911
5716,TiPtPb,0.0549
5717,Te4Mo3S2,0.9144
5718,RbPrS2,3.332
5719,Ba4MgTa,0.0211
5720,Sr3P4,2.1699
5721,KMgP,3.0482
5722,K2AgAs,2.0872
5723,SnPbF4,4.9161
5724,CrPO4,0.0046
5725,RbYTe2,1.7502
5726,Rb2ZrCl6,3.9996
5727,NaMnTe2,0.0044
5728,NaSr2AlP3,1.1383
5729,BaHIO,5.4868
5730,Nd(BO2)3,7.4826
5731,TiGa3,0.0011
5732,PbIF,3.0163
5733,Fe3O5F,0.0026
5734,TiBe2Hg,0.0123
5735,NaAcTe2,1.459
5736,InCoSi2,0.0141
5737,HoLuAg2,0.0035
5738,CaBe3O4,6.4175
5739,SrCaO2,4.8882
5740,ScZnRh2,0.0426
5741,V2CuO6,0.0056
5742,Sm2Se3,0.9725
5743,Lu(HO)3,7.6984
5744,Ba4TcTe,0.0897
5745,Sr3(AlGe2)2,0.0524
5746,SnBr2,2.1586
5747,Ca2Si,1.0242
5748,Yb(MnAs)2,0.0175
5749,LiCdAs,0.3772
5750,HoO3,1.9907
5751,MgI2,4.8210000000000015
5752,Dy2MgTl,0.0177
5753,MgH8(ClO)2,8.2844
5754,Sc2BeCo,0.0019
5755,SrBrF,6.8524
5756,HoGa,0.0051
5757,InI,1.7787
5758,HfZrZn2,0.0404
5759,CoBr2,0.0053
5760,ZnSnO3,1.348
5761,CaCuAs,0.3161
5762,AlAgS2,3.1432
5763,Nd2Ti2S2O5,0.9374
5764,Dy2Fe2Si2C,0.008
5765,BaMn2O8,1.9482
5766,K2NaBP2,2.6363
5767,Sm3CuSiS7,2.1845
5768,BaBrF,6.3792
5769,Li4NpO5,0.1
5770,Li(CuP)2,0.0097
5771,BaAuO2,1.625
5772,MnBe2Ir,0.001
5773,BiTe,0.1375
5774,Y(HO)3,6.3366
5775,RbP(OF)2,8.3899
5776,Ca(MgAs)2,1.807
5777,Sr2LiTl,0.0487
5778,Pm2AgRu,0.0479
5779,Ba4SnRh,0.043
5780,Sr2SnO4,4.1217
5781,NaTbS2,3.2487
5782,NdSF,2.3623
5783,Yb4As2O,1.8844
5784,Ca3(AlN2)2,3.6023
5785,ScSiNi,0.0061
5786,RbZnF3,6.7454
5787,Ba4VSe,0.0894
5788,Ba4MoBr,0.096
5789,RbNdS2,3.3944
5790,MgP4,1.0219
5791,Tm2AgHg,0.0504
5792,TeRhCl,0.8957
5793,RbNO3,4.2391
5794,SrNd2O4,5.0568
5795,BaAsPt,0.0249
5796,Ba(AgTe)2,1.4581
5797,CuHOF,0.0083
5798,BeZn2Cl,0.0087
5799,CaBiAsO6,0.812
5800,HoBi2IO4,2.7496
5801,CdSe,2.0569
5802,NaZnAs,0.8701
5803,LiLuAu2,0.003
5804,BiSeBr,2.2331
5805,ZrPt,0.0143
5806,TbScO3,5.3574
5807,Yb(SiAg)2,0.006
5808,Ba2NbTl,0.0205
5809,SbOF3,3.3626
5810,HoSb,0.0075
5811,LuPO4,7.7641
5812,TiZnO3,1.9635
5813,RbHoO2,5.4677
5814,Ho2Fe2Si2C,0.0097
5815,ThBr4,3.2708
5816,Ti4ZnO9,2.9163
5817,Li2InSb,1.3801
5818,BaNaPb,0.0598
5819,BaSO3,6.4358
5820,AlCr2C,0.0043
5821,Ba3BiP,0.1417
5822,RbC2I3N2,3.5324
5823,BeFe2Mo,0.0052
5824,UNiSn,0.0089
5825,MgScGa,0.1596
5826,GaCuSe2,1.3915
5827,TlBiP2S7,2.7829
5828,Ca2BeBi,0.0127
5829,Sr2FeWO6,3.403
5830,NaPmTe2,0.5694
5831,Na3VH6O7,4.2747
5832,Mg4BeV,0.004
5833,AlPt3,0.0064
5834,ScSiPt2,0.0037
5835,InSn2Br5,2.5054
5836,TlF,3.1691
5837,ZnSnP2,1.6891
5838,SbBr3,3.716
5839,Hg(AsO3)2,2.4277
5840,Ni3(BiS)2,0.0082
5841,Y3CuGeS7,2.2938
5842,K2SnCl6,3.7046
5843,KSbF6,6.7775
5844,LiNd2HO3,3.3216
5845,KVO3,3.3449
5846,KSmSe2,2.9332
5847,In2GaBiS6,2.7606
5848,Dy2SeO2,3.5142
5849,Li3Al2VO6,3.9097
5850,Na2Zn3Se4,3.1962
5851,Rb3SbO3,3.8515
5852,BeCoTe2,0.0052
5853,TaBe2Hg,0.0048
5854,WSCl4,2.3133
5855,Tb2SeO2,3.4806
5856,HgCS(OF)3,4.6482
5857,AcCl3,6.1875
5858,CaClF,7.4697
5859,NdInRh2,0.0138
5860,NaNO3,4.5122
5861,NaAlTe2,2.291
5862,KYSiS4,3.4709
5863,BaZrSe3,0.3707
5864,Mo2As3,0.002
5865,ScOF,5.2649
5866,LiIn2Rh,0.034
5867,U(BiO3)2,1.751
5868,Na3BrO,3.9988
5869,ErH3,0.3331
5870,NaN3,5.2723
5871,Al3Mo,0.0202
5872,ScAgSe2,1.2041
5873,SrLi2Nb2O7,2.2
5874,TmLuCo2,0.0328
5875,CdBiClO2,4.3707
5876,Rb3ClO,2.6088
5877,Sm2Ti2S2O5,1.1389
5878,Be2FeMo,0.1437
5879,TbRh3C,0.0596
5880,AlN,5.6989
5881,Na3BiO4,1.6745
5882,SrMgGe,0.3386
5883,VGaNi,0.047
5884,BaYPt2,0.0065
5885,BaSrPb,0.5049
5886,Ca2PbO4,2.6035
5887,Mn3CrO8,0.0085
5888,K2NaVOF5,1.1611
5889,LiCuS,2.4975
5890,NaAu(SO4)2,2.1892
5891,Be2CrCd,0.0081
5892,V3Fe3(TeO3)2,0.0111
5893,VO,0.0023
5894,TbAlPd,0.0101
5895,Na3AgS2,3.4639
5896,Ca3BiN,0.9501
5897,LiPrSn,0.0765
5898,K2TiF6,5.0177
5899,Sc2CuPt,0.0322
5900,TbO3,3.3247
5901,K2Sr2O3,4.6926
5902,CdPtF6,2.6975
5903,Te2Mo,1.2292
5904,Mg2H6Os,3.6506
5905,MnClO3,2.0934
5906,KSb2,0.8554
5907,Sr3V2O8,3.8395
5908,LiAuI4,1.0007
5909,BeMoIr2,0.0037
5910,BaHgW2,0.0133
5911,Li6I3N,3.6906
5912,TbAgSe2,1.4941
5913,TaGa3,0.0055
5914,MgTa2O6,4.2542
5915,Lu2PdRu,0.0239
5916,Be(FeSi)2,0.0119
5917,SrCa2I6,4.5659
5918,YCuSe2,1.3276
5919,Rb3Hf,0.002
5920,NaTeAu,0.6868
5921,ZnPtF6,2.5078
5922,Er(SiOs)2,0.0007
5923,Si3PH9,5.2737
5924,Ba3Ti2O7,2.2806
5925,MnBeIr2,0.004
5926,CoSnF6,2.3143
5927,Ho(HO)3,6.1459
5928,Na2UO4,2.1933
5929,ZnRe2As,0.0082
5930,RbTbS2,3.5339
5931,Pr3SiAgS7,2.5108
5932,Ca(PPd)2,0.0098
5933,TiFeCoSi,0.0208
5934,OsC4(ClO2)2,3.5545
5935,CaZrPd,0.021
5936,LaWN3,1.1264
5937,BeCdCu2,0.0385
5938,MgSc,0.1148
5939,PbF2,5.7329
5940,VSbRu,0.259
5941,Ti3Zn2O8,2.6983
5942,Yb(ZnAs)2,1.3201
5943,BeCu2Mo,0.0015
5944,TcSO6F,5.7006
5945,TbCdPd2,0.053
5946,VCdAgO4,2.3518
5947,K2BeSe,0.0611
5948,Ca2TaBiO6,2.6806
5949,VBiO4,2.9349
5950,BaP2(HO)4,7.5911
5951,NaNdSe2,2.6010000000000004
5952,WSe2,1.4349
5953,GeS,1.4582
5954,DyAsO4,5.4394
5955,KAuO2,2.0057
5956,HfZnAu2,0.0698
5957,Hg3(ClO)2,1.3668
5958,LiTiV3,1.7252
5959,Sm3AuO6,2.1521
5960,Cl2O,2.356
5961,Li2PmGa,0.1154
5962,MgTiF6,4.9994
5963,TeO2,0.5987
5964,Tm4B6O5,7.0847
5965,Rb2SnAs2,1.7369
5966,InAgTe2,0.9722
5967,Te2O5,2.5944
5968,MgTe,1.4103
5969,Ba(ZnP)2,0.408
5970,Lu3AlN,0.0188
5971,Ba2RuO4,0.0277
5972,TiZnIr2,0.1548
5973,LuMgAu2,0.017
5974,NaCrSe2,0.0169
5975,Al5CuSe8,1.0621
5976,Rb3H5Pd,3.1559
5977,ZrBeNb,0.0033
5978,NaAlPO4F,8.1089
5979,Cr2OF2,0.5697
5980,Ti3AlC,0.0228
5981,TlBiF4,4.4168
5982,SrCa(CO3)2,6.665
5983,Ni2H,0.0161
5984,TbInAg2,0.0452
5985,Al2HgO4,2.6444
5986,Ca(BN)2,5.5883
5987,BaCaO2,3.6076
5988,BeCrPd,0.0005
5989,HfSiRu2,0.1775
5990,ThTaN3,0.8275
5991,DyMgIn,0.0346
5992,Ti3As,0.0127
5993,Ti2TcPt,0.0301
5994,AgPS3,1.8336
5995,CdAs2,0.8553
5996,Cr3N2,0.0006
5997,Ca3AsBr3,2.176
5998,Ba2YGa,0.0247
5999,NpTe,0.012
6000,SmI3,2.8732
6001,Li7VO5F,0.0074
6002,Ba2CrCd,0.0379
6003,NaTl2InF6,5.5811
6004,Sm(MnSi)2,0.0016
6005,Al2Ru,0.0071
6006,RbCO2,4.2448
6007,HfSe3,0.9757
6008,Sr2H6Ru,2.3836
6009,InCl,1.8414
6010,Sc2ZnAu,0.0043
6011,AlBO3,7.8606
6012,BaHCl,4.8377
6013,BeCo2Os,0.0016
6014,Be2CrNi,0.0388
6015,Tl3PO4,3.7227
6016,Ca2H3Br,3.1351
6017,K2BaSe,0.0235
6018,NpAl4,0.0001
6019,CaZrGeO5,4.9955
6020,BeNbCr2,0.0025
6021,MgGeO3,4.41
6022,MnCoTe,0.0224
6023,B6O,2.4022
6024,BaRuPt2,0.0204
6025,CdPS3,2.9891
6026,ZrBePd,0.0526
6027,RbNiCl3,0.0221
6028,CoMoP,0.0044
6029,Tb3InC,0.0249
6030,SnBrF,2.8886
6031,GaCuCl4,2.1891
6032,CuBSe2,1.9828
6033,KBaBi,1.7433
6034,Ti3PO2,0.0116
6035,NbI2O,0.8477
6036,Cu2HgI4,0.6013
6037,AsH6NO4,6.2047
6038,Ca3AsCl3,2.4688
6039,BaMgO2,5.4131
6040,BeGa4W,0.1072
6041,KTlO2,2.1529
6042,ScBe2Cu,0.0283
6043,LuVO4,3.2609
6044,BaCuBr2,0.0225
6045,U2Ni2Sn,0.0035
6046,LiErS2,2.7729
6047,Ba2Ca(BO3)2,5.526
6048,TmC2,0.0134
6049,K2Ge2Pb2O7,4.5005
6050,AlFeF5,0.5579999999999999
6051,K3Co2F7,0.0522
6052,NaCaBe,0.0073
6053,K2MnH2OF5,0.3446
6054,CaTm2O4,4.962
6055,Te3WO2,2.2831
6056,PAuS4,1.4509999999999998
6057,Si(AgO)4,1.4943
6058,YSF,3.5351
6059,In2Pt2O7,2.529
6060,TaCu3Te4,1.5513
6061,Sm2Ti3(BiO)2,2.3528
6062,PrZnSbO,0.8086
6063,Hg(ClO3)2,4.9537
6064,BeCoPt2,0.0015
6065,ZrCl,0.0514
6066,PI3,2.7232
6067,ErAu4,0.0055
6068,HoNbO4,4.1548
6069,NiTe2,0.0153
6070,RbH,5.0731
6071,BeTcNi,0.0039
6072,Lu2OsPd,0.0495
6073,Sc2AlZn,0.0089
6074,ZrCoP,0.0125
6075,VGaFe2,0.0547
6076,Xe(OF)2,2.7741
6077,BaMgTe,1.0909
6078,SiS2,3.5611
6079,Pr3SnC,0.0704
6080,Ba2YBr7,3.768
6081,K2RbPt,0.0947
6082,ErAl2,0.0117
6083,LiCaAs,2.4401
6084,CuHgSeBr,1.1484
6085,LuP,0.3557
6086,LiBe2Ni,0.0131
6087,DyNbO4,4.7243
6088,As2Pt,0.2541
6089,InCuS2,0.6254
6090,LiYb2Tl,0.0473
6091,K3Nb3(BO)2,2.5075
6092,Mg(InS2)2,2.7512
6093,KCdAs,1.4066
6094,MnBe2Ir,0.0025
6095,CrIrRu,0.0173
6096,TiSb,0.0174
6097,SnI4,1.2602
6098,LaGaO3,4.4654
6099,Na4CO4,6.3174
6100,LiSi,0.471
6101,Rb2PtCl6,2.2375
6102,RbTbSe2,2.9602
6103,SmSnF7,7.2727
6104,TlGeF3,5.1566
6105,Eu(HO)3,6.1209
6106,TlAgO2,0.2789
6107,Tl2CdTe4,0.3683
6108,PdF3,0.0133
6109,TlSb,0.012
6110,Nd4S3NCl3,3.8053
6111,Sm6Si4S7,3.2066
6112,H6PbCI3N,2.1006
6113,BaTiZn,0.0108
6114,CdSnO3,1.7496
6115,HfMo2,0.0256
6116,HoAs,0.2736
6117,K2VAgSe4,1.1411
6118,K2HBrO,6.6476
6119,K3SbSe4,2.305
6120,Na4SnSe4,2.8755
6121,Tl2SnF6,5.0617
6122,ZnBi2O5,0.46
6123,SbPbClO2,3.4283
6124,YCuSn,0.1081
6125,KSO4,4.5738
6126,BaSrCl,0.0135
6127,Th(AsOs2)2,0.5252
6128,CdSbS2Cl,2.4290000000000003
6129,SiH4,7.7896
6130,SmAlAg2,0.0143
6131,AgBr,2.5156
6132,NaNb3O8,2.9648
6133,BaIF,4.9939
6134,Na2HgO2,2.9149
6135,TiPd2,0.0092
6136,In2HgSe4,1.6386
6137,CdPdF6,1.9239
6138,CaBiF6,7.3516
6139,CuMoF6,0.8543
6140,SrAgBi,0.145
6141,BaNaSc,0.0489
6142,Sm3CuSnS7,2.147
6143,SrLiNb2O6F,2.5772
6144,NdI2,0.016
6145,LuAgS2,1.9905
6146,VAgHgO4,1.9532
6147,Tl2CdGeTe4,0.7614
6148,BaTePd2,0.0316
6149,AlTl2F5,5.2197
6150,Pr(MnGe)2,0.0057
6151,Ca3BiAs,0.6188
6152,DyTaRu2,0.025
6153,K2S5,2.6302
6154,RbSbBrF3,5.3169
6155,Rb2TaAgS4,3.0237
6156,Ba(AgS)2,2.3651
6157,AlVO4,3.2156
6158,MnBe2Cd,0.0044
6159,Sr(H2N)2,4.802
6160,Ho2TiO5,3.5212
6161,Si(CN2)2,5.6497
6162,Ba4TiRh,0.008
6163,BaHgSb,0.0864
6164,Mg2PN3,5.1476
6165,K2SeBr6,2.1607
6166,CrFe2Si,0.0249
6167,Yb4Mg3H4,5.174
6168,Sc2S3,1.5326
6169,YBi2IO4,2.9829
6170,PmAgHg2,0.0695
6171,TiBe2Ge,0.0408
6172,Ba2NF,1.2817
6173,Rb3TlF6,5.2509
6174,Ba(AsRu)2,0.0024
6175,CdAgPd2,0.0361
6176,BaCa2Ir,0.0081
6177,Cd2P3Br,1.8686
6178,RbAgO2,1.558
6179,HoSnPd2,0.0352
6180,Li3AuS2,2.9835
6181,Na2AgSb,1.4251
6182,PdPtF6,1.3825
6183,NdMg,0.0268
6184,U2TeN2,0.0043
6185,Ba2ErSbO6,4.6965
6186,Sn7S2,2.4186
6187,Sr2As,0.0304
6188,ErSe,0.031
6189,CaIn2O4,3.9724
6190,Li3PrSb2,0.2003
6191,NdHg,0.0081
6192,Rb2Hf2O5,4.2735
6193,Ba4CaV,0.0575
6194,ErSCl,3.9386
6195,CdBr2,4.4812
6196,MnGa,0.0003
6197,Pb(ClO3)2,5.8468
6198,Li4MnF7,0.0288
6199,TbCl,0.1226
6200,TaTcPb2,0.0244
6201,Ca3Pb,0.0955
6202,Ca3AsN,1.4162
6203,Mn2InCo,0.0407
6204,K2Sn2O3,2.5826
6205,TmMg,0.0325
6206,YSeF,2.3773
6207,Zn2In2S5,0.7087
6208,SrAgP,0.7476
6209,K4BeP2,2.716
6210,HgF2,3.6443
6211,Li2AgBi,0.0308
6212,CaHI,4.2382
6213,K2HfF6,9.6635
6214,Na2PtO2,2.2863
6215,EuIO,4.5713
6216,ZrCoF6,2.918
6217,HoBi2BrO4,3.2113
6218,NdBN2,3.1311
6219,ThO2,5.0126
6220,KTaO3,3.3263
6221,DyClO,6.3672
6222,NbSbO4,3.1798
6223,NbCr3,0.0169
6224,Te(HO2)2,2.4122
6225,MgAl2O4,6.6687
6226,K2GeSe3,2.6477
6227,TaTl3S4,3.2030000000000003
6228,AcF3,8.3784
6229,SrB4O7,8.8927
6230,CdO,1.3064
6231,SiPd,0.0083
6232,UBC,0.01
6233,MnAlF5,0.3643
6234,Sr3SbP,0.5305
6235,KAuBr4,1.327
6236,Hg(CO2)2,4.4339
6237,TmAs,0.3206
6238,Hg2GeO4,2.2884
6239,SeBr2,1.872
6240,PrCl3,5.3932
6241,TiGa2,0.0028
6242,CdS,2.2803
6243,Si4P4Ru,1.7408
6244,RbNa2Sb,1.8486
6245,Pt(SCl3)2,2.3845
6246,CaMgSn,0.0643
6247,PrH2,0.1504
6248,K2SnHgSe4,2.4009
6249,LiVTe3O2,1.7506
6250,YSc4Be,0.0245
6251,TiBeTe,0.0024
6252,CaAl2SiO6,6.6634
6253,Na4H6Ru,2.4534
6254,Sm(SiIr)2,0.0047
6255,Li2Si2NiO6,4.3239
6256,K4P2PdS8,1.9903
6257,ErGa2,0.0176
6258,TaBePt,0.017
6259,TlSbO3,2.5801
6260,Pm2CuRu,0.0377
6261,Mg(BC)2,2.4041
6262,NaYPO4F,7.4634
6263,SbPO5,3.7295
6264,TiBe2V,0.0092
6265,Ba2Li3TaN4,3.1437
6266,TmBiO3,3.9891
6267,Li3SmSb2,0.0751
6268,Ba(InTe2)2,1.4651
6269,LiAg3O2,1.3730000000000002
6270,BiSeI,2.2243
6271,LuPaTc2,0.0365
6272,HgIBr,2.9362
6273,HfReAs,0.0628
6274,Rb4In2S5,3.4507
6275,BaLiAs,1.3701
6276,AgTeO3,1.3619
6277,Be2CuMo,0.009000000000000001
6278,AgBiO3,0.0682
6279,ErCl3,5.1284
6280,Mg3Mo,0.0358
6281,ErAgSe2,1.8244
6282,TiBe2Pt,0.5216
6283,Sm3PbC,0.0568
