,pretty_comp,kpoints_array_average
12050,SrS3,5.333333333333333
12051,Mn2Be2Te,6.666666666666668
12052,NaH2N,4.0
12053,Tl2TeI6,3.6666666666666665
12054,H4INO4,4.0
12055,NdNiSb,16.333333333333332
12056,Be2Cr2Pt,18.0
12057,Li3Ag,16.0
12058,BeSnGe,19.0
12059,Ba4SnPt,10.0
12060,BiI,6.0
12061,Yb2PdAu,18.0
12062,Er2ZnAu,15.0
12063,Ba5Al5Sn,10.0
12064,Ba3Hf2O7,5.666666666666668
12065,Sn2Pt,25.0
12066,Ti2Ge,17.0
12067,Zn3(InS3)2,11.666666666666664
12068,CaBe2Ge,11.666666666666664
12069,Li3VPCO7,5.0
12070,TbCuSn,11.666666666666664
12071,NaNdO2,4.666666666666667
12072,MnNbO4,5.666666666666668
12073,Hf(TlTe)4,5.0
12074,KAlF4,3.333333333333333
12075,Tl(FeS)2,15.0
12076,SrCa2I6,3.0
12077,Ce(CoP)2,6.333333333333332
12078,TaMn2Al,12.0
12079,PH6NO4,4.0
12080,Ho2Al3Si2,15.666666666666664
12081,NaTiS2,21.0
12082,Be2TlMo,18.0
12083,Y2ZnPt,8.0
12084,Ti2GaN,15.333333333333336
12085,BaMnS2,6.333333333333332
12086,Sr(PrSe2)2,5.0
12087,Tl4CuTe3,9.333333333333334
12088,TmTaRu2,19.0
12089,Sr3TaGa3(SiO2)2,3.6666666666666665
12090,Si3Pt,27.33333333333333
12091,CaTlHg2,8.0
12092,Pr2Te2O7,4.0
12093,AlB3H2,2.333333333333333
12094,CaSmCuClO3,17.666666666666668
12095,Ag2H2IOF,5.0
12096,MgBePb2,23.33333333333333
12097,Tm(SiNi)2,17.666666666666668
12098,Tb(SiOs)2,15.666666666666664
12099,AsRu2Se,12.0
12100,Be2ZnRe,21.33333333333333
12101,InAuO2,7.333333333333332
12102,MgBe2Pb,35.333333333333336
12103,Er3InC,14.0
12104,NdCoGe,10.333333333333334
12105,Ta4GaSe8,5.0
12106,AgBiO3,6.666666666666668
12107,V4GeS8,6.0
12108,NdPd3S4,11.0
12109,BeGa4W,11.0
12110,LiSiPd2,20.0
12111,AlBr4,3.0
12112,Pm2InHg,19.0
12113,BeMo3,18.0
12114,Ba4CdHg,8.0
12115,Na2MnBe,17.0
12116,TbTmHg2,20.0
12117,SrNiSn3,13.0
12118,BaYIn,14.0
12119,Ba4TiNb,8.0
12120,LuTlRh2,13.0
12121,Ho3Lu,9.333333333333334
12122,LuNi4Sn,9.0
12123,TmCl2,5.0
12124,KAu5,19.666666666666668
12125,HoHg2,14.0
12126,Ba2RuO4,8.666666666666666
12127,BaMgIn,11.0
12128,PaSi3,23.0
12129,ThBrN,5.666666666666668
12130,MnP4,6.0
12131,HfAs,12.666666666666664
12132,BeIrW2,13.666666666666664
12133,Rb2AuI,3.0
12134,Ce(CoB)4,8.0
12135,K3Cd,14.0
12136,TbCuSe2,5.0
12137,MnCo2Sn,9.0
12138,NaLiBe2,26.0
12139,LaBeRh,15.0
12140,LuAs,24.0
12141,Cd3As2,10.0
12142,Ba4NiPt,11.0
12143,CeP,7.0
12144,BeCdPd2,14.0
12145,Mg2AgSbO6,4.333333333333333
12146,NdAgHg2,13.0
12147,CaW,10.666666666666666
12148,CaV2O5,6.333333333333332
12149,LuZn,16.0
12150,Dy(CuSi)2,17.333333333333332
12151,DyMgHg2,16.0
12152,Er(SiRu)2,16.0
12153,Li3V2(O2F)2,6.0
12154,LiBeTl2,21.33333333333333
12155,Ru3I,20.0
12156,Ba4GaRu,8.0
12157,Ho2CuO4,11.0
12158,SmIn2Ir,14.333333333333336
12159,BeInP2,19.0
12160,BaTlSb2,19.0
12161,KBaMo,7.0
12162,SmInO3,7.666666666666668
12163,Mn2BeHg,11.333333333333336
12164,ErCoSi2,20.33333333333333
12165,RbYS2,5.666666666666668
12166,NdMgAg2,21.0
12167,Nb3(Fe10B3)2,12.0
12168,CrSiRu2,9.0
12169,Y2Fe2Si2C,8.0
12170,Sm2C3,8.0
12171,Na2Mn3Cl8,5.0
12172,SrHfO3,5.333333333333333
12173,TiH2C2(NF)6,2.333333333333333
12174,Be2PtCl,16.666666666666668
12175,RbNa3,14.333333333333336
12176,HoCdPt2,20.0
12177,BaMoCl,5.0
12178,Rb2NaInF6,4.0
12179,CrAuO2,9.666666666666666
12180,Li2ZrCuO4,7.333333333333332
12181,HfTe3,19.33333333333333
12182,ErSiIr,8.666666666666666
12183,SrB2,21.33333333333333
12184,Li3C,22.33333333333333
12185,Sr3(AlN2)2,3.6666666666666665
12186,Cu3Sb,19.0
12187,LiTiFeO4,5.0
12188,ICl,3.0
12189,Sm2MgRu,12.0
12190,MnO,11.0
12191,BeRuBr4,13.0
12192,Sm3AlC,9.0
12193,Ba4NaPt,9.0
12194,RbSn2Br5,4.0
12195,HfPt3,22.0
12196,LiHo3,10.0
12197,NaAgO,6.0
12198,K3Si,9.0
12199,NdErZn2,18.0
12200,LiSiBi3O7,3.6666666666666665
12201,K(RuO2)4,8.333333333333334
12202,YbBRh3,17.0
12203,TiGaPd,20.0
12204,Bi4O3F7,5.666666666666668
12205,Ni2Mo3N,7.0
12206,U(SiPt)2,5.666666666666668
12207,ZrBe2Te,14.0
12208,SiHgP2,22.0
12209,CeGe2,6.666666666666668
12210,TaBeSb,19.33333333333333
12211,Cr2NiS4,7.0
12212,Y3Sb4Au3,6.0
12213,Nd4S3NCl3,4.0
12214,FeCu2GeS4,6.0
12215,MnZnO2,4.666666666666667
12216,Li2Co3SbO8,5.0
12217,RbZn4As3,8.666666666666666
12218,HoSi2Rh3,22.0
12219,Ba4InHg,12.0
12220,KCuO,4.333333333333333
12221,LiCdSb,15.0
12222,Al3GaN4,6.0
12223,Mg4BeTe,21.0
12224,NaScBe,11.333333333333336
12225,Lu2Mn2O7,5.0
12226,MnRePt,21.0
12227,MgScBe2,19.33333333333333
12228,Ni(AsO3)2,6.0
12229,LiV(OF)2,5.0
12230,CaAl9Co2,12.666666666666664
12231,LuSiRh,9.333333333333334
12232,BeCoBr,9.333333333333334
12233,Mo3O8,7.0
12234,TePbO3,4.0
12235,TiFe2Sb,9.0
12236,PdSeO3,3.6666666666666665
12237,Mg3Os,17.333333333333332
12238,DyFe5,14.333333333333336
12239,BaAlCu2O5,18.0
12240,U2Al3Os,13.333333333333336
12241,Ba4TePb,12.0
12242,Mg2TiIrO6,5.666666666666668
12243,UOF4,3.0
12244,BeV2Pb,17.333333333333332
12245,Sb2Te2Se,10.0
12246,CsCu3O2,6.333333333333332
12247,Li2V3CoO8,6.0
12248,K2Pb(SO4)2,5.0
12249,Ho(MnSi)2,7.333333333333332
12250,BeTePd,10.0
12251,Mn2P2O7,4.0
12252,TbBe3,17.0
12253,Mg2Co3O8,5.333333333333333
12254,LiTm2Os,11.0
12255,Ti2NiS4,9.0
12256,MgMnRh2,14.0
12257,BaMg(FeO2)4,7.666666666666668
12258,Ba4Tb2Cd3,5.0
12259,Ca3(FeN2)2,5.333333333333333
12260,HfZnN2,9.333333333333334
12261,BeBi2Ir,17.0
12262,Sb2S3,5.666666666666668
12263,AlBi,12.0
12264,NdCo2,9.666666666666666
12265,MgBeTc2,18.0
12266,KNa2Be,15.333333333333336
12267,ZrAlW,15.0
12268,LiTePd2,19.0
12269,Pm2CuGe,14.0
12270,Al3Cr3(SbO3)2,4.333333333333333
12271,Ca(PtO2)2,19.0
12272,UGa,16.333333333333332
12273,DySCl,4.333333333333333
12274,Be2FeBi,20.666666666666668
12275,YNiSn,10.666666666666666
12276,Er4(Ga2Co)3,10.333333333333334
12277,RbAsSe2,3.0
12278,Cr2O3,7.0
12279,NaBeMo,13.333333333333336
12280,Dy(CuGe)2,18.33333333333333
12281,Na2CaBe,13.666666666666664
12282,SrLi4N2,6.0
12283,Cd2P3I,4.666666666666667
12284,CrNi2,14.333333333333336
12285,TbMnB4,7.0
12286,LiBeCo4,18.0
12287,KBa4Ru,8.0
12288,Sm(CuO2)2,6.0
12289,Al3CrO6,5.333333333333333
12290,Tm2CuIr,19.0
12291,SrTePd,9.0
12292,MgV3O7,3.0
12293,Nb2MoO8,3.0
12294,VRu,12.0
12295,KO3,3.6666666666666665
12296,SbN,6.0
12297,BeAgW,12.333333333333336
12298,Sr5(SnAs3)2,6.666666666666668
12299,TiPt,25.0
12300,Al2S3O2,4.0
12301,BeHgMo,14.333333333333336
12302,ZnCr3,13.0
12303,Zn4P6N2O,4.0
12304,Cd(AsO3)2,5.666666666666668
12305,Mn2CuSb,10.0
12306,Ba2Zn,9.333333333333334
12307,BeIrSe2,22.33333333333333
12308,Ba4YRe,9.0
12309,BeTcBr,10.666666666666666
12310,MgNiBi,14.0
12311,U(GeRh)2,6.333333333333332
12312,Ba4RePd,9.0
12313,BaSe2Cl,19.0
12314,Ba2YMo3O8,11.0
12315,Te2MoWS2,9.666666666666666
12316,SmHoZn2,19.0
12317,KAgF4,3.6666666666666665
12318,CrP4,9.666666666666666
12319,LuBPd3,19.0
12320,Mg2BeW,17.333333333333332
12321,YbZnAu2,14.0
12322,Ga2PdI8,4.0
12323,Li2PdAu,16.0
12324,In3Ru,5.666666666666668
12325,MnZnF5,3.6666666666666665
12326,FeH6SO6,2.333333333333333
12327,TbSnPt,14.0
12328,SrP3,6.333333333333332
12329,YBeCu4,12.0
12330,Ba4ZrO6,4.0
12331,Li6FeO5F,5.0
12332,Ba3SrTa2O9,4.0
12333,Ca2CdGa,9.0
12334,Ba2CaWO6,5.0
12335,Nb3TeI7,4.0
12336,TiB,14.0
12337,Ba2HgBr,9.0
12338,MgCuF4,5.333333333333333
12339,Tm(MnGe)2,13.333333333333336
12340,Be2MoRu,19.0
12341,BaPdF4,4.0
12342,ZnGaPd2,5.333333333333333
12343,LiInHg2,6.0
12344,Be2TlRh,13.333333333333336
12345,YB2,14.666666666666664
12346,MgAg3,19.0
12347,SrTlHg2,15.0
12348,BeGa2Co,14.0
12349,ZnB2(CN)8,4.0
12350,AlSbI6,3.6666666666666665
12351,HoCu,22.0
12352,Na2ZrO3,4.0
12353,K3SO4F,3.333333333333333
12354,PmAgAu2,20.0
12355,La3InB,14.0
12356,Ca2AgBi,11.0
12357,MnCoSi,10.0
12358,CaTiF4,5.0
12359,Mn2GaW,19.0
12360,NbW7Se6,10.0
12361,BaRh2Br,15.333333333333336
12362,NbI2O,5.333333333333333
12363,Li2InPt,16.0
12364,NaRhO2,7.0
12365,Ce2O3,5.666666666666668
12366,DyMgCd2,17.0
12367,Mg(InS2)2,6.0
12368,Mn3Cr2(CoO2)3,4.333333333333333
12369,AcF3,6.0
12370,CF2,2.333333333333333
12371,Na2Si3O7,4.666666666666667
12372,YCo,14.333333333333336
12373,YCuP2,18.33333333333333
12374,Hf4BeP,17.0
12375,BeInBi2,14.0
12376,Na2FeAsCO7,4.333333333333333
12377,Li3Al(BO3)2,3.333333333333333
12378,BaSe,9.0
12379,NdH3(CO2)3,5.0
12380,Th3B,18.0
12381,KBeOs2,15.666666666666664
12382,LiCeSn,6.0
12383,CaBeSb2,16.666666666666668
12384,K2NaInP2,5.666666666666668
12385,NaHg2Bi,6.333333333333332
12386,Sc(FeSi)2,6.333333333333332
12387,Nb3Ga,16.0
12388,Np(MnGe)2,8.333333333333334
12389,Ag3O,8.666666666666666
12390,CeFe2,11.0
12391,SmZn2Ag,19.0
12392,HfBeTe2,18.0
12393,As2Rh,11.666666666666664
12394,LiNiSnO4,6.333333333333332
12395,Ti2BeTl,10.666666666666666
12396,TmMnRh2,8.0
12397,N2O5,4.666666666666667
12398,ZrSi2,15.666666666666664
12399,K2Sr(P2O)2,3.333333333333333
12400,Ca3Sn3Rh4,8.0
12401,Sm2MgGe2,8.666666666666666
12402,BaPrO3,20.0
12403,UPdSe3,4.333333333333333
12404,Li2FeSiO4,5.666666666666668
12405,CdB2Xe,2.6666666666666665
12406,CdSiP2,6.0
12407,LiSnIr2,17.0
12408,Zn2ReAs,21.0
12409,Sn(GeO3)2,4.333333333333333
12410,Ba(SbAu)2,14.666666666666664
12411,BaPt,19.666666666666668
12412,SrSiO3,3.333333333333333
12413,Lu2CdS4,6.0
12414,NdInAu2,21.0
12415,Sr(GaS2)2,3.0
12416,MgO6,5.0
12417,Tm6CoBi2,7.333333333333332
12418,ZrTiTe4,11.0
12419,BeOsPb2,19.666666666666668
12420,BaBiMo,10.0
12421,H(WO3)2,7.666666666666668
12422,Ca2Ge,7.0
12423,FeSi,7.0
12424,Pm2SnPd,15.0
12425,Cu3(MoH)2,3.6666666666666665
12426,NaY2In,8.0
12427,Pu2SnPt2,6.666666666666668
12428,BaVBi,13.0
12429,KNa2P,4.0
12430,Sc2ZnIr,12.0
12431,Be2NbHg,18.0
12432,LuAlSi,12.0
12433,LuPO4,4.0
12434,Yb3Zr,9.0
12435,CeZrO4,4.0
12436,USb,7.0
12437,Co(BiO3)2,13.0
12438,Li5MnNi4,6.333333333333332
12439,RbAu,8.0
12440,K2BeRe,7.333333333333332
12441,Na2YPCO7,4.0
12442,VF4,6.0
12443,Lu2InAg,15.0
12444,CoTeO4,7.0
12445,Tm2OsRh,21.0
12446,CeGa2,7.666666666666668
12447,InBrO,6.0
12448,BeCuTe,14.666666666666664
12449,Fe2C,8.0
12450,SiIr,16.0
12451,AuSe,14.666666666666664
12452,ScBe2Re,8.666666666666666
12453,AgBiTe2,19.0
12454,PBr5,4.0
12455,Ta2CrO6,8.333333333333334
12456,LaHoMg2,22.0
12457,Be2BiSe,29.0
12458,ZnAsPt5,12.666666666666664
12459,BeTl2Cu,22.66666666666667
12460,ZrI2,4.0
12461,Er(CuO2)2,6.0
12462,La3AlN,14.0
12463,Ba2MgUO6,5.0
12464,BaZr2Ir,12.333333333333336
12465,GeAsP,19.0
12466,NaAlAsO4F,4.666666666666667
12467,NaSrAu2,21.0
12468,HoSe,17.0
12469,Sm(GaPd)2,18.33333333333333
12470,SrCdSi,18.0
12471,Ca2Ag2O5,12.0
12472,Ti2MnBe,18.666666666666668
12473,CdCu2Rh,8.0
12474,NaRu3,14.0
12475,Pa3Zn,16.0
12476,CaNdZn2,18.0
12477,SrIn2Ir,12.0
12478,ZnCu2GeSe4,6.666666666666668
12479,Th3Mg,15.0
12480,Li2CrNiO4,8.666666666666666
12481,Rb3(Cu4S3)2,8.0
12482,Zr(InBr3)2,3.6666666666666665
12483,NaLi2PO4,3.6666666666666665
12484,NiBTe,12.0
12485,ThSbRh,9.0
12486,HfScAu2,6.0
12487,DySnPd2,10.0
12488,NaHg2,17.666666666666668
12489,Na2Zn2Se3,4.333333333333333
12490,Li2TiVO4,7.333333333333332
12491,ScTlO3,5.333333333333333
12492,K2OsNCl5,3.0
12493,ScBO3,5.0
12494,Li2VH2OF5,3.6666666666666665
12495,BaSc4Mo,9.0
12496,CuH4(IO4)2,3.6666666666666665
12497,RbSrSiHO4,4.333333333333333
12498,Ca3SnH2,6.666666666666668
12499,Li2Mn3VO8,5.0
12500,PdN2,13.333333333333336
12501,Yb4As2O,7.666666666666668
12502,UPt,8.0
12503,Li3Mn5Cr2O2,5.0
12504,Ca2IN,6.666666666666668
12505,TmInCu4,12.0
12506,Mg2Mo3O8,7.0
12507,Al5CuS8,6.0
12508,TbCuS2,4.333333333333333
12509,LiTiIr2,17.0
12510,NdZnSbO,9.0
12511,Si3CCl8,2.333333333333333
12512,YbO,9.0
12513,HfTiRh2,9.333333333333334
12514,AsO2,3.6666666666666665
12515,Al2Pd,15.0
12516,Li3Mg,19.0
12517,MnCo5O2,5.666666666666668
12518,KYbSe2,13.333333333333336
12519,CdAg,19.0
12520,MgBeTe2,16.333333333333332
12521,Dy3CuSnS7,4.333333333333333
12522,Ba3Sb2,7.0
12523,Li2PrO3,19.0
12524,BiClO,5.0
12525,BiPd,12.666666666666664
12526,K(FeAs)2,8.333333333333334
12527,NdClO,4.333333333333333
12528,BeNiIr,32.0
12529,BaTiSi2,12.0
12530,PrDy3,11.0
12531,Li2VO2,18.0
12532,ErB2,17.333333333333332
12533,NdVO4,4.0
12534,Li2AgAs,3.0
12535,GaBr2,3.333333333333333
12536,MgBe2Pb,24.0
12537,LiFe5O8,4.0
12538,Li3Cr3FeO8,9.0
12539,K3Al2As3,5.0
12540,NaHgPd2,14.0
12541,Na3FePCO7,4.333333333333333
12542,Li2MoO3,5.333333333333333
12543,TiSiRu2,7.0
12544,ErNi4Au,18.0
12545,Ba2P7Cl,7.666666666666668
12546,Ba4GaFe,8.0
12547,MnF4,10.333333333333334
12548,Li3Co2NiO6,7.0
12549,VCuO2,15.666666666666664
12550,Y3AlNiS7,4.333333333333333
12551,Al2OsPd,6.0
12552,Ho3InC,14.0
12553,YVO4,4.0
12554,CaBiF6,4.0
12555,HoTa3,20.0
12556,KPrS2,5.666666666666668
12557,Dy2Fe2Si2C,8.0
12558,Sr3(AlGe2)2,7.333333333333332
12559,Mg(ReO4)2,3.6666666666666665
12560,SrNiIr2,17.0
12561,Mg(SbO2)2,11.0
12562,Cr2HO4,12.666666666666664
12563,BeTc2Sb,17.666666666666668
12564,PrSnAu,9.333333333333334
12565,LiErSe2,6.666666666666668
12566,LiAl2FeO6,6.666666666666668
12567,LaCoTe,26.0
12568,Tb2C,11.0
12569,NaErO2,9.0
12570,ZrSiO4,4.666666666666667
12571,Y3Al3NiGe2,15.0
12572,Zr2Ni2Sn,12.333333333333336
12573,LuScO3,4.333333333333333
12574,BeFeBi,18.0
12575,Y3AlO6,4.333333333333333
12576,YSiAu,11.0
12577,LiNd2IrO6,6.0
12578,CaBeFe2,9.666666666666666
12579,Li4Fe3CoO8,10.666666666666666
12580,Be2TlFe,9.666666666666666
12581,Sb4O5F2,4.333333333333333
12582,Mn2Au,11.666666666666664
12583,LiFeAs,16.0
12584,Ca3BiN,9.0
12585,K3Sb2N2O6F7,3.333333333333333
12586,Ho2Hf2O7,4.0
12587,Lu2OsPd,13.0
12588,VGaCo2,8.0
12589,PrMg2,11.0
12590,SbP(OF3)2,3.333333333333333
12591,Bi7(S3Cl)3,4.333333333333333
12592,MoW2(Se2S)2,7.666666666666668
12593,Sr2B2O5,3.333333333333333
12594,PaInPt2,13.0
12595,Tm3Pb,16.0
12596,BH3,4.0
12597,DyS2,21.0
12598,In6Ge2PtO9,6.0
12599,Li6PS5Cl,5.0
12600,MgPd,25.0
12601,LuS2,19.0
12602,La(SiOs)2,11.0
12603,MnSbSe2I,9.0
12604,ScAg4,11.0
12605,MgTi,19.666666666666668
12606,Ba(TeO3)2,4.0
12607,ZnCu2SnSe4,7.666666666666668
12608,Th(CuSi)2,12.0
12609,Er3Sb4Au3,6.0
12610,CaH2(ClO3)2,4.666666666666667
12611,Cu2SiSe3,6.666666666666668
12612,BaLi2Ca,8.333333333333334
12613,NaSmTe2,7.666666666666668
12614,Sm(SiNi)2,11.0
12615,Ba4ReSe,13.0
12616,LaHg2,20.666666666666668
12617,NiF3,7.0
12618,TbHg2,17.333333333333332
12619,Hf2Cd,20.0
12620,Ba4BeBr,8.0
12621,DyInNi,15.0
12622,LaAs,13.0
12623,LiCd2Au,22.0
12624,Ba2LiGa,16.0
12625,Cu3(Ni2O)2,8.0
12626,ZrBe2Pb,12.333333333333336
12627,NaIrPb,19.0
12628,Cu8O7,6.0
12629,Ce2TeO2,5.333333333333333
12630,TbAlCu2,13.0
12631,RbTe,6.0
12632,Sc3Hg,11.0
12633,YBe2Ru,10.666666666666666
12634,Ca3PN,7.0
12635,TaInS2,22.33333333333333
12636,Na4BeTc,10.0
12637,LiSm2IrO6,6.333333333333332
12638,KDyS2,7.0
12639,YSi2,16.666666666666668
12640,Nd2CuRu,11.0
12641,K2VCuSe4,3.6666666666666665
12642,Ho2Ge2Os,6.666666666666668
12643,LuRh3C,11.0
12644,Ti2RePd,12.0
12645,HoMoClO4,4.0
12646,CoAsS,8.0
12647,B3Ru2,30.0
12648,Sr2PdO3,7.333333333333332
12649,Be2Cu2Bi,21.33333333333333
12650,V3Ag,13.0
12651,SrMgIn3,14.333333333333336
12652,CrPO5,3.333333333333333
12653,Na2SnO3,4.0
12654,Li2MnSiO4,5.666666666666668
12655,Tb3(MnGe)4,7.333333333333332
12656,ErPbAu,11.0
12657,SrBrF,5.0
12658,Na2O2,14.0
12659,KPuO3,9.0
12660,SrNb2O6,4.0
12661,Y(NiO2)2,6.333333333333332
12662,Li2V(OF)2,4.666666666666667
12663,Li3VBPO7,5.0
12664,Be2ZnIr,21.0
12665,Ta2N3F,12.0
12666,NdSmIr2,18.0
12667,YbSe,7.0
12668,PaSnAu2,11.0
12669,Si2O,21.33333333333333
12670,DyCuSb2,18.0
12671,UAsS,8.333333333333334
12672,RbBS3,3.333333333333333
12673,Cr2CdSe4,7.0
12674,ScMo3O8,8.333333333333334
12675,SnPd,18.0
12676,Be2CuTc,25.66666666666667
12677,Ca(FeO2)4,6.0
12678,BeCrW,22.33333333333333
12679,Yb(Ni2As)2,13.0
12680,Ba2PrSbO6,5.0
12681,TbO2,16.0
12682,K2GeF6,4.0
12683,GaBi,21.0
12684,TiBe2Pb,15.333333333333336
12685,Al2Si2O7,3.333333333333333
12686,Cd2Fe(CN)6,7.666666666666668
12687,ScNi5,17.333333333333332
12688,KS,8.0
12689,Li2VCoO5,9.333333333333334
12690,LiAl2Tc,20.0
12691,Tb2C3,8.0
12692,Ba4MgTe,10.0
12693,GaCuTe2,11.666666666666664
12694,MnCo,23.0
12695,Ca2MgSi2O7,3.6666666666666665
12696,Li3ZrNb(TeO)2,4.333333333333333
12697,LiV3O8,5.0
12698,Li2B2Se5,4.0
12699,Ca2TlPb,15.0
12700,KBa2Pd,11.0
12701,K2OsBr6,5.0
12702,ScSi7Rh3,10.0
12703,MgBe2In,15.0
12704,LuSb2,23.66666666666667
12705,Dy2Mn2O7,10.0
12706,Hf2Ga,16.666666666666668
12707,CaAsH5O6,3.0
12708,LaBeW2,17.0
12709,Nb2PC,19.33333333333333
12710,Ta2BeMo,17.0
12711,Sm3CuSiS7,3.6666666666666665
12712,BCl3,3.6666666666666665
12713,Li5Nb2Fe5O2,4.333333333333333
12714,NaGaO2,4.0
12715,ZrPt3,26.0
12716,Dy4CdCo,6.0
12717,Na2BeFe,8.333333333333334
12718,Pm2Mg,10.333333333333334
12719,Tm2CuOs,14.0
12720,CaAu2,16.666666666666668
12721,PuSi,7.0
12722,BaPIr2,16.333333333333332
12723,Mg3Sb2,13.666666666666664
12724,BeSbTe2,27.0
12725,KAuC2,7.666666666666668
12726,LuNiSb,10.0
12727,KBrF4,4.0
12728,AsAu3,17.666666666666668
12729,ScCu2,21.0
12730,Na2SnO2,4.333333333333333
12731,CrCdO4,3.6666666666666665
12732,TcC,21.0
12733,BeFeCl4,10.0
12734,K2CO3,3.6666666666666665
12735,BeSiCl,24.33333333333333
12736,BaSiCl,7.0
12737,Li2CrCo3O8,5.0
12738,Na4Sr(SiO3)3,4.0
12739,YSi3Ni,17.0
12740,LiMgTl2,17.0
12741,Tb3CuGeSe7,5.0
12742,Sr2NdBiO6,4.666666666666667
12743,Li2MgAg,6.0
12744,TmTlS2,7.333333333333332
12745,Rb2In3,10.333333333333334
12746,CuAgS,6.0
12747,ScBeCl,7.0
12748,MgTi2O4,8.0
12749,Ba4MgOs,10.0
12750,Sm3I,17.333333333333332
12751,BaCdHg,12.0
12752,Li(CoO2)4,6.333333333333332
12753,Dy(BC)2,16.666666666666668
12754,Mn2CoO6,7.0
12755,Mg(CrS2)2,7.0
12756,HfBeSb2,27.33333333333333
12757,LiSbPHO5,4.333333333333333
12758,Ba4OsCl,9.0
12759,Ca3(GaNi)4,10.0
12760,Li8Ni(O2F)2,4.0
12761,In5B4Ir9,18.33333333333333
12762,SmCoSi3,12.0
12763,TmAg,28.0
12764,DyIr3,18.0
12765,Li2Ce2Ge3,4.666666666666667
12766,Na2TiO3,4.0
12767,SmMgIn,11.333333333333336
12768,Ba4HgRh,9.0
12769,V(WO4)2,5.666666666666668
12770,TaAgF6,3.333333333333333
12771,ZrTaBe2,8.666666666666666
12772,Ca2CdPb,17.0
12773,Be2CoPt,21.0
12774,Sc2BeCl,9.0
12775,ScSi2Rh,9.666666666666666
12776,LiScO2,6.333333333333332
12777,K(CoAs)2,17.0
12778,MgTa2N3,6.333333333333332
12779,Cd4OF6,3.6666666666666665
12780,SiHg3,17.666666666666668
12781,Ba4PdW,9.0
12782,NaZnAs,11.0
12783,BeBiMo2,12.666666666666664
12784,Al3Pt5,12.0
12785,Na2HgSb,6.0
12786,Lu3Ga5Ni,17.333333333333332
12787,TlSn,22.33333333333333
12788,TmZrSb,11.0
12789,NaNb3O8,5.0
12790,Cu6OF,5.333333333333333
12791,BaAg2GeS4,5.0
12792,BaMgCl2,6.333333333333332
12793,YHoCu2,16.0
12794,LiEu2Si3,11.333333333333336
12795,Sc5Si7Pt9,8.666666666666666
12796,Mg3P2(HO)6,4.0
12797,DyCrO4,5.0
12798,Cu3PSe4,7.0
12799,KNaGeO3,3.6666666666666665
12800,Cu3BiSe2IO8,4.666666666666667
12801,Ge3N4,5.0
12802,AgBiI4,5.0
12803,Na2Si2S5,3.6666666666666665
12804,Tb2In,9.666666666666666
12805,KBe2Tl,21.66666666666667
12806,Si(GeN2)2,6.0
12807,Ti2Cu,17.666666666666668
12808,Na3BeAl(SiO4)2,3.0
12809,ScOs2,14.333333333333336
12810,Tm3Mn3Ga2Si,9.666666666666666
12811,Na3MnPCO7,4.333333333333333
12812,BeCo2Rh,14.0
12813,SmTlTe2,7.333333333333332
12814,BeSiW,29.66666666666667
12815,DyLuMg2,14.0
12816,BaInHg,16.0
12817,Sm6GaCo2,6.666666666666668
12818,Er(SiPt)2,11.0
12819,Sr(Si3N4)2,4.666666666666667
12820,SrBeV2,14.0
12821,YCo3,14.0
12822,Ca2AgAu,19.0
12823,BaAu2,16.0
12824,AgSnRh2,3.333333333333333
12825,Pm2SnAu,15.0
12826,Sr2InPd2,12.666666666666664
12827,Sr(GeIr)2,14.666666666666664
12828,DySe,17.0
12829,TbInAg2,12.0
12830,RbZnF3,7.666666666666668
12831,Re2P,15.0
12832,BePIr,12.333333333333336
12833,TlCrTe2,8.0
12834,Y(FeB)2,10.666666666666666
12835,ScAu4,14.666666666666664
12836,AcCdHg2,24.0
12837,Na6ZnSn2,12.333333333333336
12838,BeCo2Te,10.0
12839,MnBe2Ni,24.0
12840,Y2CdS4,6.0
12841,CeSe2,4.0
12842,AgHgPd2,20.0
12843,BiTeIO3,3.0
12844,RbTi5Se8,6.333333333333332
12845,LiBeCu4,18.0
12846,HfH2,15.333333333333336
12847,Pr(SiRu)2,15.666666666666664
12848,Dy4CdRh,7.0
12849,Mn2BeCo,10.666666666666666
12850,BeCu2Rh,14.0
12851,Na6CuO4,3.6666666666666665
12852,Fe3(SiO4)2,4.666666666666667
12853,GeO2,6.666666666666668
12854,Ba(GaSe2)2,5.0
12855,YbSnRh,17.666666666666668
12856,Li2VCr(PO)4,4.0
12857,Ti3InC,13.0
12858,HfBe2Ge,17.666666666666668
12859,AlSnRu2,7.333333333333332
12860,Ti2Pd,15.666666666666664
12861,ErAl3,15.0
12862,NdMg2,13.0
12863,AuSeClO3,3.6666666666666665
12864,Hf6Co6Ge7,7.0
12865,RbNd(WO4)2,4.0
12866,Ti2CoS4,8.0
12867,Sr3NiPtO6,4.0
12868,Cr3Se4,6.333333333333332
12869,MnAlIr2,10.0
12870,Be2NiTe,24.0
12871,Dy2Au,11.333333333333336
12872,ScTaTc2,19.0
12873,LiInAg2,23.0
12874,NaP,5.0
12875,PuP3,7.666666666666668
12876,BePW2,19.666666666666668
12877,HfSiRh,7.0
12878,BaHo2NiO5,11.0
12879,TbSiRh,15.0
12880,SmFeC2,9.666666666666666
12881,NaAc,20.0
12882,BePbBr4,15.0
12883,MgBiF6,7.0
