,pretty_comp,magmom_oszicar
11624,Sr(FeAs)2,-0.0
11625,InN,-0.0
11626,Nd(SiIr)2,0.0
11627,VBO3,4.0
11628,Hf2ReOs,-0.0
11629,Ca2PI,0.0
11630,AlVFe2,-0.0
11631,BeGe4Ir,-0.0
11632,BaIn2Pt,0.0
11633,Te2Mo,0.0
11634,TbBr3,-0.0
11635,BeRh,0.0
11636,DyNi2,-0.0
11637,ZrGa3,-0.0
11638,SrLiNb2O6F,-0.0
11639,Ho5Rh3,0.0
11640,Y(CuO2)2,1.0292
11641,Sr(ScS2)2,-0.0
11642,MnNbSi,2.1396
11643,La3Al,-0.0
11644,Be2ZnSi,-0.0
11645,Ho3(AlNi3)2,0.0
11646,Ba2InBiS5,-0.0
11647,Zn3Cr2O7,8.0
11648,Li2RhO3,1.8264
11649,ScBeCr,0.0
11650,SrSO4,-0.0
11651,TaAgO3,-0.0
11652,NbGeAs,0.0
11653,CoI2,2.2643
11654,Sr(PRu)2,0.0
11655,Fe3Se4,5.0163
11656,BeNi4Pd,0.0
11657,Ti2Zn,-0.0
11658,KCu3S2,0.0
11659,MgPaRh2,-0.0
11660,SrLiBi,-0.0
11661,ScTiRu2,0.0
11662,LiAlH4,0.0
11663,Hf5CuPb3,0.0
11664,DyNi4Au,0.0
11665,Be2TcHg,0.0
11666,CrAgS2,-0.0
11667,LaSe2,-0.0
11668,BaGaBr,1.8722
11669,Li2CdPt,-0.0
11670,La(NiSn)2,-0.0
11671,Ba4SrRu,0.5302
11672,Ti2N,0.0
11673,BaO2,-0.0
11674,BaAlCoCuO5,-0.0
11675,Li2SmTl,0.0
11676,Cu2As,0.0
11677,ScAsP,-0.0
11678,PrCoO3,1.4149
11679,K3Nb3(BO)2,0.0
11680,KBa2Ni,-0.0
11681,Li2CdSn,0.0
11682,BaNaLa,0.0
11683,TbNi4Au,-0.0
11684,MgBeSb,0.0
11685,LiLu2Pd,0.0
11686,NdCoO3,1.3618
11687,Be2VCd,-0.0
11688,LiCoPO4,9.0
11689,SrScBe,0.0
11690,Be2InCu,-0.0
11691,ErAlO3,0.0
11692,KRuF6,3.0
11693,Ba2CaPd,0.0
11694,BaHCl,0.0
11695,MgBeIn,-0.0
11696,BePOs,-0.0
11697,DyTlZn,0.0
11698,BaPAu,0.0
11699,Pm2SnHg,0.0
11700,YbMgCu4,0.0
11701,Ce(SiAu2)2,0.0
11702,KCdAs,-0.0
11703,BeSnBi,-0.0
11704,BeNb2As,-0.0
11705,Hf6Al6Rh7,-0.0
11706,Sr(NO3)2,-0.0
11707,Na3MnO3,7.9982
11708,ScAlPd2,-0.0
11709,LiCaBe,0.0
11710,Li2CoNiO4,1.0331
11711,CrFe3,2.1753
11712,V2P7,0.0
11713,Yb2GaHg,-0.0
11714,Cd(GaS2)2,0.0
11715,BeZnFe,1.7638
11716,Tm2Ru2O7,1.6987
11717,K3Sr,-0.0
11718,Hf2InMo,-0.0
11719,MgNiF4,4.0
11720,InCoO3,0.0
11721,ScBe2Zn,-0.0
11722,Sr3Sc2Cu2S2O5,0.0
11723,Sr2Co(ClO)2,2.1147
11724,SrBeBi2,-0.0
11725,BeCuTe,0.0
11726,SnBr2,0.0
11727,Ba3As2,-0.0
11728,SbAsO4,-0.0
11729,SmTlO3,0.0
11730,Li2Ti2O5,0.0
11731,Dy5NiPb3,0.0
11732,Na2BHO3,0.0
11733,Y2ZnS4,-0.0
11734,RbPrTe4,-0.0
11735,Sr3BiP,-0.0
11736,LiIn2Ru,0.0
11737,TiZnO2,-0.0
11738,TaNO,0.0
11739,Ba2NbTe,4.5454
11740,LiDy2Tc,0.0
11741,Ca2Mn3O8,8.9998
11742,Ba2TiSn,2.944
11743,Sr2MnCuSO3,8.0
11744,Te6Mo3WSe2,-0.0
11745,Sr2Sn,-0.0
11746,Tl3Cr,8.8134
11747,LiBeN,-0.0
11748,Al2O3,0.0
11749,P3BrCl4,-0.0
11750,Ba2CdSn,0.0
11751,Ag2H3IO6,0.0
11752,Ba4SiRh,-0.0
11753,Rb3BAs2,-0.0
11754,BaNaMo2,0.0
11755,Li3(CuO2)2,0.8479
11756,CaBe2Re,-0.0
11757,SnAsRh,-0.0
11758,LiHg2Pd,-0.0
11759,LuTlRh2,0.0
11760,Li4Fe2TeWO2,4.0096
11761,Sm2O3,-0.0
11762,K2BeRu,0.0
11763,V2FeSe4,2.3919
11764,BeNbPb2,0.0
11765,ThSnRu2,-0.0
11766,Sm(CrSi)2,1.1876
11767,MgAsOs2,-0.0
11768,Nd2Te4O,0.0
11769,TmThTc2,-0.0
11770,Be2SiNi,-0.0
11771,ZrTe2Br5,0.0
11772,LiInSe2,0.0
11773,Sc3CoC4,0.0
11774,FeH,2.0308
11775,Li3CoO2F,6.0
11776,RbUAgSe3,4.0
11777,RbSbF6,0.0
11778,Hf2TaN3,0.0
11779,BaTlP2,-0.0
11780,LiPmAu2,0.0
11781,Li2TlIn,0.2259
11782,TaIr3,-0.0
11783,K2Dy4Cu4Se9,0.0
11784,SmSnRh2,-0.0
11785,CaCuO2,-0.0
11786,USnRu,4.9076
11787,Ba4P2O,-0.0
11788,InF3,0.0
11789,Be2TcBr,-0.0
11790,Tl3AsO4,0.0
11791,CaSiPt,0.0
11792,Ba2CrIn,4.343999999999999
11793,KCr2FeO8,1.004
11794,KRb2YF6,-0.0
11795,BeCr4In,-0.0
11796,Ba2CrCd,4.5127
11797,Dy3CuGeSe7,-0.0
11798,LaTaBe2,-0.0
11799,ScCoO3,0.0
11800,SrBeHg2,0.0
11801,Li2CrNi(PO4)2,9.9995
11802,Li3Sm,-0.0
11803,AsPd2Rh,-0.0
11804,Zn2ReAs,-0.0
11805,Ba4CaW,-0.0
11806,Rb2Cr(BrCl)2,4.0
11807,CoH2(BrO3)2,3.0
11808,LiLuO3,1.9988
11809,Rb2MnTe2,9.9996
11810,RbPr(MoO4)2,-0.0
11811,PaZnAu2,0.0
11812,BeSbTe,0.0
11813,Yb2MnS4,6.0666
11814,BeTeP4,0.0
11815,PdC,-0.0
11816,BaPt5,0.0
11817,PaO3,0.9902
11818,HfZrTc2,-0.0
11819,Ti2GeC,0.0
11820,ScZn3,-0.0
11821,Te4Mo(WSe)2,0.0
11822,AgHgPd2,0.0
11823,LaMnSbO,6.329
11824,ScPt3,0.0
11825,MnSbPt,3.3943
11826,ErInAg2,0.0
11827,BeGaPb2,0.0
11828,LuCu5,0.0
11829,HfBeSi,-0.0
11830,Ta2Si,-0.0
11831,TlP5,-0.0
11832,La2Pd2O5,0.0
11833,Ce(MnSi)2,3.5127
11834,SrBPO5,0.0
11835,KSe,0.9957
11836,Dy3In,-0.0
11837,Sm2InHg,0.0
11838,ScNiP,-0.0
11839,Na4CdP2,0.0
11840,Ba4ScBi,2.4656
11841,BaNbBr,5.7803
11842,TiAlFe2,0.8349
11843,PrZnIn,0.0
11844,CeSi2Ru,0.7816
11845,ZrScCo2,-0.0
11846,TlAu3,0.0
11847,NpAs3,3.1431
11848,ZrAl2,0.0
11849,TaTlPt,-0.0
11850,BaYAgTe3,-0.0
11851,Sr2BeMo,-0.0
11852,PrAl7Au3,-0.0
11853,Ba2SnTe,0.0
11854,NaSr(PO3)3,0.0
11855,Be2CdTc,-0.0
11856,TiAlNi2,0.0
11857,In3NO3,0.0
11858,CaSnAu2,-0.0
11859,DyCo2,0.0001
11860,K2ZnF4,0.0
11861,KHfCuS3,-0.0
11862,Pr(SiRh)2,-0.0
11863,SiBPb,-0.0
11864,ScTlCd,0.0
11865,PrYMg2,-0.0
11866,MgCu(SiO3)2,1.9999
11867,SiGe,0.0
11868,MgBe2V,0.0
11869,VSe,4.8686
11870,CeCdHg2,0.0
11871,Na2Zr(CuS2)2,-0.0
11872,CaBe2P,0.0
11873,SrZrZn,-0.0
11874,MgCo3C,0.9113
11875,MgP4,-0.0
11876,NdAl2,0.0
11877,Sm2TeO6,0.0
11878,BaO,0.0
11879,ZrBrN,0.0
11880,BPS4,0.0
11881,SmTmZn2,0.0
11882,Ba4FeMo,3.395
11883,YBeGe,-0.0
11884,TmNiBi,-0.0
11885,YHfBe2,0.0
11886,SmOF,0.0
11887,Ba4CdRh,0.0
11888,Hf2Ge,0.0
11889,AgF,0.0
11890,NaLi3(H2N)4,0.0
11891,KBe2Tc,-0.0
11892,Ti(CrSe2)2,7.1984
11893,CeBPt3,-0.0
11894,Na3TiCl6,2.0
11895,Na2PdS2,0.0
11896,PrS,-0.0
11897,Hf9AsW4,-0.0
11898,Pr2TeO2,-0.0
11899,CeCoGe,2.4267
11900,HoB2Rh2C,0.0
11901,Na2LiN,-0.0
11902,Li2Ti(BO3)2,0.0
11903,TaRu3,-0.0
11904,RbLi7(NiO3)2,3.9997
11905,VFeH2O5,2.0
11906,BePd3,0.0
11907,ErPO4,-0.0
11908,Ba4ZrSi,3.7572
11909,MnBeGe2,2.8747
11910,HoS,0.0
11911,Ga3Bi,-0.0
11912,K4BeRh,-0.0
11913,NdMgPt,0.0
11914,Be2VPt,0.0
11915,Pr2Au,0.0
11916,Be2PbCl,0.0
11917,TmAgPb,0.0
11918,BeNbMo,-0.0
11919,CeO,-0.0
11920,Pm2RuAu,0.0
11921,BC,0.0
11922,Nb5Sb4,0.0
11923,Er(SiOs)2,0.0
11924,Re3W,0.0
11925,SmSbTe,-0.0
11926,SmSnPd,0.0
11927,Pr(HO)3,-0.0
11928,HfCd,-0.0
11929,Mn3Si,1.0685
11930,TmAlAu2,-0.0
11931,KRb2TiF6,1.0
11932,CaSnF4,0.0
11933,BePBr,0.0
11934,YAlGeO5,0.0
11935,BaSrIn2,0.0
11936,Sr2YTlSn2O7,-0.0
11937,LiAlHg2,-0.0
11938,MgSiAs2,0.0
11939,Nb2SnO6,0.0
11940,Ba(P2Pd)2,0.0
11941,LiAsF6,0.0
11942,Tl5Te3,0.0
11943,ReN2,0.0
11944,Ba4BeOs,-0.0
11945,TaBe2V,0.0
11946,LiPbAu2,0.9991
11947,Li3Hg,0.0
11948,YZrSb,-0.0
11949,KCoAs,2.372
11950,BeCo4Tc,0.0
11951,Ba(MnSn)2,7.2537
11952,YbNdRh2,0.0
11953,Mg4TiBe,0.0
11954,Lu3Ni7B2,0.0
11955,Ca3Si3(BiO)2,0.0
11956,Dy7(TeIr)2,0.0
11957,Rb2SnCl6,0.0
11958,SrMg3,-0.0
11959,Be2TlHg,0.0
11960,AlBiSCl4,-0.0
11961,Pm2CdSi,0.0
11962,Nd3U(ClO2)3,-0.0
11963,ErAgHg2,-0.0
11964,SmZnGa,0.0
11965,Er2IrPd,-0.0
11966,LaPd2,-0.0
11967,AlVNi,-0.0
11968,BaBiW,4.1017
11969,LaSi2Ru3,0.0
11970,Li2FeSiO4,8.0
11971,Ta4O,-0.0
11972,YHO2,0.0
11973,TiNi2Sn,-0.0
11974,RbAuBr4,0.0
11975,PrErIn2,-0.0
11976,Na2MnCSO7,10.0
11977,Ba4LiW,-0.0
11978,Be2ReCl,-0.0
11979,Ba5Al5Sn,0.0
11980,V2CrRu,-0.0
11981,Sr2BrN,0.0
11982,SnP3,-0.0
11983,Sm4Mg3Co2,0.0
11984,BaSnF6,0.0
11985,KTiBe2,-0.0
11986,TiGeTe6,0.0
11987,PrCo2B2C,0.0
11988,RbLiS,0.0
11989,Ba4PPt,0.0
11990,YHoRu2,0.0
11991,TmThRu2,0.0
11992,Rb3Pm,1.9053
11993,KClO3,-0.0
11994,NaMo3,0.0
11995,PaSi3,0.0
11996,MnBeTl,3.6912
11997,Sr2ZnN2,0.0
11998,ZrBe2Br,-0.0
11999,Tl2Te3,0.0
12000,BaZr2Tc,-0.0
12001,CaVO3,0.0
12002,Mg(CuN)2,1.5251
12003,CoAgO2,0.0
12004,ScSiPt2,0.0
12005,GaNi2,-0.0
12006,FeTeBr7,9.9994
12007,LiZnPd2,0.0
12008,Cu3TeS3Cl,0.0
12009,CaHf2Be,-0.0
12010,PdO,-0.0
12011,KPAuSe3,-0.0
12012,Ba4MgP,-0.0
12013,Ba2GePb,-0.0
12014,BeIn2Se,0.0
12015,BePdPb2,0.0
12016,Sr2LiIn,0.0
12017,Li5Co2O2F5,5.606
12018,Co9Se8,-0.0
12019,KNd(WO4)2,0.0
12020,Ba4BeMo,-0.0
12021,Na2TiS2O,-0.0
12022,TbTiGe,0.0003
12023,Li2MnCSO7,10.0
12024,Nd2IrRh,-0.0
12025,YSF,0.0
12026,KSmTe2,0.0
12027,MgBeTe2,0.0
12028,Ba4LiBe,0.0
12029,KNdTe4,0.0
12030,LiFe3(SnS4)2,4.9743
12031,NbNi3,-0.0
12032,BaZrSe3,-0.0
12033,Np(CuSi)2,3.8187
12034,YNiSb,-0.0
12035,MnPO4,8.0
12036,BaZnP2,-0.0
12037,U2Al3C4,3.1478
12038,CeB2Pt2C,0.4381
12039,TiTe2,0.0
12040,V4ZnO8,2.3648
12041,Ce(Fe2P)2,-0.0
12042,AcCdHg2,0.0
12043,NiH2SO9,2.0
12044,TlPd2Au,0.0
12045,LiTmAu2,0.0
12046,TiBeP4,-0.0
12047,Nd2Ru2O7,1.5335
12048,Li3YBi2,0.0
12049,Ba2SrWO6,0.0
12050,Ca(CrN)2,1.7263
12051,MnBe2Sn,1.1013
12052,CeC,0.0
12053,Li2Ni3WO8,3.997
12054,SrTcN3,0.0
12055,KErTe2,0.0
12056,BaCdHg,0.0
12057,Dy2TiO5,0.0
12058,Be2RhW,0.0
12059,TaCu3Te4,0.0
12060,BeFeCo2,-0.0
12061,TePt,0.0
12062,BaTiCd,0.0
12063,CaAlSiO4F,-0.0
12064,SmLuTl2,-0.0
12065,UNi2B2C,1.5561
12066,Ba4ReTc,4.7924
12067,K3ZnPCO7,-0.0
12068,CaSnS3,0.5299
12069,SrHI,0.0
12070,Yb2PdRh,0.0
12071,DyGa,0.0
12072,Er(FeSi)2,-0.0
12073,ScHCl,-0.0
12074,Li2Mn2O3,-0.0
12075,LiSc2Be,0.7901
12076,Ba4BiPb,-0.0
12077,SrO,0.0
12078,Ho(AlC)3,0.0
12079,MnSbRu2,4.0355
12080,K2S,0.0
12081,Tl2Pd,0.0
12082,Li2Ti2FeO6,0.0
12083,Ba3Zr2O7,-0.0
12084,Rb2TeI6,-0.0
12085,RbBS3,0.0
12086,Be2TeRh2,-0.0
12087,Te4Mo3W(SeS)2,-0.0
12088,Sc2GaCu,0.0
12089,VBiPbO5,0.0
12090,Li2Fe3CoO8,5.9088
12091,Ti3B4,-0.0
12092,Ba4I6O,-0.0
12093,Al2FeCo,0.0
12094,YbBPd3,0.0
12095,ScAsO4,0.0
12096,RbCaI3,0.0
12097,BeCo2Se,0.0
12098,VZnRu2,-0.0
12099,La3Pb,0.0
12100,Li2SnPb,-0.0
12101,BaVClO3,0.0
12102,MgSn(BO3)2,-0.0
12103,Li2Ti3VO8,2.7502
12104,Ag3AsSe3,-0.0
12105,BaPtBr2,-0.0
12106,DyAg,0.0
12107,MgNiH2,0.0
12108,Ba(MnP)2,2.7910000000000004
12109,CuBSe2,0.0
12110,V4P2O3,3.9984
12111,LuPO4,0.0
12112,Li2NdGe,1.6524
12113,YbMgAu,-0.0
12114,TlBiS2,-0.0
12115,Al2FeTc,2.4814
12116,DyNiSn,0.0
12117,HgRuO3,-0.0
12118,NdTeF,-0.0
12119,Mn3SnO8,8.9999
12120,Ba4IrW,3.9088
12121,Pm3Zn,-0.0
12122,Tb2Ti2O7,0.0
12123,ZrInPt2,0.0
12124,ZrCr2,-0.0
12125,Rb(In3Au2)2,0.0
12126,FeSiGe,0.0
12127,BaZnBi,-0.0
12128,NiPS3,3.2348
12129,HfNi3,-0.0
12130,BaOsCl2,3.6492
12131,KBe2Br,0.0
12132,K2HfF6,0.0
12133,Sr2PdPt,0.0
12134,KBaFe,2.7651
12135,Na3In2Au,0.0
12136,HfBePd,0.0
12137,CoCu2SiS4,2.9210000000000003
12138,ScGa5Co,0.0
12139,BeVFe2,1.6691
12140,YZrBe2,-0.0
12141,Nd(GePt)2,0.0
12142,Be2VZn,1.4183
12143,BeCr2Re,0.0
12144,Mg(ScSe2)2,0.0
12145,Hg3Rh,0.0
12146,MnClO3,-0.0
12147,K3SbS4,-0.0
12148,DyBi,0.0
12149,RbAu,0.0
12150,BaPd2Rh,-0.0
12151,TiMn(PO4)2,9.9961
12152,V2AsSe,0.0002
12153,ErIn3,-0.0
12154,SnS,0.0
12155,Zn2NiN2,0.0
12156,TbTe2,0.0
12157,Na3Cd2IrO6,1.8311
12158,PuCoC2,4.7861
12159,CaIn2,-0.0
12160,BaSbBr2,0.0
12161,LiBePb,0.0
12162,SiPd2,-0.0
12163,Sm(CoB)2,0.0
12164,NiBr2,1.9954
12165,Ba3SrI8,0.0
12166,YBi,0.0
12167,BaTlTe,0.0
12168,Ti2ReB2,0.0
12169,Yb2SnHg,-0.0
12170,Sc6Al6Ru7,-0.0
12171,NbTc2Ge,0.0
12172,PRh2,-0.0
12173,MgNi3B2,0.0
12174,ScRh3,-0.0
12175,CeInAg2,0.7395
12176,MgTi(SiO3)2,0.0
12177,BaBe2Te,-0.0
12178,Li3TiV3O8,5.6522
12179,Ba3BiN,-0.0
12180,BeZnW,-0.0
12181,TbRh3C,-0.0
12182,Ba4MgTi,0.0
12183,BaCa2I6,0.0
12184,NaLiHg2,-0.0
12185,CeGaNi,0.2764
12186,TaBi4ClO8,0.0
12187,Li2Co4O3F8,5.3323
12188,ZrCoAs,1.0793
12189,ScAsPt,-0.0
12190,Tb3Sb4Au3,-0.0
12191,LiAl(SiO3)2,0.0
12192,K2Be2Si,0.0
12193,RbNpO3,2.0
12194,Be2NiSe,0.0
12195,LiGaPdF6,3.9999
12196,Ca(NiO2)4,1.6412
12197,LiCa2Rh,0.0
12198,Eu(MgH3)2,0.0
12199,TlBi,-0.0
12200,Mg2ZnAs2,-0.0
12201,Pr2ZnIr,0.0
12202,Lu2ZnIn,-0.0
12203,VO,1.6637
12204,LiH3O2,0.0
12205,AlTlF4,0.0
12206,BaNbBr2,0.9738
12207,BeOsBr4,3.1839
12208,AlVFeCo,0.9031
12209,Li2GePbS4,0.0
12210,Ca2N,-0.0
12211,CeGa6Pd,-0.0
12212,Na6CoO4,6.0514
12213,TiGa2O5,0.0
12214,Cd2Fe(CN)6,-0.0
12215,PbClF,-0.0
12216,PmHoMg2,0.0
12217,Li4TiCrO6,2.0
12218,NaSnPd2,0.0
12219,Rb3GaO3,0.0
12220,Sm3Ag,-0.0
12221,MnCuPd2,4.5018
12222,BeTlAs,-0.0
12223,BeCo2Os,0.0
12224,HgPS3,0.0
12225,PmSnAu2,-0.0
12226,Na2BeCo,0.7893
12227,BaCaI4,0.0
12228,Ba2BiMo,4.7043
12229,GaNi3,0.3498
12230,BeGaBr,0.0
12231,CrCdO4,-0.0
12232,Ba2YNbO6,-0.0
12233,PmGaAg2,0.0
12234,Li3Fe3CoO8,3.9997
12235,Ba3(PS4)2,-0.0
12236,CaBHO3,-0.0
12237,CaHfBe,0.0
12238,Li2TiTeO6,0.0
12239,YbHgPd2,0.0
12240,Nb3Au,-0.0
12241,MgBe2Pb,0.0
12242,TmZrRu2,-0.0
12243,Sr2PdO3,0.0
12244,Li2PmSn,-0.0
12245,Mg2BePt,-0.0
12246,ZrPt,0.0
12247,PaC2,0.0
12248,VGaRu2,-0.0
12249,Hg3Sb,0.0
12250,KHS,0.0
12251,SrZnCl4,-0.0
12252,KBeNb,0.0
12253,YSi2Rh3,-0.0
12254,CeP3H8O7,2.0
12255,PrB2Pt2C,-0.0
12256,YAgS2,0.0
12257,BeTeSe,0.0
12258,AlCrF5,4.0
12259,As2Pb4S6ICl,0.0
12260,NdP5,0.0
12261,HoTe2,-0.0
12262,LiBeCo4,5.2024
12263,Ba4TaGa,3.5252
12264,TiAl2,-0.0
12265,Nb6Co7,0.0042
12266,Ca2VN3,-0.0
12267,ZrAgMo,0.0
12268,UCO5,0.0
12269,Lu2TcAg,-0.0
12270,Ti2InCo,0.0003
12271,Nd(SiPd)2,-0.0
12272,CaTaAlO5,0.0
12273,Ga2Au,0.0
12274,Sr2TlCd,0.0
12275,BaLi2Ca,-0.0
12276,Er2RuRh,0.0
12277,KBeHg,0.0
12278,Li2Fe(P2O)2,4.0
12279,Na3LiMnBPO7,10.0
12280,TaBeTl,-0.0
12281,Rb3TlF6,0.0
12282,BeZnIr2,-0.0
12283,Mg(SnO2)4,0.0
12284,BeInSe2,-0.0
12285,Th(CuGe)2,0.0
12286,NaAgO,0.0
12287,Pm2ZnGa,-0.0
12288,Rb2SiF6,0.0
12289,BaTeSe,-0.0
12290,NaGa,0.0
12291,TmMgGa,0.0
12292,MoPH3O7,0.0
12293,HfZnO3,-0.0
12294,Sb2Os,0.0
12295,BaGe4Bi,-0.0
12296,BaHgS2,0.0
12297,Na3Li3N2,0.0
12298,PrSO,-0.0
12299,Dy3Ga,0.0
12300,ErMg3,-0.0
12301,Al2BiS4,-0.0
12302,YRh,-0.0
12303,Nb3AlC2,0.0
12304,Eu(Mo3S4)2,-0.0
12305,EuTlS2,0.0
12306,Y2C,0.2594
12307,DyWO4,1.9831
12308,Ca5MnPb3,9.0011
12309,BeCdSi,-0.0
12310,Sr3TaGa3(SiO2)2,0.0
12311,Ba3Ca2(SiN3)2,-0.0
12312,YPd2Pb,-0.0
12313,NaSrNb2,-0.0
12314,Ho(SiOs)2,-0.0
12315,CeSmO2,0.0
12316,NdMnGe,3.688
12317,Li2CdGa,0.0
12318,ThRu,0.0
12319,TbAg2,0.0
12320,K2NaAlP2,-0.0
12321,Al5BO9,0.0
12322,Rb2H4Pd,0.0
12323,MgBe2Bi,-0.0
12324,BeVMo,0.0
12325,Ba4MgPt,0.0
12326,Ho2OsAu,0.0
12327,AlTc2Sb,0.0
12328,BaTl2Br,-0.0
12329,OsO4,0.0
12330,Yb2PdPt,-0.0
12331,Tb2B4C,0.0
12332,SrAlGe,-0.0
12333,LiBeHg4,-0.0
12334,Tm2NiRu,0.0
12335,LiDy2Ru,0.0
12336,BaV2O6,-0.0
12337,Li3VF6,2.0
12338,NaFe(SiO3)2,2.0003
12339,AlNiF5,2.0
12340,HoInPt,0.0
12341,Yb2AgPb,-0.0
12342,LiCo(SiO3)2,8.0
12343,NaClO3,-0.0
12344,Fe2Cu(AsH)2,8.9128
12345,YZrBe2,-0.0
12346,Sm2Mg,0.0
12347,SiTe2,0.0
12348,VAu2,3.7818
12349,BeTlNi4,0.0
12350,Ba4PPb,0.0
12351,Ba4MgSn,-0.0
12352,Ho2PdRu,0.0
12353,Dy(NiGe)2,0.0
12354,BeGe2Pb,0.0
12355,Er(Al2Mo)2,-0.0
12356,RbDyO3,2.0
12357,Si(CN2)2,-0.0
12358,Sr2BeP,0.0
12359,DyAl2Ni,-0.0
12360,NaYS2,0.0
12361,ZnCo3C,0.9271
12362,Ti2NiS4,0.0
12363,Li2CrFe(PO4)2,0.604
12364,Li2V3CoO8,5.9233
12365,YbTl3,-0.0
12366,Rb2AgCl3,0.0
12367,HoSnPd,0.0
12368,BaC2(SN)2,0.0
12369,MgO2,1.9996
12370,PrTm3,0.0
12371,MgVSF5,2.0
12372,Ba3Ag2,0.0
12373,BeCo2Sb,0.7259
12374,LiSbAu2,0.0
12375,HfHgO3,-0.0
12376,Ti3Cu,-0.0
12377,Na2BeFe,2.4146
12378,Sr3CaCr2S2O5,6.0
12379,BeZnSe2,-0.0
12380,Lu2MgGe2,-0.0
12381,AlGaPd2,-0.0
12382,CeSb,0.8924
12383,Ba2H3I,0.0
12384,Ti2CS,0.0
12385,BaCd,-0.0
12386,CaNdRh2,-0.0
12387,P2Ir,0.0
12388,ZrMn2,2.8781
12389,H3Pt,-0.0
12390,Rb2CoSe2,5.9961
12391,BaTlZn,0.0
12392,Zr3O,-0.0
12393,Li5Nb2V5O2,3.4173
12394,BaNaMn,4.0044
12395,Nb3Co4B7,-0.0
12396,NdHf,0.0
12397,SbCl3F2,-0.0
12398,Al2Mo3C,0.0
12399,CaHfN2,-0.0
12400,Ho2ZnIr,-0.0
12401,U(CoB)4,0.0
12402,Ga4GeO8,-0.0
12403,NbPt2,-0.0
12404,Sc4C3,0.0
12405,CuI,-0.0
12406,Ca(SnO2)4,0.0
12407,BaCdSb,0.0
12408,Y2HfO5,0.0
12409,In6Ga2PtO8,-0.0
12410,Ba2MgZr,1.1712
12411,CuH6(NCl)2,1.8846
12412,HfGaNi2,-0.0
12413,Rh(OF3)2,4.0478
12414,Si3Mo,-0.0
12415,ScF3,-0.0
12416,Li4Be3As3ClO2,0.0
12417,Li5InO4,-0.0
12418,HfPbO3,0.0
12419,LiHfPd2,0.0
12420,LaIn,-0.0
12421,Li3AuS2,0.0
12422,K(Cu2As)2,-0.0
12423,HfRe2,-0.0
12424,Pr2AgHg,-0.0
12425,DyInAg2,-0.0
12426,Ca4BeRh,0.0
12427,Li2CuSb,-0.0
12428,Mn2GaW,0.8428
12429,NaTaN2,0.0
12430,Tb3TlC,-0.0
12431,Ca(FeS2)4,5.9853
12432,BeAsPt2,-0.0
12433,KLu,0.0
12434,Cu2SnSe3,-0.0
12435,Nb2FeAs,1.1198
12436,BaHfS3,-0.0
12437,Sc2FeAs,-0.0
12438,SrAsPt,-0.0
12439,Li4MnBe,-0.0
12440,K3AsS3,0.0
12441,HoGeO3,-0.0
12442,Ba4SiPt,0.0
12443,CoSb,-0.0
12444,MnZn(SiO3)2,10.0
12445,CuSbS2,-0.0
12446,ZrAu4,0.0
12447,KCrCl3,8.0
12448,Y2O3,-0.0
12449,Ba3NaRuO6,5.9855
12450,LaPd3C,-0.0
12451,NaIn2Au,-0.0
12452,Sn(SbTe2)2,0.0
12453,Ca4P2O,0.0
12454,SmP5,-0.0
12455,LiSiRu2,0.0
12456,K2CuAs,0.0
12457,AsPt2W,-0.0
12458,TmAlAg2,-0.0
12459,Yb3Os,-0.0
12460,NaTl2RhF6,0.0
12461,Ga(MoS2)4,0.0
12462,Ti2BePb,0.0
12463,TiTe3O8,0.0
12464,ThAu3,-0.0
12465,Er2O3,0.0
12466,K4ZrBe,3.6323
12467,Zn3Co,0.0133
12468,P2PbAu2,-0.0
12469,LaOF,0.0
12470,TlBAs,-0.0
12471,CS4,0.0
12472,RbSbS2,0.0
12473,Zr(NiP)2,0.0
12474,Er2ZnCu,0.0
12475,YbGa,0.0
12476,TbYbPt2,-0.0
12477,NiAs2,-0.0
12478,Co(C2N3)2,2.0007
12479,Li5V4O8,8.8664
12480,GeP,-0.0
12481,AsOsW2,-0.0
12482,SbTeI,-0.0
12483,NaBe2Te,-0.0
12484,HoGeAu,0.0
12485,TlCdRh2,0.0
12486,BaMoSe4,4.8939
12487,Ba4TaIr,4.1783
12488,Er5(CoTe)2,-0.0
12489,YBeTe,0.0
12490,BaHfZr4,0.0
12491,Mg3Br,-0.0
12492,Be2GaPd,0.0
12493,Sm3Th,0.0
12494,FeNi3,4.462
12495,BeNb4W,-0.0
12496,Ta2Sn2O7,-0.0
12497,HoNbRu2,0.0
12498,UIr3,0.0
12499,ScAsRu2,0.0
12500,LiGeIr2,-0.0
12501,Na4BeZn,0.0
12502,TlH4NCl4,-0.0
12503,TbS2,0.0
12504,BeZnTc,-0.0
12505,TiBe2Tc,0.0
12506,HoHg,-0.0
12507,Li2CrP2O7,8.0
12508,KFeF3,4.0
12509,BiRh,-0.0
12510,Dy(Al2Fe)4,5.1527
12511,Mn2BeCl,0.0001
12512,V2Zn2O7,-0.0
12513,TiAl3,-0.0
12514,LiSm2IrO6,3.6899
12515,Sm2MgAl,-0.0
12516,Sr(InAu)3,0.0
12517,Ac3Sm,-0.0
12518,BaYCuMoO5,0.0
12519,BaP2Br,-0.0
12520,Rb3(Cu4S3)2,-0.0
12521,Ba4MnV,4.0569
12522,BeV2Pb,0.0
