,pretty_comp,optb88vdw_bandgap
13968,Hf2Hg,0.0
13969,Mn3Zn,0.0
13970,BeTc2Pd,0.0
13971,NbBiO4,2.4684
13972,BaLiSb,0.7421
13973,ZrBe2Pb,0.0
13974,NaSe2,1.161
13975,CaMn4O8,0.0
13976,AgClO3,2.8896
13977,NiPRh,0.0
13978,BaSr2Ga,0.0
13979,KNbPCO7,0.3586
13980,P3N5,2.8057
13981,Pd3S,0.0
13982,Tb2O3,4.0305
13983,K3CrO4,0.0
13984,CoH6(SeO4)2,0.5236
13985,Pm2GePd,0.0
13986,PrSiO4,0.0
13987,DyMgZn2,0.0
13988,SrZrBe,0.0
13989,Dy2IrAu,0.0
13990,ZrBeCr2,0.0
13991,Mn2SiNi,0.0
13992,Li5Ti2V3,0.0
13993,VGaPt,0.0
13994,CoH2SO5,0.158
13995,ScSi7Ir3,0.0
13996,Sr(AuO2)2,1.6086
13997,ThAu3,0.0
13998,Hf3Ge2,0.0
13999,Na2YPCO7,4.7244
14000,Lu2AgAu,0.0
14001,U2Mo,0.0
14002,CrBrO,0.3516
14003,BeVSi2,0.0
14004,Zn2CuSbO6,0.0
14005,RuN,0.0
14006,Ba4TlOs,0.0
14007,MgGaRh2,0.0
14008,Ba2CaNi,0.0
14009,Ba2MgSn,0.0
14010,Zn(BiO2)2,0.7407
14011,Al2ZnTe4,1.6985
14012,MgPdAu2,0.0
14013,KMnBr3,1.5974
14014,Sc2InAu,0.0
14015,TbNiSb,0.2942
14016,MgInNi2,0.0
14017,TmCdPd2,0.0
14018,InNi2As,0.0
14019,PAuCl8,1.7266
14020,Li2Fe2S3,0.0
14021,Sr2AgPt,0.0
14022,CdAgPd2,0.0
14023,DyMgHg2,0.0
14024,HfBeZn,0.0
14025,Na4Al3Si3IO2,4.2957
14026,SrMg3,0.0
14027,Li2BeMo,0.0
14028,Ba4TlW,0.0
14029,BaVHg,0.0
14030,Be2OsRu,0.0
14031,K2NaAg3(CN)6,2.5019
14032,Ce(CuSi)2,0.0
14033,V2ZnO6,1.6783
14034,Na2TaBe,0.0
14035,MnBeCl,0.0
14036,Ta2BeCo,0.0
14037,AcZnAu2,0.0
14038,Ba(PRu)2,0.0
14039,LiBeCo2,0.0
14040,Nb3Si,0.0
14041,Yb2CuIr,0.0
14042,BeInGe4,0.0
14043,ZrIr2,0.0
14044,Tb2Si2O7,4.8261
14045,BiF5,1.589
14046,B5W2,0.0
14047,Sr2CaBe,0.0
14048,BeReTc,0.0
14049,SrBe2Cl,0.0
14050,Ba2YbRuO6,0.0
14051,Bi2Rh3S2,0.0
14052,DyFeSi,0.0
14053,Zr2BeP,0.0
14054,Ba2ScIrO6,0.0
14055,Zr2BeCl,0.0
14056,CaReH4ClO6,3.1035
14057,Ag3SeNO3,0.6689
14058,SrAl2,0.0
14059,MnN,0.0
14060,Ti2GaCo,0.0
14061,NaHCO2,4.8089
14062,Be2SbPb,0.0
14063,ZnHg3,0.0
14064,Ba4IrPb,0.0
14065,Li2Mn3WO8,0.0
14066,LaHfBe,0.0
14067,Ba4PRu,0.0
14068,LuZrSb,0.0
14069,Ca(GeRh)2,0.0
14070,CaBe2Ru,0.0
14071,BePdW,0.0
14072,Zr2TiAl,0.0
14073,TiCu,0.0
14074,TaGaCo2,0.0
14075,BaGeCl2,0.0
14076,Cu2SiSe3,0.2988
14077,Er3Pd2,0.0
14078,RbTiBr3,0.0
14079,Cr3N4,0.0
14080,Ti3TlN,0.0
14081,Yb3SnC,0.0
14082,Rb4CO4,0.5675
14083,SmTiGe,0.0
14084,ThCoSi,0.0
14085,Ba4TaCu,0.0
14086,LiMgTl2,0.0
14087,Np(CoSi)2,0.0
14088,Be2VPb,0.0
14089,Co(SiO3)2,0.0
14090,LiFeF4,0.0
14091,ZrAs,0.0
14092,TaBe2Pd,0.0
14093,Tb2O3,0.0
14094,KBeHg4,0.0
14095,NaZnAs,0.0
14096,EuZnGe,0.0
14097,Th(AsOs2)2,0.415
14098,ThInAu2,0.0
14099,Ba4BeFe,0.0
14100,TiN,0.0
14101,HfSi2,0.0
14102,TmAgSn,0.0
14103,PdF3,0.0
14104,TbAg3,0.0
14105,Yb2AgRh,0.0
14106,Ca2Ti3O8,2.7435
14107,KCrF3,0.0
14108,Ba2TbSbO6,3.772
14109,Li3V(PO4)2,0.0
14110,Al3Cr3(SbO3)2,0.0
14111,Zn2PdPt,0.0
14112,BeNbIn4,0.0
14113,BeCd4Rh,0.0
14114,Ba2VBr,0.0
14115,Zn(InS2)2,0.0
14116,GaAg,0.0
14117,Zn3Sn2O7,1.2457
14118,Ho(SiRu)2,0.0
14119,Ca3MnCoO6,0.0
14120,P2WO7,0.0567
14121,PmAlCu2,0.0
14122,CuO,0.0
14123,KYbS2,0.0
14124,Rb3ClO,0.4888
14125,Rb2MgH4,3.1404
14126,AlFe,0.0
14127,Sr(PPd)2,0.0
14128,VSb2O5,0.7667
14129,Na2UO4,2.1655
14130,Ba4SiTe,0.0
14131,Al2Re,0.0
14132,LiBIr,0.0
14133,DyCrO4,0.0
14134,EuAl4,0.0
14135,Dy3Ni2,0.0
14136,RbBe2F5,7.6093
14137,YMnF5,0.0
14138,Rh2S3,0.4635
14139,BaGaCu2,0.0
14140,Pm2InHg,0.0
14141,TiCdAu2,0.0
14142,YF3,5.773
14143,Tm5Sb3,0.0
14144,Na4S2O5,2.4837
14145,Sm3Ti3(SeO4)2,0.0
14146,Rb(WCl3)3,0.1549
14147,Co3SbO8,0.0
14148,Pr3OsI3,0.0586
14149,SmLuZn2,0.0
14150,ErTa3O9,3.4765
14151,CaBe2Bi,0.0
14152,ZrI2,0.0
14153,SnP3,0.0
14154,Sr4Al6TeO2,2.878
14155,NaPmAu2,0.0
14156,TlAsRu,0.0
14157,Nb9PO25,2.1655
14158,LuCd3,0.0
14159,SnF3,2.3802
14160,Nd(MnGe)2,0.0
14161,Li6Mn(OF2)2,1.4744
14162,Cu3PSe4,0.0
14163,KNbF6,5.1080000000000005
14164,Ag3SI,0.5914
14165,VAu2,0.0
14166,Tb2MnNiO6,0.0
14167,Ba3Hf2O7,3.6854
14168,HfCuP,0.0
14169,NaBeCr2,0.0
14170,InFeCo2,0.0
14171,ThGe2,0.0
14172,BeRhSe,0.0
14173,PmF3,5.6111
14174,Lu2Mn2O7,1.2579
14175,SnPS3,1.7317
14176,Na2HfBe,0.0
14177,Li2Ag3F6,0.0
14178,Pr(CuGe)2,0.0
14179,RbPdO3,0.0
14180,BeSiP2,1.3246
14181,Ca(PtO2)2,0.0
14182,Er3CuSiS7,1.9781
14183,LiMnF4,1.162
14184,KHCO2,4.3051
14185,AsRu,0.0
14186,Ho2IrRu,0.0
14187,Sc2Co3Si,0.0
14188,Mo3Os,0.0
14189,U2Ti,0.0
14190,K3BS3,2.7382
14191,Mn3Rh,0.0
14192,PHF4,7.5475
14193,Pr5Al2Ru3,0.0
14194,Ho5(ReO)2,0.0
14195,Eu2Ga3Ir,0.0
14196,SrN2,0.0
14197,HoZnRh2,0.0
14198,Sm2InHg,0.0
14199,MoAsOs2,0.0
14200,PtS,0.4351
14201,YCuAs,0.0
14202,Sr(AlH)2,0.0
14203,NdAl3Pd2,0.0
14204,Li7OsO6,0.5128
14205,LiBe2Au,0.0
14206,Co2HgO4,0.4611
14207,TaTl(CuS2)2,1.719
14208,HoCu4Au,0.0
14209,ZnC2S2(OF)6,5.9595
14210,LiCo(CO3)2,1.2637
14211,Sr3(PO4)2,5.995
14212,NaYBe2,0.0
14213,Ho2CuTc,0.0
14214,MnTcOs,0.0
14215,LuTlS2,1.3347
14216,SnH8(NCl3)2,2.2833
14217,Nd(AsPd)2,0.0
14218,Ba4VZn,0.0
14219,Hg(BiO3)2,0.0
14220,NbNi3,0.0
14221,BeCdHg,0.0
14222,BeCdSe2,0.0
14223,AlWF5,0.0
14224,TiGaNi,0.0
14225,Sr2YTlSn2O7,0.0
14226,Tb4Bi3,0.0
14227,RbCdBr3,2.7796
14228,NbAsPCl3,2.2684
14229,Be2CoRu,0.0
14230,PrAs,0.0
14231,Be2CuOs,0.0
14232,Mg5H8O9,4.0941
14233,InPd,0.0
14234,LiDyS2,1.9562
14235,V3O5F,0.0
14236,Th3B2C3,0.0
14237,HfC,0.0
14238,MgSc2Al,0.0
14239,Na2H6Ir,0.0
14240,Y2B3C2,0.0
14241,LaBeRh2,0.0
14242,LiVGeO5,1.6133
14243,ScMnBe,0.0
14244,Mn2BeCu,0.0
14245,Te6MoW3S2,0.0
14246,NiO2,0.0
14247,Er(Ni2As)2,0.0
14248,PH6NO2,5.1673
14249,Na6Ge2S7,2.4078
14250,ZrPt,0.0
14251,Ba5Al2In2IrClO3,0.0
14252,LiBiRh2,0.0
14253,ScBe2Ge,0.0
14254,SrLi2Ta2O7,2.2103
14255,Ba2InNi,0.0
14256,Sm3Tm,0.0
14257,YbTh3,0.0
14258,Ba4ReGe,0.0
14259,TaBeRu,0.0
14260,Rb3Ac,0.0
14261,U4S3,0.0
14262,HfTlAu2,0.0
14263,Cu2SnS3,0.0
14264,Ca4BeCr,0.0
14265,K2NaCd,0.0
14266,Li2MnCl4,1.7018
14267,Ca2CdHg,0.0
14268,CaWF6,0.0
14269,NaHg2Pb,0.0
14270,ScBPd3,0.0
14271,Sc2AlCd,0.0
14272,H2SeO3,4.3573
14273,BaNi2Br,0.0
14274,Cr3S4,0.0
14275,Ho2OsRu,0.0
14276,BaSeBr,0.0
14277,YbMgSn,0.1044
14278,CaSbRh2,0.0
14279,ScTlSe2,0.6166
14280,TeWCl9,0.0
14281,Li2Mn3O6,0.0
14282,Tc3Os,0.0
14283,SbPt,0.0
14284,TiSb,0.0
14285,InBi2S4Cl,1.5752
14286,Np(SiPd)2,0.0
14287,Fe2SiO4,0.0
14288,YCo,0.0
14289,DyGaO3,3.8897
14290,HoCuSi,0.0
14291,NbV3,1.0654
14292,TmHO2,5.0463
14293,BaYCoCuO5,0.0
14294,V4P2C,0.0
14295,Er2InPd2,0.0
14296,Pr2Sn2O7,2.8285
14297,KHgSb,0.0
14298,KZnSb,0.2693
14299,MnBeTl,0.0
14300,Li2NiF4,1.2252
14301,Rb7Au5O2,0.62
14302,RbCuO3,0.0
14303,TmCo3B2,0.0
14304,SiH,2.0495
14305,NaPd2Pb,0.0
14306,NaSrBO3,4.1925
14307,AlAgB,0.0
14308,Pm2SnHg,0.0
14309,Li3Cu2SbO6,0.0
14310,SnO2,0.0
14311,Ba4HfPd,0.0
14312,Cr3WO8,0.2656
14313,KCO2,2.7249
14314,BaInBi,0.2913
14315,ZrTiAs,0.0
14316,Sc3Fe2Si3,0.0
14317,Zn3(PO4)2,3.3126
14318,Ba3(HIr)2,3.092
14319,DyInRh,0.0
14320,V2FeO6,0.0
14321,BeNb2In,0.0
14322,Ho5SbAu2,0.0
14323,FeAgS2,0.0
14324,TiFeSb,0.0
14325,NiCN2,0.0
14326,TmSe,0.0
14327,Ba4TaSb,0.0
14328,PmI3,1.6033
14329,SnPd3,0.0
14330,Mn3AlC,0.0
14331,BaAlCrCuO5,0.0
14332,Ba4CaSn,0.0
14333,YNi,0.0
14334,Tl3BO3,1.4292
14335,K2SrTa2O7,2.1173
14336,ThIr2,0.0
14337,AgBiSe2,0.0
14338,MnAsRu,0.0
14339,Rb3Nb2Br9,0.1502
14340,Ca2BiAu,0.2076
14341,LiMnP2HO7,2.0129
14342,Li4SbS4,0.0
14343,ThPS,0.0
14344,BeZnSe2,0.0
14345,LaBAs,0.0
14346,Rb2GeSe3,1.3506
14347,RbInTe2,1.2026
14348,Rb2Al2Sb2O7,3.7176
14349,NdH2ClO2,4.9101
14350,KBeCo4,0.0
14351,SrMnGe,0.0
14352,Ti2TcPt,0.0
14353,NaH3(SeO3)2,4.2467
14354,Au3F8,0.5549
14355,Cr2GaN,0.0
14356,ErS2,0.0
14357,Ho7FeI2,0.0
14358,AlCrCo2,0.0
14359,BeCrFe2,0.0
14360,TiIr3,0.0
14361,Ba4ZrRe,0.0
14362,Pr3InC,0.0
14363,PuSi3,0.0
14364,USb,0.0
14365,As2Pd,0.0
14366,Cr2HgSe4,0.0
14367,Si(GeN2)2,1.6498
14368,Ba4NaSn,0.0
14369,PuGe3,0.0
14370,Li3GaN2,2.6701
14371,SrCu,0.0
14372,BeRhPb4,0.0
14373,Sr2MnGaO5,0.0
14374,Al2Si2H4O9,5.1226
14375,Nd2Ti2O7,2.7661
14376,PaAgTe2,0.0
14377,Ac3Sc,0.0
14378,GaAsRh2,0.0
14379,Mg2ZrBe,0.0
14380,Li3Ti2Mn3,0.441
14381,Ca2BN2F,3.0553
14382,C5N4,5.7322
14383,LiNdGe,0.0
14384,PBr5,1.7392
14385,DyMnGe,0.0
14386,LiCa6Ge,0.0
14387,K2BaBi,0.0
14388,LaBeV2,0.0
14389,Li2PrP2,0.0
14390,Ho2Ti2O7,2.7402
14391,Tm2CoIr,0.0
14392,LiTlPHO3,4.2055
14393,Li2(VS2)3,0.0
14394,HfBiO4,1.0515
14395,CrB4,0.0
14396,BaSr2Mg,0.0
14397,Te9Mo8S7,0.8794
14398,Li(Sn3Pd)2,0.0
14399,YHoCu2,0.0
14400,BePIr,0.0
14401,Ti3Br,0.0
14402,SrLi4N2,1.1713
14403,Zr2MnBe,0.0
14404,HoNi5,0.0
14405,ZnSiTc2,0.0
14406,Ho2AlZn,0.0
14407,Tc2GeAs,0.0
14408,TaCuN2,0.5781
14409,Er2MgTl,0.0
14410,Mo(HO2)2,2.573
14411,Ca2CdGa,0.0
14412,Te2Pt,0.0
14413,NaNdHg2,0.0
14414,MnAgPd2,0.0
14415,YBeNb4,0.0
14416,RbYTe2,1.3814
14417,CIF7,4.6844
14418,Be2NiBi,0.0
14419,Fe3NiN,0.0
14420,BaLiPb,0.0
14421,Na2CN2,3.3747
14422,BaZn(FeO2)4,0.0
14423,Ca3Ti2O7,2.4553
14424,Te4Mo(WS)2,0.0
14425,LiMoO2,0.0
14426,SmCo5,0.0
14427,LaAg,0.0
14428,Rb4In2S5,2.039
14429,V(WO4)2,0.0
14430,Co2RhS4,0.0
14431,K2Te2Pt,0.8637
14432,In2Co3S2,0.0
14433,Ba5P3ClO2,5.3863
14434,Rh3Pb,0.0
14435,KFe,0.0
14436,LiNbWO6,2.3849
14437,K2S,2.4053
14438,Ag2GeO4,0.0
14439,Sr(NO3)2,3.7260000000000004
14440,Ta2Ni,0.0
14441,VCuO3,0.9582
14442,BeP2Rh,0.0
14443,AsRu2Pt,0.0
14444,Ba2SiTe4,1.0906
14445,BaPr2ZnS5,1.2473
14446,BaTm2O4,2.9217
14447,HoSe,0.0
14448,Ba2InW,0.0
14449,CaBe2Ga,0.0
14450,NF,0.0
14451,Al2OsRu,0.0
14452,PbBrCl,3.3766
14453,Li5Tl2,0.0
14454,Al2FeO4,0.0
14455,AlB3H2,6.2225
14456,MgBeRu2,0.0
14457,KSnSe2,0.0
14458,Li4CO4,4.1791
14459,HoAlAg2,0.0
14460,Li2Mn3OF6,1.5941
14461,TaTlPt,1.0697
14462,YBeCr,0.0
14463,FeN,0.0
14464,Ag3SnP7,0.4475
14465,Rb2SiAs2,1.1231
14466,Ag3AsS3,1.0779
14467,KYbSe2,0.0
14468,Ba4NbGe,0.0
14469,LiMn2OF3,0.8445
14470,AlCo3C,0.0
14471,Li2HIO,4.4873
14472,NdPPd,0.0
14473,Li5Cr2Fe3,0.0
14474,SrBr3,0.0
14475,Mg2BeCo,0.0
14476,Li3P,0.9007
14477,CaGeO3,0.6873
14478,Nb3PbS6,0.0
14479,Ca2Bi,0.0
14480,Ba2GaBi,0.0
14481,Ba4CdSi,0.0
14482,Ca(NiS2)4,0.0
14483,LiGa,0.0
14484,AlSCl7,2.6913
14485,Te2MoWS2,0.1463
14486,DyPd,0.0
14487,Ba4CoIr,0.0
14488,RbI,3.7482
14489,DySe,0.0
14490,Tl3Cr,0.0
14491,TaTiAs,0.0
14492,SCl2O,3.435
14493,Li6CrO4,0.5357
14494,SrBeRh,0.0
14495,FeNi2(CN)6,0.0
14496,Ho3Sb4Au3,0.6097
14497,Ti3AlC,0.0
14498,Ba2LaMo,0.0
14499,Li2CdGe,0.0
14500,Li3CuSbO5,0.5203
14501,K2Li4Pb3O4,2.0171
14502,Mg9Sn5,0.0
14503,Pr(CoB)2,0.0
14504,LiCd2Rh,0.0
14505,MgMoH2O5,4.1124
14506,AlAuO2,0.7821
14507,Ce2U3,0.0
14508,ReTeAs,0.0
14509,SnAs3,0.0
14510,Cl2O,1.002
14511,LiNiAsO4,0.7897
14512,H(CN4)2,0.0
14513,Sm3S4,0.0
14514,Ba4CoSe,0.0
14515,H4C,7.891
14516,SmBi2IO4,1.4378
14517,LiSm2Ru,0.0
14518,LaTe,0.0
14519,MgFeF6,0.0
14520,YBeCl2,0.0
14521,Sm2Mn2O7,0.9093
14522,Ni(PO3)3,0.0
14523,Zr2Co4P3,0.0
14524,Rb2UBr6,0.3537
14525,NaCdPb2,0.0
14526,RbLiSe,2.5758
14527,ScSbPt,0.5822
14528,Dy3Sb4Au3,0.6079
14529,Tm2IrPd,0.0
14530,Li4Mn2O9,2.1866
14531,DyGa,0.0
14532,Cr2S3,0.0
14533,Th3Sb4,0.0
14534,SrCdP2O7,3.8811
14535,RbSr2Nb3,1.4556
14536,ZrTiTe4,0.0
14537,UZnNi4,0.0
14538,Be2NbSb,0.0
14539,Mg3Fe,0.0
14540,Si2Hg6O7,1.4587
14541,BaCO3,4.4441
14542,Nd3Ag,0.0
14543,Sr2BeGe,0.0
14544,BeNi2Rh,0.0
14545,VBr2,1.1432
14546,UAu2,0.0
14547,Dy3In,0.0
14548,Ba(AsRu)2,0.0
14549,BaSe2Cl,0.0
14550,Li2AlCoO4,0.0
14551,Yb2AsAu,0.2186
14552,Ni3Bi,0.0
14553,ThCo,0.0
14554,BaNdMn2O6,0.0
14555,Be2SiRu,0.0
14556,BeVSe2,0.0
14557,NdS2,0.0
14558,LiAcTl2,0.0
14559,CoBiO3,0.0
14560,ScCo,0.0
14561,Dy3Mn3Ga2Si,0.0
14562,PaTlO3,2.9701
14563,LiZn,0.0
14564,BaNi2Cl,0.0
14565,FeNiO3,0.0
14566,HoHg,0.0
14567,Na2Hf2O5,2.1503
14568,Er2SO2,3.1863
14569,Pd2O,0.0
14570,Mg3Os,0.0
14571,Rb2LiVS4,1.493
14572,ZrBeGa2,0.0
14573,HfFeP,0.0
14574,TbTe,0.0
14575,LiCaNiF6,0.0
14576,Tb2MgGe2,0.0
14577,HfCl4,3.9122
14578,Dy2Tl,0.0
14579,LiMn7O2,0.0
14580,As2SO6,4.4447
14581,Be2NiPt,0.0
14582,BaGeBr,0.4243
14583,Li3Cu2F8,0.0298
14584,Pm2AgSn,0.0
14585,ZrSnRh2,0.0
14586,LiMn2Cr2O8,0.0
14587,Fe2O2F3,0.0
14588,Al2O3,1.2128
14589,Ba4TiHg,0.0
14590,Re2AsPt,0.0
14591,SrMnBe2,0.0
14592,NdZnAsO,0.8476
14593,Sb2O5,0.4674
14594,SrPt3O4,0.0
14595,Mn3Al9Si,0.0
14596,Li7SbO6,3.7191
14597,Sc7CBr2,0.0
14598,YAl,0.0
14599,VAg(PS3)2,0.0
14600,Fe3Pt,0.0
14601,Ni2Mo3N,0.0
14602,BaP2Ru,0.0
14603,NpIO,0.0
14604,Pr3Y,0.0
14605,Na2FeO4,0.4648
14606,TiCrAg,0.0
14607,Na2PdC2,0.8896
14608,Be2TcPt,0.0
14609,Li2CoSiO4,0.2896
14610,MgZrBe2,0.0
14611,Y6Os,0.0
14612,AsPW2,0.0
14613,YAl3,0.0
14614,Mg3Ni2O7,0.2595
14615,MnHgPd2,0.0
14616,YbH2,0.0
14617,Ti2Cu,0.0
14618,LuOs3,0.0
14619,PrRh,0.0
14620,ScZnNi2,0.0
14621,VAgO3,1.2778
14622,Ba2Co(B3O)2,1.4078
14623,Ce2AgPb,0.0
14624,Li2YTl,0.0
14625,NiP4,0.0
14626,LiEr2Tc,0.0
14627,LiAg2Ge,0.0
14628,K2Mn(SeO3)2,1.6802
14629,BeZnFe2,0.0
14630,SrU2O6,0.0
14631,BeNb2Si,0.0
14632,Cr4InCuSe8,0.4881
14633,Sr2ErRuO6,0.0
14634,Mn3As2,0.0
14635,Zn3Cd,0.0
14636,YLuTl2,0.0
14637,CdSeO3,3.6871
14638,HoErRh2,0.0
14639,BaSi2Ir,0.0
14640,Be2ZnSb,0.0
14641,Yb2MnS4,0.0
14642,BaPb,0.0
14643,MoW2(Se2S)2,0.6079
14644,SrCdSi,0.0
14645,TbGa2Co3,0.0
14646,Co5B2P,0.0
14647,Eu2I2O,0.0
14648,YbB4O7,7.4968
14649,Na6MnSe4,1.2744
14650,Li2BeCu,0.0
14651,TiCoSb,1.0706
14652,BiO2,0.0
14653,PrNbO4,3.6203
14654,NaBeBi2,0.0
14655,SrPt5,0.0
14656,SmAs,0.0
14657,LaFePO,0.0
14658,LiAg2Pd,0.0
14659,VRu,0.0
14660,LiTiCl3,0.0
14661,Nb2ReO8,0.0282
14662,BeCr2Te,0.0
14663,Cd5(S2Cl)2,1.6808
14664,ReNCl4,0.9143
14665,TmIn5Co,0.0
14666,Ti5Re24,0.0
14667,Ba3P2,0.196
14668,Sr3CeP(CO)3,3.7853
14669,NiPS3,0.0
14670,Be2NbPd,0.0
14671,Zn2CoN2,0.0
14672,Sc3RuC4,0.0
14673,HfRe2,0.0
14674,KTl3,0.0
14675,HfBe2Os,0.0
14676,KUCuSe3,0.0
14677,Be2SnPt,0.0
14678,Yb(DyS2)2,2.1833
14679,PrCdAg2,0.0
14680,Mn3Ge,0.0
14681,YbAgO2,0.0
14682,As2PdO6,0.1724
14683,CaBiPd2,0.0
14684,HfCuSi,0.0
14685,Sc2GaAg,0.0
14686,Mg3Sc,0.0
14687,Pr3In,0.0
14688,ScSn3,0.0
14689,Rb2HgF4,1.8059
14690,Pm2IrRu,0.0
14691,ErRh2,0.0
14692,Tb(SiRu)2,0.0
14693,B2Os,0.0
14694,RbNpO3,0.0
14695,Ta3PbS6,0.0
14696,Li4Co3TeO8,0.0
14697,CoBiO4,0.3119
14698,Bi7(S3Cl)3,0.9392
14699,SiGeN2O,3.7701
14700,Ce(SiRu)2,0.0
14701,Li8PO3,0.0
14702,Na2MnCl4,1.8955
14703,Ba6In2NF,0.0
14704,Tb2Al3Si2,0.0
14705,Na4SnS4,2.053
14706,Cu3Au,0.0
14707,TiTc,0.0
14708,KAgCl3,0.0
14709,BeV2Tc,0.0
14710,BaZnP2,0.0
14711,Be2GaFe2,0.0
14712,BeAl2O4,6.6761
14713,MgTl3,0.0
14714,ErNi4Au,0.0
14715,BaVHg2,0.0
14716,MnFeTe,0.0
14717,TbY3,0.0
14718,BeCdGa2,0.0
14719,TmH3(CO2)3,3.9601
14720,PmGaCu2,0.0
14721,PbClF,3.8558
14722,CaMn2(Si2O)2,0.2844
14723,Y(MnGe)6,0.0
14724,LuNiSb,0.192
14725,CuIrBr,0.0
14726,LaCo5,0.0
14727,BaTcBr,0.0
14728,Mn4ZnS8,0.0
14729,PrCrB4,0.1688
14730,CuAs2Pb6Cl7O6,2.5134
14731,CaAl4,0.0
14732,Li2PdF6,1.9189
14733,NbRu3C,0.0
14734,AgC,0.0
14735,DyC2,0.0
14736,LiZn2Cu,1.3108
14737,HoZrSb,0.0
14738,Li5FeF8,0.0
14739,Sc2FeS4,0.0
14740,Ti2ZnO4,0.0
14741,SrBeHg2,0.0
14742,Be2FeTc,0.0
14743,Lu(FeGe)6,0.0
14744,Ba2LaTi,0.0
14745,KHg2,0.0
14746,Nd(SiPt)2,0.0
14747,Li4H3ClO3,4.8728
14748,MnBeCd4,0.0
14749,Pr2CdPb,0.0
14750,ZnSn3,0.0
14751,NiAg3,0.0
14752,DyMg,0.0
14753,MgAlSi,0.0
14754,SrBe3O4,4.2683
14755,MgRh5,0.0
14756,HgBr,1.8178
14757,CaBeTc2,0.0
14758,BPPbO5,4.5249
14759,Tl3PO4,2.6984
14760,CdSnRh2,0.0
14761,Ba2GeBi,0.0
14762,Sc2FeAs,0.0
14763,UAl4,0.0
14764,KPH2SO3,4.783
14765,CaBeSb2,0.0
14766,CoHO2,0.8238
14767,CaCr2O4,0.0
14768,YSiAu,0.0
14769,Ca5Zn3,0.0
14770,AgNO3,1.6004
14771,TbAlCu2,0.0
14772,Ta2BeMo,0.0
14773,ZrBe2Cu,0.0
14774,BaSrCl2,0.0
14775,KMgSb,1.4026
14776,InP2Pb,0.0
14777,Hg3AsSe4I,1.1432
14778,NdGa2,0.0
14779,CaLaCd2,0.0
14780,ZrN2,0.0
14781,TaN,0.0
14782,Tb2B2C3,0.0
14783,Be2CuP,0.0
14784,Mo2AsW,0.0
14785,Ca3Sb2,0.2221
14786,Fe3Ni,0.0
14787,BaGa2Br,0.0
14788,OsCl2O,0.0
14789,AcTlAu2,0.0
14790,K2TeBr6,1.8937
14791,YbNi4Au,0.0
14792,KAu(SO4)2,1.5707
14793,K2Al2B2O7,4.8416
14794,TlAsPt5,0.0
14795,K6CdTe4,1.5171
14796,Y2BeOs,0.0
14797,LiCoF2,0.0
14798,BeBiSe2,0.0
14799,Rb2NaCoF6,1.2241
14800,Li3Mn(PO4)2,0.0
14801,AsPRh2,0.0
14802,BeZnIr,0.0
14803,SmH3(CO2)3,4.3147
14804,BiCl3,3.0516
14805,CaCuS2,0.0
14806,Ca4BeV,0.0
14807,AsOsW2,0.0
14808,Pm2AgIr,0.0
14809,Sr3MgFe2S2O5,0.0
14810,Ni3Te,0.0
14811,YAgS2,1.6995
14812,TaBe2Tl,0.0
14813,Lu2ZnOs,0.0
14814,LiHf,0.0
14815,Sr2SiO4,4.9714
14816,Mg3(PO4)2,5.3917
14817,ZnCoPHO5,0.0226
14818,CaV3(PO)4,1.1731
14819,Na4CoO3,0.4406
14820,Dy3Y,0.0
14821,Rb2Au3,0.0
14822,KBaSe,0.0
14823,Lu3Ga5Ni,0.0
14824,ZrReAs,0.0
14825,MnAl,0.0
14826,Be2GaMo,0.0
14827,LiBeP2,0.0
14828,Fe3B,0.0
14829,NbVO4,0.0
14830,LiBi3(ClO2)2,2.8125
14831,Tm2ZnTc,0.0
14832,Be2SiW,0.0
14833,SrLiTa2O6F,3.6745
14834,Tb2Be2O5,2.5403
14835,MoF5,0.0
14836,ScBeGa4,0.0
14837,NbNiP,0.0
14838,Lu2MgIn,0.0
14839,Li6WO6,3.2881
14840,Ba4GaTc,0.0
14841,ZrNi5,0.0
14842,BeSe2Br,0.0
14843,Sr2ScBe,0.0
14844,MnSbPd,0.0
14845,ThCdAg2,0.0
14846,LiSiPd2,0.0
14847,Mg2PdPt,0.0
14848,Zr3Cu,0.0
14849,Dy2Si5Rh3,0.0
14850,BaSiC,0.261
14851,Rb3Ge,0.0
14852,NaCrSe2,0.8079
14853,Pr3Si2ClO8,5.2515
14854,Er(BRh)4,0.0
14855,Zr(NiP)2,0.0
14856,Zr2Fe2P7,0.0
14857,YBe2P,0.0
14858,AlB2,0.0
14859,U(B2H3)2,0.257
14860,Sr2VW,0.0
14861,PrHoMg2,0.0
14862,Pr3NbO7,2.6707
14863,SrCa2Be,0.0
14864,NaLi2Tl,0.0
14865,K6MgO4,1.8791
14866,Mo3WSe8,1.0409
14867,Pm2GeAu,0.0
14868,RbP(OF)2,5.5869
14869,GeAsRu2,0.0
14870,Li8PrO6,0.0
14871,TaMnP,0.0
14872,BeCoW2,0.0
14873,SrBiClO2,3.4503
14874,Pm2ZnPt,0.0
14875,Pm2PtAu,0.0
14876,BaNiGe2,0.0
14877,KScBe2,0.0
14878,TcIrOs,0.0
14879,Li2CaSn,0.0
14880,AsPSe,0.0
14881,Sr(MnSb)2,0.0
14882,NaLiS,3.3402
