,pretty_comp,min_mode
5494,PbSO3,-0.073492
5495,K2NiF4,-0.8998120000000001
5496,Eu(MnSb)2,-0.09484
5497,Mg3B(HO2)3,-0.547809
5498,FeCo,-0.19912
5499,Ba4ZnTc,-81.629385
5500,Li2FeS2,-0.21008600000000002
5501,V2O3,-0.098326
5502,Sr3V2O8,-77.058759
5503,Y(Al2Fe)4,-71.920785
5504,PdSe2,-0.060049
5505,K2HfF6,-74.004886
5506,Be2FeIr,-0.268198
5507,SiF4,-11.291216
5508,MgMoH2O5,-0.09020800000000001
5509,DyAlO3,-64.279063
5510,HPbBrO,-0.134252
5511,BeSi2W,-1.229852
5512,HfC,-132.593761
5513,KAgO2,-0.078203
5514,TmNiSb,-0.45759399999999995
5515,H3ClO,-0.200265
5516,FeCu2Sn,-75.526501
5517,Ce(SiRh)2,-0.08126
5518,KLi2Be,-101.14066600000001
5519,SmPtF7,-0.077815
5520,K2BaMn,-0.7778390000000001
5521,Y2HfBe,-0.24834699999999998
5522,BeGaBr4,-162.770353
5523,MnAsPd,-0.154136
5524,BaNiF6,-51.649732
5525,HfNi2,-0.669338
5526,Rb2IN3,-0.057024
5527,ScSi,-0.036829
5528,Na2WO4,-0.051272000000000005
5529,Be2CoTc,-0.030364999999999996
5530,LiEuO2,-0.028158999999999997
5531,CeInPd,-0.11241199999999996
5532,Na8NO3,-0.11124300000000001
5533,Rb2O,-0.004956
5534,TbZn2,-0.151944
5535,CePd3,-0.015803
5536,LiCu2PO4,-55.521631000000006
5537,ScGa2Ni,-0.4617
5538,BeP4Ru,-237.742977
5539,CaCuSb,-1.0858459999999999
5540,Be2ZnRu,-0.42136899999999994
5541,K2CuF4,-1.346846
5542,Y3Al,-0.019347
5543,ZrSnTe,-0.064984
5544,U(SiPt)2,-0.010402
5545,LiH3O2,-0.081748
5546,HfBe2Fe,-1.202484
5547,Zn(CrS2)2,-302.468056
5548,Ba4TaRh,-80.348424
5549,IF3,-0.076349
5550,ScCoTe,-0.042595999999999995
5551,HfNCl,-0.022994
5552,K2GeF6,-0.044424
5553,Sr2AuN,-0.036273
5554,KBeOs2,-0.973051
5555,ErSnPd2,-0.165098
5556,Ba2CaNi,-45.885659999999994
5557,ZrSnRh2,-0.07605
5558,NaRe3,-0.125248
5559,Pm2AgRu,-0.051121
5560,Na3BO3,-0.060512
5561,SmP5,-0.031604
5562,K2AlF5,-0.25435399999999997
5563,CoNi,-0.381847
5564,TiBeRh,-0.5914590000000001
5565,EuPd,-0.020288
5566,MnSn(BO3)2,-0.09161
5567,Bi2Te5Pb2,-0.059628
5568,NaBeCl2,-323.7464490000001
5569,TiBeGa2,-1.256733
5570,DyAl3,-0.00125
5571,CaScBe,-0.48029399999999994
5572,K2UO4,-0.042081
5573,LuSnAu,-0.026622000000000003
5574,KCaO3,-57.370113
5575,MoPt3,-0.009154
5576,Ba2Cd,-0.098724
5577,Lu(SiOs)2,-0.044973
5578,B3H7CO,-0.13178
5579,K8N3O,-0.05575
5580,AsOs2Pd,-95.947307
5581,Sr(ZnAs)2,-0.174765
5582,Nd3SnC,-190.824456
5583,V3Ru,-0.022928999999999998
5584,V2C,-0.101741
5585,KV(CuSe2)2,-5.615833
5586,Li2CeO3,-87.734572
5587,Ni4Mo,-0.228252
5588,Sc2PdPt,-0.07346699999999999
5589,Ba2Sn3O7,-0.062891
5590,SrS,-0.031958999999999994
5591,Rb2MgCl4,-0.07396699999999999
5592,Nd2ScSi2,-0.033202999999999996
5593,K2BeW,-89.373755
5594,PRu,-0.040292
5595,Rb3BP2,-0.041775
5596,BaCaCd,-55.08265
5597,As8S9,-6.7485240000000015
5598,SmNi5,-0.439587
5599,Fe2Cu(AsH)2,-0.244675
5600,Ti2Pd,-0.054359000000000005
5601,HfSe3,-0.107748
5602,CaAs3,-0.041122000000000006
5603,Ir3Ru,-0.024041
5604,LiBe2Ni,-3.338199
5605,Ba2ZrO4,-0.052427
5606,SrLiP,-0.25184
5607,PtI2,-0.049497
5608,Ta2SnO6,-0.043479000000000004
5609,Li2CeAl,-0.090589
5610,ZrB,-0.000174
5611,NdAu,-0.00517
5612,Rb2NbF6,-0.113667
5613,Y(MnGe)2,-0.11801800000000001
5614,Ta2C,-0.014691999999999997
5615,CaMoF6,-0.083955
5616,Nd2CdS4,-11.648392999999999
5617,PICl6,-0.075265
5618,YVF5,-129.512325
5619,U3P4,-0.051379999999999995
5620,K2BeFe,-103.842271
5621,HgC2(SN)2,-0.080052
5622,YbAsO4,-0.020853
5623,KVF3,-0.115147
5624,NaZrBe,-1.221629
5625,Pb2O3,-0.06288099999999999
5626,BPS4,-0.062761
5627,LiCu(PO3)2,-92.27460500000001
5628,BaNaBO3,-0.063027
5629,Ba2YRuO6,-0.019563
5630,Mn2CoSb,-91.101463
5631,BaLiH3,-0.210736
5632,CeMg3,-0.092691
5633,Na2Ti2Sb2O,-0.078681
5634,YBeOs2,-256.031673
5635,Sc2CuOs,-0.19857
5636,ZrC,-0.002884
5637,Ba2CrCd,-0.617173
5638,SiGe,-0.138467
5639,Li4SiO4,-0.09866699999999999
5640,TmS,-0.045327
5641,NaSc2Be,-1.964611
5642,SnP,-0.191398
5643,Yb(Al2Mo)2,-0.03893
5644,Hg2P2S7,-0.07760299999999999
5645,Tb3InC,-203.88091699999998
5646,Mn2CoO6,-0.123826
5647,NaH2Pd3,-132.492924
5648,NaClO2,-0.148098
5649,HfBeZn2,-1.266237
5650,ScPt3,-0.004453
5651,BeNbFe,-0.619735
5652,HfCr2,-0.010298999999999999
5653,NaLiO3,-81.52236500000002
5654,Na2Nd2Ti3,-68.346373
5655,NaSnN,-0.047738
5656,PmMgRh2,-0.11392100000000001
5657,BeGaW2,-0.275538
5658,HgSe,-0.091326
5659,MgTiF4,-0.1071
5660,Ca2Sn,-0.152496
5661,SiC,-0.10560699999999999
5662,Sm3Pd,-47.968022999999995
5663,RbGeIO6,-0.036047
5664,VBO3,-0.174948
5665,PrY3,-0.009172
5666,H3F2,-0.9604729999999999
5667,BaSc2Ta,-0.26659
5668,YMgIn,-0.13411199999999998
5669,PrAl,-0.086383
5670,HgPb2(ClO)2,-0.177064
5671,LiSbS2,-0.224677
5672,AlB3N4,-0.023181999999999998
5673,Li2FeO2,-36.485482
5674,Ca(ZnAs)2,-0.051984
5675,LiMgAs,-0.542225
5676,KHS,-0.144874
5677,Rb3Hf,-0.165295
5678,BeI2,-0.286377
5679,AlN,-0.025006
5680,NaHoSe2,-0.33529200000000003
5681,FeSb,-0.202882
5682,AgBiO2,-0.04881
5683,CaTiPO5,-0.048223
5684,VAg(PSe3)2,-14.196124
5685,Zr2NiP,-0.445384
5686,Pr2AlCo2,-0.051418
5687,NaBeBr4,-159.375418
5688,Mg3P2,-22.174587
5689,K2Mg2Si2O7,-0.098563
5690,CaBe3O4,-148.689913
5691,Dy(SiOs)2,-0.062731
5692,TiTl2F6,-0.097012
5693,IrBr3,-0.044978
5694,BaAl2,-0.005152
5695,ZrSnPd2,-32.444784999999996
5696,MgVO2,-104.824715
5697,FeN3ClO3,-0.112294
5698,Na8PO3,-47.546205
5699,Zr2CoOs,-0.060360000000000004
5700,NbCrGe,-0.175805
5701,BeCrIr2,-0.23651599999999998
5702,Na2H4Pd,-0.213997
5703,K2SnCl6,-43.862613
5704,RbFeSe2,-0.19467
5705,MgSnO2,-0.074687
5706,Be2CoSi,-0.253336
5707,ZnSbO3,-122.532632
5708,MgMn2Be,-0.08512
5709,K3Na(SO4)2,-0.075633
5710,KMnO2,-54.07591899999999
5711,NaO2,-0.03893
5712,MnF3,-0.115631
5713,BaCuSb,-1.029413
5714,LiPd,-0.05539500000000002
5715,HoIO,-0.02114
5716,ZnCr2F2,-411.130922
5717,SmAlGe,-0.6638539999999999
5718,RbNO2,-0.203056
5719,CdCu2SnSe4,-0.237044
5720,RbLuO2,-0.15791
5721,BeCdBr,-176.032627
5722,CeZn,-0.059601
5723,Co2NiSe4,-0.685949
5724,BeV2Ge,-0.623581
5725,ErSi2,-0.011654000000000001
5726,HfCuSi2,-0.346554
5727,Nd(CoB)2,-0.029327
5728,AsCl3,-0.136951
5729,AuCl3,-0.329611
5730,Tl3VS4,-7.701789
5731,HfAlPd2,-0.020946
5732,IrRu,-0.0012900000000000001
5733,HfBeNi,-0.248625
5734,Li5P(S2Cl)2,-0.467343
5735,ErPd3,-0.036838
5736,HoPO4,-0.078538
5737,AlCo3C,-0.042729
5738,KBaV,-32.885096000000004
5739,KAs,-0.102593
5740,Sb2Os,-0.024023
5741,TbNiC2,-0.09075
5742,Pu2O3,-0.001643
5743,TaTc,-0.0044210000000000005
5744,CrAgO2,-0.089409
5745,TiNbRe2,-0.188694
5746,LiCa2Be,-24.333523
5747,Be2MoPb2,-107.027464
5748,BeCrSb2,-31.101632000000002
5749,AgN3,-18.091823
5750,NaMn4Be,-38.859246
5751,WBr6,-0.019821000000000002
5752,P2W,-0.040149000000000004
5753,TiOs,-0.058485
5754,Sc2GaOs,-0.204699
5755,ZrBeHg,-0.074566
5756,ZrSiO4,-0.049532
5757,GaH3NF3,-58.473932
5758,KTlO,-0.048537000000000004
5759,CaCN2,-0.057239
5760,Yb(MnSb)2,-0.088423
5761,NaCuO2,-0.435212
5762,TiFeCoAs,-102.910638
5763,K2MgCl4,-0.21936799999999998
5764,Sm3InN,-0.016576
5765,CrPd3,-0.046494
5766,Pr2CrS4,-0.148983
5767,CS2NF5,-0.272052
5768,Li2PrAl,-0.060493
5769,Mn3AlC,-0.11951500000000001
5770,Tb2S3,-0.047352
5771,Ni3Se4,-0.462442
5772,Be2HgPd,-0.245414
5773,Si2TcOs,-10.964291000000001
5774,AlTl(MoO4)2,-33.444865
5775,UTeS,-0.067195
5776,CaVF4,-61.130777
5777,SmAu,-0.042700999999999996
5778,Rb2Zr2O5,-0.068099
5779,Ba4RhPb,-78.39918
5780,ScNi4Sn,-5.3682989999999995
5781,MgSn(BO3)2,-0.10751400000000001
5782,CaBeCd2,-24.813502
5783,Sr2InI5,-5.722114
5784,Ca2ZrBe,-23.321320999999998
5785,BaWN3,-0.11320899999999999
5786,TaB,-0.013533000000000002
5787,BeZnFe,-0.9019379999999999
5788,GeClO2F5,-47.247259
5789,Yb2PrDyS6,-0.07837899999999999
5790,Sm(GaPd)2,-0.043423
5791,Rb2MnCl4,-0.093266
5792,LiI,-0.116898
5793,LiFeS2,-0.102855
5794,LuAl,-0.349101
5795,Ca4Sb2O,-0.07862999999999999
5796,W(OF)2,-0.031715
5797,ZrBe2Cr,-0.189332
5798,HfZr,-0.00371
5799,KCu4Se3,-0.711374
5800,TiAlPd2,-0.036733999999999996
5801,NiBTe,-129.977048
5802,Hf2BeW,-0.012545
5803,Cr(GaS2)2,-248.77902200000003
5804,HfBeSb2,-126.272728
5805,ZrNCl,-0.08867799999999999
5806,SrDy3,-0.023476
5807,MnFe2Ge,-38.808639
5808,K2FeCu(CN)6,-0.244455
5809,RbScO2,-0.08090399999999999
5810,Ba2HoSbO6,-0.33956
5811,Sr(CuGe)2,-0.378552
5812,MnBe2Ir,-0.10598199999999999
5813,Na2Pd3O4,-0.086403
5814,BaYFe2O5,-0.112161
5815,TbBi,-0.0071909999999999995
5816,SrCeN2,-0.287681
5817,RbCaSb,-0.023366
5818,RhF3,-0.221469
5819,MnBeGa,-1.074283
5820,EuCd,-0.00513
5821,RbAuS,-0.120465
5822,Mn2InCo,-0.184337
5823,YbCuGe,-0.793936
5824,NaPrSe2,-0.23349499999999998
5825,Ba3Er,-0.138477
5826,MnNbSi,-0.137522
5827,BeV2Cr,-0.625837
5828,LiSnCl3,-32.512725
5829,Mn(NbS2)2,-37.050474
5830,Sc2ZnTc,-0.075291
5831,FeIr3,-0.173442
5832,Y2BeSn,-163.336036
5833,TbCo3B2,-0.033026
5834,YGa2,-33.175646
5835,SnPt3,-0.000925
5836,ZnSiN2,-0.043374
5837,Bi2SeO2,-0.023719
5838,V3Sn,-142.14946799999996
5839,KRb2RhF6,-58.93513299999999
5840,GaCuI4,-1.706121
5841,MnVAs,-0.072426
5842,BeFeBi2,-166.00307800000004
5843,TiFe,-0.194759
5844,Li2InRh,-0.14445
5845,SnTe,-52.305011
5846,TiBe,-0.8891190000000001
5847,TiZn(BiO3)2,-169.97446599999995
5848,NdAsPd,-31.152783000000003
5849,Ba4ZrCd,-63.542288
5850,UGa,-0.041432
5851,KBH4,-157.231898
5852,Ti2N,-0.013219999999999999
5853,YbTe,-0.007084
5854,ZrB,-0.028655
5855,YBiPd,-0.013350999999999998
5856,BePbCl2,-259.848183
5857,TlSe,-0.123017
5858,Mn(AlTe2)2,-0.08135099999999999
5859,RbTmO2,-0.060764
5860,SrCaO3,-123.920084
5861,SrSb2,-0.026181
5862,Rb2WBr6,-0.064233
5863,BiAuO2,-0.037599
5864,YbN,-0.003196
5865,NdMnGe,-0.163214
5866,LiTbO2,-0.059990999999999996
5867,Li5Si2BiO8,-80.253974
5868,Pu3Pb,-55.541383999999994
5869,RbHoS2,-0.09780599999999999
5870,ZrTaBe2,-0.05483
5871,TlCuO2,-0.45776300000000003
5872,Rb2As3,-0.094986
5873,LiGaO2,-0.096856
5874,NbSbRh,-0.089792
5875,CuTeO4,-0.257653
5876,HfBeGa,-0.094387
5877,NiMoP,-0.293584
5878,RbUO3,-0.029627999999999998
5879,Rh3Se8,-0.024068
5880,Sr2IrO4,-0.14832
5881,Mn2VGa,-0.194199
5882,NbAsRu2,-114.34511100000002
5883,Mn3Sn,-35.313185
5884,Al2Cu,-1.133833
5885,Be2ZnCo,-0.268764
5886,Li2Ag3F6,-0.095876
5887,TlPd3O4,-0.020576
5888,CaPdF4,-0.040937
5889,BeMoRh,-0.20553000000000002
5890,NaBe2Cl,-241.450852
5891,PuGa,-93.268854
5892,Li6Fe(SiO4)2,-0.313273
5893,BeCr2P,-1.6505150000000002
5894,BaH4(IO)2,-0.07395700000000001
5895,CoO2,-0.7269720000000001
5896,Na3N,-0.024338
5897,Fe3Ge,-24.615049
5898,TbPb3,-0.069465
5899,MgAgF3,-0.237698
5900,SrMgGe,-0.44841099999999995
5901,Co2B2O5,-0.032542
5902,TaZnOs2,-0.017709
5903,ScB2,-0.060536
5904,Sr(Li2P)2,-0.032141
5905,Na2GeF6,-27.816396
5906,MnSbRh,-0.17519
5907,Na4HgP2,-0.320004
5908,Li3SbS4,-0.21222399999999997
5909,CaF2,-0.30862399999999995
5910,WSe2,-0.013861000000000002
5911,Sr2Cu(PO4)2,-0.098123
5912,BeCr2Cu,-1.1782709999999998
5913,Li4Mn3,-0.179624
5914,SrH4O3,-0.10473699999999997
5915,MnAsRh,-0.19555699999999998
5916,FeCo2Si,-128.13228600000002
5917,InCuO2,-0.11778800000000005
5918,Dy2CoSi2,-0.074516
5919,B6O,-0.09215599999999999
5920,Hf2BeCu,-0.707609
5921,Ti2BeBi,-0.37763800000000003
5922,CeCoGe,-0.08378300000000001
5923,BeCoBi2,-160.550677
5924,LuTiSi,-0.059801
5925,Nd(MnSi)2,-0.122799
5926,Mn3Rh,-79.357809
5927,IrF4,-0.203732
5928,BeRhCl2,-334.907036
5929,Cd2P3I,-0.08240399999999999
5930,CoPt3,-0.020561000000000003
5931,MnAlPd2,-64.233406
5932,YTiBe,-0.209804
5933,TlSbTe2,-0.150292
5934,BaMgO2,-0.05424400000000002
5935,BaBeCl2,-176.024821
5936,MoAsPt2,-50.075212
5937,KNaTe,-0.078115
5938,NaSi,-0.191071
5939,Sc2CuPt,-1.4422469999999998
5940,Fe(Sb2O)2,-0.046466
5941,DyCd,-0.091614
5942,BaB6,-0.0065260000000000006
5943,TiSbRu,-0.10833800000000003
5944,AsBr3,-0.081232
5945,DyAg,-0.031226
5946,BaMn2Cl,-159.629699
5947,SnSb,-0.19353800000000002
5948,Cd(InS2)2,-0.146928
5949,ErAs,-0.026496
5950,PrTlSe2,-0.115355
5951,MnTe,-159.509498
5952,ZrInRh2,-0.059765
5953,Ca3SnH2,-0.21141100000000002
5954,USe,-8.1
5955,Rb2CrF6,-0.159995
5956,Rh3(PbS)2,-0.050099
5957,BaNd2PdO5,-0.017421000000000002
5958,NbAsIr2,-70.323063
5959,Ba4ZrSc,-64.36229
5960,Ge3As4,-0.169291
5961,YFe2,-105.71118999999999
5962,NaSmO2,-0.08727
5963,ErTiGe,-0.221716
5964,TmSnAu,-0.026632999999999997
5965,IrF6,-0.282908
5966,Y2SiCO7,-0.038058999999999996
5967,LiAlSiO4,-12.298863
5968,Li2UO4,-226.42494100000002
5969,MgSiN2,-0.049312
5970,Er3Al3NiGe2,-0.492428
5971,Ti3Si,-0.10077699999999999
5972,BeZn2Cr,-0.4834729999999999
5973,BeCrTc,-0.064787
5974,Rb2Hg2PdCl8,-0.069377
5975,DyTh,-0.030636
5976,TbCd3,-0.035762
5977,ThSn3,-0.041382
5978,BeSeBr4,-214.24093399999998
5979,YbAgSb,-0.060462
5980,VAuS2,-0.04888
5981,KBeRu2,-137.456066
5982,ErTlTe2,-0.138245
5983,NaSmTl2,-0.038249
5984,Ba2ClF3,-0.153225
5985,CaBe2Tc,-0.157141
5986,BeGaRu,-0.15949000000000002
5987,RbSb2,-0.07070900000000001
5988,AgAuCl4,-0.188359
5989,CaPd,-0.069164
5990,BaCo2Br,-61.94969200000001
5991,BeV2Cu,-1.7346529999999998
5992,RbCaO3,-0.188038
5993,Zn3N,-275.067923
5994,Ce2SO2,-0.054225
5995,CoAs2,-0.029796
5996,K5As2Au,-6.751241
5997,ZnCu2Ni,-0.603014
5998,BaNd,-0.021636000000000002
5999,Y(CrSi)2,-157.003603
6000,Al(CoO2)2,-0.026910000000000003
6001,YbPd3,-0.02131
6002,K2PtI6,-0.039471
6003,Sr4RhO6,-0.027326
6004,SrSO4,-215.299316
6005,Ce(AgGe)2,-0.117013
6006,HfH2,-0.045465
6007,NaMoO2,-0.158969
6008,Ag2HgI4,-0.156026
6009,Ba2YGa,-45.574984
6010,ZnNi3C,-0.27867600000000003
6011,TeOF2,-0.16772
6012,Sr2H3I,-0.019865
6013,TeAuI,-0.020158000000000002
6014,GaCo2Ni,-30.130814
6015,Sr4S3O,-132.668704
6016,BeCoNi2,-1.349053
6017,K2BaP,-0.195673
6018,Nb2CoAs,-52.856384
6019,Mo2W(SeS2)2,-11.143092
6020,Cr2NiS4,-0.551685
6021,Ca3TeO6,-0.041582
6022,BeCu2Mo,-1.156943
6023,Li2MnCoO4,-0.06907999999999999
6024,OsC4(ClO2)2,-4.059126999999998
6025,InS,-0.056953
6026,RbGaO2,-197.6173
6027,Mn2P,-86.389876
6028,BaSi2Br,-237.25623
6029,Na2ZrSe3,-0.22320399999999999
6030,Mg2C3,-0.28313699999999997
6031,LiTiPt2,-0.035710000000000006
6032,MnNbGe,-48.03468400000001
6033,Na3MoNO3,-0.05844700000000001
6034,CoS2,-0.032754000000000005
6035,Li3Pb,-0.13197
6036,ZrS,-0.08114199999999999
6037,CdCo3N,-0.026955
6038,YbNi2B2C,-0.368603
6039,AgNO2,-30.479312
6040,UAlNi4,-55.135524
6041,SrCa(CO3)2,-0.077253
6042,DyH2,-0.010108
6043,Tl3Ga9S3O2,-25.890798999999998
6044,AlPt3,-0.001102
6045,Sr2PdO3,-105.34919
6046,Bi2Se3,-0.04747
6047,Zr(PS3)2,-0.077123
6048,Mn2GaCo,-0.081582
6049,Zr3Ag,-0.022241
6050,Ba2MnSn,-21.151075
6051,HOF,-0.6979479999999999
6052,Tm(SiRh)2,-0.015615
6053,Tl2SnCl6,-13.731839
6054,TmBRh3,-0.018577
6055,AuClO,-0.039522
6056,Lu2AlZn,-0.518355
6057,CeGa3Pd2,-31.153464000000003
6058,Ca(NiAs)2,-0.567331
6059,NdCuTeO,-0.922212
6060,Be2RhPb,-148.3388
6061,KCN,-0.054858000000000004
6062,RbNaS,-0.114435
6063,Ba2MgTe,-0.050258
6064,FeBiAsO,-0.151098
6065,PrFeSi,-0.093562
6066,KLiSO4,-0.099446
6067,AlH3,-0.115327
6068,HgPd,-0.008029999999999999
6069,TiReN3,-0.632191
6070,ScCu,-0.08784299999999999
6071,Ta2CrRu,-0.06671
6072,SmTa3,-49.372824
6073,Ca3(GaNi)4,-0.12005999999999999
6074,Sm3Th,-0.025028
6075,Be2VTe,-0.579112
6076,YbS2,-0.032296
6077,Zn(WN)2,-32.017821999999995
6078,Al3Tc,-0.027514999999999998
6079,ZnAgAs,-43.322922999999996
6080,Yb2SO2,-0.024412
6081,Fe4N,-141.48332299999996
6082,AsIrBr,-146.427229
6083,FeSnRh2,-0.150009
6084,Ho3SnC,-205.38260400000001
6085,Eu2I2O,-39.928946999999994
6086,MnAlNi2,-79.359306
6087,Tb2SO2,-0.010995
6088,RbInTe2,-0.147867
6089,AsF5,-0.070475
6090,Na2P2PbO7,-0.064581
6091,ScAs,-0.052388
6092,BaTi2Cu,-72.252749
6093,Np(CuGe)2,-0.130108
6094,Ca2Co2O5,-0.069957
6095,CaB2Rh3,-0.065689
6096,Be2GaFe2,-64.408241
6097,Li4NCl,-0.294779
6098,UWC2,-0.023858
6099,TbSc,-0.053586
6100,KBePd2,-0.57662
6101,ZnTe,-0.120433
6102,NaHO,-0.383734
6103,YbPt3,-0.016380000000000002
6104,BaCoO3,-0.099432
6105,InSiTe3,-0.076311
6106,Nd(CoP)2,-0.021388
6107,TbRh,-0.087037
6108,KO3,-3.1969220000000003
6109,BeGeS2,-311.926448
6110,TcNiW,-0.21898299999999998
6111,BaHgPb,-35.867329
6112,Yb(FeGe)2,-0.109614
6113,HoErZn2,-0.273893
6114,NaY2Be,-1.113685
6115,Na2SO3,-0.102783
6116,UFeS3,-67.276299
6117,Te4Mo(WSe)2,-0.101597
6118,DySbPd,-0.033425
6119,MnAl,-0.045577
6120,CrP2,-0.036877
6121,ErAg2,-0.060966
6122,Nd(CuO2)2,-0.22066999999999998
6123,FeH,-0.046468
6124,RuAu3,-0.031745999999999996
6125,YbIn3,-0.081349
6126,LiCd,-0.104277
6127,AcTlTe2,-0.039445
6128,PtRh3,-0.021287
6129,ThPb,-0.116076
6130,ZnSnP2,-0.200196
6131,Hf2Ag,-0.030552999999999997
6132,Li2VO2F,-216.91022599999997
6133,NaAsRu2,-41.288084999999995
6134,NaNi3,-0.8638540000000001
6135,Er(SiNi)2,-0.437697
6136,Rb2TlInF6,-93.796311
6137,NaAsIr2,-48.906964
6138,VCuO3,-0.591458
6139,AsPtAu,-79.0419
6140,Sc2BeIr,-0.504149
6141,LiAl2Rh,-0.042537
6142,CoSO4,-0.03073
6143,TbAl,-0.000863
6144,CaB2,-0.019727
6145,BaHBr,-0.138179
6146,Tl2O,-0.187968
6147,NaNiIO6,-0.057084
6148,MoWS4,-2.024035
6149,NaLi2Sb,-0.175805
6150,CuClO2,-46.880009
6151,AlSn,-0.187609
6152,TmFe2,-0.05980700000000001
6153,Rb2NaSbCl6,-54.322864
6154,Tm2CdHg,-0.07019199999999999
6155,ThFe5,-118.207077
6156,KBrF4,-0.113517
6157,TaGaOs2,-0.035304
6158,YbPd2Pb,-0.040144
6159,K2RbPdF5,-0.179102
6160,HoP5,-0.07134
6161,TmSbPt,-0.016704
6162,Sr2BBrN2,-0.06063300000000001
6163,Rb2Te,-0.016929
6164,Sn3As4,-0.061051999999999995
6165,Ca3CdO4,-0.110748
6166,U(GePd)2,-0.07903400000000001
6167,YbCd3,-10.482963999999999
6168,VRu3C,-27.058785999999998
6169,NbCu3S4,-0.184995
6170,Nd(CrSi)2,-0.067327
6171,Rb2SnI6,-25.20631400000001
6172,MnBe2Nb,-0.073641
6173,YScBe2,-0.270021
6174,Sm(GeRu)2,-0.165577
6175,ThTeAs,-0.011962
6176,Ca2H3Br,-0.928759
6177,Ba2NbFeO6,-0.171324
6178,Nb6C5,-0.094358
6179,CeSiHRu,-0.083883
6180,YMnBe2,-0.105672
6181,K2BeSe,-54.67663
6182,Be2NbHg,-165.095989
6183,TiFeCoSi,-0.102475
6184,CrPO5,-0.038714
6185,FeNiMo,-48.727575
6186,YbBiPt,-0.01181
6187,Pr3Al,-0.014269
6188,TePd,-0.035872
6189,Al2CoO4,-0.056666999999999995
6190,NdFe5,-125.490778
6191,Rb2TeO3,-62.29818100000001
6192,Tm2SO2,-0.020544
6193,DyGa,-0.273093
6194,HoTl,-0.0636
6195,Dy(GePd)2,-0.204819
6196,As2Pb4S6ICl,-35.767837
6197,KAl(SO4)2,-138.167457
6198,YbSb2,-0.023476
6199,Zr2Au,-0.010515
6200,Ho(HO)3,-27.355794
6201,BeCoCl,-0.994886
6202,Sr(NiGe)2,-0.502695
6203,Ca2BeCu,-3.0261970000000002
6204,MnAlFe2,-0.052983
6205,NaBe2Pd,-158.99446799999996
6206,BeFeCu2,-1.531742
6207,BaN6,-0.08068600000000001
6208,Rb2PtS2,-0.053548
6209,CaBeCd,-0.37093000000000004
6210,Ag3Pt,-0.018806
6211,PmDyRu2,-0.103031
6212,NdH2ClO2,-0.02855
6213,Be2SbW,-0.26017399999999996
6214,BaLiCd,-63.021553000000004
6215,SbAsRh,-0.003186
6216,Sm(MnSi)2,-30.156543
6217,TiTe2,-0.035255
6218,Cu3O2,-31.576248
6219,K3WF6,-170.668805
6220,Mn2SiRu,-0.10931099999999999
6221,BaF2,-0.140985
6222,CdAg,-0.091402
6223,Li8SnO6,-0.065734
6224,YbRu,-0.044098000000000005
6225,Th2Zn,-0.23919
6226,BaSrPb2,-0.165696
6227,Li4VF8,-56.134452
6228,Cd(HO)2,-0.151833
6229,Li2SiSnS4,-58.435908999999995
6230,HfZnN2,-0.137113
6231,YbMgTl2,-0.120234
6232,Zr2Fe3Ge,-0.127892
6233,NbAsRh2,-86.969173
6234,TlHg5Cl,-0.11264
6235,MnBe2Cl,-0.446429
6236,RbN3,-0.038623000000000005
6237,ScSnPt2,-43.554411
6238,LiB,-0.047938999999999996
6239,ThZn2,-0.193597
6240,NaTiBe2,-121.12944499999999
6241,LiDy2Ru,-0.151637
6242,PrO2,-0.041027
6243,HgPRh,-130.629386
6244,Sm3Mg,-0.132997
6245,Ba(CdP)2,-0.056759000000000004
6246,CeAs,-0.073266
6247,Tl(CoS)2,-0.067085
6248,Ho(SiIr)2,-0.020965
6249,Ga2TeS2,-0.15978
6250,Ba2SbI,-34.275253
6251,Mo5As4,-0.026746
6252,ZrIr,-0.012937
6253,K2SiP2,-0.073615
6254,SmVO3,-44.50581
6255,Be2NbPb,-104.992246
6256,FeGeRu2,-0.14238900000000002
6257,BaIrF6,-0.27967800000000004
6258,Na2GeS3,-0.24619499999999997
6259,Li3FeP2HO8,-313.232093
6260,TbTe,-15.257014000000002
6261,SrPb,-0.15603
6262,Li4Mn(PO4)2,-0.105867
6263,TmCo3B2,-0.028045
6264,Bi2Te3,-0.048518
6265,Sm3Sc,-0.08541599999999999
6266,Cr3Pt,-0.029935000000000007
6267,YBe2Ir,-0.08696799999999999
6268,K3H5Pd,-0.130185
6269,LiNpIr2,-27.100368
6270,K3MnH5,-0.16809300000000002
6271,Ba2H6Ru,-0.033601
6272,ZnPd2Au,-0.26761599999999997
6273,H6CNF,-0.253864
6274,MgCr2S5,-137.969776
6275,BaCaY,-1.306585
6276,YMgTl,-0.140069
6277,BaMo2Br,-68.171524
6278,SbTe,-0.013661000000000001
6279,ZrRu3C,-0.017738999999999998
6280,Rb2PdC2,-0.0298
6281,MgU,-0.144151
6282,TiBeSi,-0.532199
6283,LiScF4,-0.064831
6284,Rb3Ir,-24.334797000000002
6285,Sm2GeRh3,-0.125219
6286,LiBeFe,-0.7847649999999999
6287,ZrBeCr2,-0.6205350000000001
6288,Y(SiPd)2,-0.056870000000000004
6289,LiMnPd2,-0.054459
6290,Rb2NaYF6,-46.831778
6291,Rb2Mo3,-0.101099
6292,PrSb2Pd,-0.018197
