,pretty_comp,magmom_outcar
12526,Be2CdGe,0.0
12527,TaBe2P,0.0
12528,GeF2,0.0
12529,MoAs,0.0
12530,Ca2SnO4,-0.0
12531,Mg2BeIn,-0.0
12532,AlRu,0.0
12533,Rb3TlO3,0.0
12534,MgAsIr2,0.0
12535,BeCu2Ge,0.0
12536,TlCoAs2,0.0
12537,NaTl2InF6,0.0
12538,Sr2CrO4,1.9836751
12539,Ti3Sn,1.332001
12540,TmRh2,0.0
12541,NaBrO3,-0.0
12542,Pm2AgSn,0.0
12543,BaGaTe,-0.0
12544,NaLiY2F8,-0.0
12545,Na5CuSO2,0.0
12546,YbAl3,-0.0
12547,Mn2SiRh,0.0
12548,Al2ZnSe4,0.0
12549,Li3Nd,0.0
12550,CaRh2,0.0
12551,K2TaF7,-0.0
12552,LaF3,-0.0
12553,PrBi2ClO4,-0.0
12554,Ba2PdO3,0.0
12555,MgZrPd2,-0.0
12556,Ti6Al6Ni7,-0.0
12557,Tm3TaO7,-0.0
12558,HfBePd2,-0.0
12559,LiBi3(ClO2)2,0.0
12560,Tm2ZnIr,-0.0
12561,TaInSe2,0.0
12562,Pr(SiPt)2,-0.0
12563,SnBiO4,-0.0
12564,Ce2U3,5.9998337
12565,TmCu,-0.0
12566,LiIn2Ag,0.0
12567,KAs4ClO6,-0.0
12568,Er2ZnAu,-0.0
12569,Na5ReO6,0.0
12570,CaBe2Cd,-0.0
12571,CaPd3O4,0.0
12572,Li4Ti3Fe3(SbO3)2,1.045965
12573,NdVO3,1.6367829
12574,NaNbO3,0.0
12575,SmCl3,-0.0
12576,BeMo4Rh,0.0
12577,LiTiTe2,0.8429815999999999
12578,NdSi2,0.0
12579,SrAs,0.0
12580,AgPd2Pb,-0.0
12581,YGaI,0.0
12582,Li3CuS2,-0.0
12583,SbPO5,0.0
12584,YSnRh2,0.0
12585,HgHClO4,0.0
12586,LiNbP2O7,4.0
12587,Pr(GeRh)2,-0.0
12588,K2Zn3O4,-0.0
12589,MnBe2Ru,-0.0
12590,BaAlSi4N5O3,0.0
12591,Ta2O5,0.0
12592,Sr2ScIrO6,3.1519454
12593,ZrInPd2,-0.0
12594,YCdRh2,0.0
12595,TiBe2Pd,0.0
12596,TiBeCu,0.0
12597,BaHgO2,0.0
12598,SmHoRu2,0.0
12599,TcH4NO4,0.0
12600,Li3Nb,2.2669501
12601,OsRu3,-0.0
12602,ZnSnF6,0.0
12603,Ga2BiSe4,-0.0
12604,KSnSe2,-0.0
12605,BaInMo2,-0.0
12606,Sc4TaBe,0.6182398
12607,V2AsAu,1.3017398999999998
12608,Li2SnGe,-0.0
12609,YAsO4,-0.0
12610,K2PtSe2,0.0
12611,Ce(Fe2P)2,-0.0
12612,TeRhCl,0.0
12613,HoMg,0.0
12614,YbNiC2,-0.0
12615,BeIrSe2,0.0
12616,Ba4BeRe,2.4e-06
12617,Li(TiSe2)3,0.0
12618,NaSr2Cd,0.0
12619,PaInCu2,-0.0
12620,Pa3Te,0.0
12621,PHN2,0.0
12622,TaFe2Ge,0.0
12623,BeTc2Ni,0.0
12624,H2SeO4,0.0
12625,ScH2,0.0
12626,Sc3SnB,0.0
12627,AsPAu,-0.0
12628,Na2Sn2O3,-0.0
12629,MnBe2Br,1.8044993000000005
12630,SrF2,0.0
12631,NdPd2,0.0
12632,RbLiF2,0.0
12633,Al3V,4e-07
12634,LiInHg2,0.0
12635,LiBIr,-0.0
12636,LaBeGa,3.3e-06
12637,CaH4Se2O7,-0.0
12638,BeZnW4,-0.0
12639,RbCl,0.0
12640,CaBr2,0.0
12641,KBrO3,0.0
12642,Co(BiO3)2,1.7837648999999998
12643,Be2MoPb2,3.3962871
12644,Nb3I8,-0.0
12645,AlGaO3,-0.0
12646,NaCrS2,2.999998
12647,SnB4O7,-0.0
12648,Pr2CuRu,-0.0
12649,TaTiRu2,-0.0
12650,YBePb,0.0
12651,ScS2,1e-07
12652,UO,2.0392147
12653,Nd(CrSi)2,-0.0
12654,Ba2NaReO6,0.0
12655,NdAgAs2,-0.0
12656,Sr2BN2Cl,-0.0
12657,Y2BeCl,0.0
12658,Li4Cr3O8,6.0
12659,Mg2NF,-0.0
12660,KH8N3,0.0
12661,LiCdAs,-0.0
12662,UCr3,0.834282
12663,Ce(WO4)2,0.0
12664,Cr2GeC,1.8000000000000001e-06
12665,Dy2IrPd,0.0
12666,BeNb2Br,-0.0
12667,Tm2CuAu,-0.0
12668,HgI2,-0.0
12669,Ba2Ti3AlO7,-0.0
12670,CeInNi,0.6228619000000001
12671,YBe2Nb,0.0
12672,B2Os,-0.0
12673,VFe,0.7592895000000001
12674,PrH,-0.0
12675,UGa5Co,1.6015013999999999
12676,Tb(NiGe)2,-0.0
12677,AgHgPd2,-0.0
12678,Xe(OF)2,0.0
12679,InS,-0.0
12680,Tm2ZnOs,0.0
12681,Ba4GaPt,-0.0
12682,Ta5Ge3,0.0
12683,Ce2O3,1.4688659
12684,NaAlBP2H3,0.0
12685,Li2TmTl,-0.0
12686,CuF2,1.9932741999999999
12687,NbB,0.0
12688,BeSn2Hg,-0.0
12689,ReAsCl,2.8295836
12690,BeFeP2,0.0
12691,YBe2Pt,0.0
12692,HoGeAu,0.0
12693,NaCdIn2,0.0
12694,LiFeP2O7,9.9973742
12695,Lu2ZnCu,0.0
12696,SmSnAu2,-0.0
12697,V5Si3,-0.0
12698,RbCuCl3,1.6979988999999998
12699,AcAu3,0.0
12700,Dy2Fe2Si2C,0.0
12701,BaGe,-0.0
12702,ZrBe2Fe,0.0592651
12703,LiTb(CuP)2,0.0
12704,Na2GeTeO6,-0.0
12705,ZnCdS2,0.0
12706,HfInAu2,0.0
12707,BaSrIr2,0.0
12708,RbErS2,0.0
12709,Mg2TaBiO6,-0.0
12710,Ba4HfBi,3.7062227999999995
12711,CaBeGa2,0.0
12712,Tb(GeRh)2,0.0
12713,Ba3ErRu2O9,5.7433267999999975
12714,SrBiB,-0.0
12715,NaTeH6O6F,0.0
12716,CeGa3Pd2,8e-07
12717,AlRe2,0.0
12718,TaFeRu2,4.4347404
12719,Ca(ClO2)2,-0.0
12720,PuCdRh2,0.0045425
12721,YScBe2,0.0
12722,LiMnCuO4,2.3357107000000004
12723,Mn2BePd,0.3250107
12724,Sn5(BIr3)2,-0.0
12725,NdNi2,0.0
12726,LiZrPt2,0.0
12727,MgNi3,1.024265
12728,AgCN,0.0
12729,LiCr3O8,5.9842702
12730,Hg3AsSe4Br,-0.0
12731,TlCuS2,0.0
12732,SN,0.0
12733,Mg3Pa,0.8287821
12734,Ba4TaCd,3.855085
12735,LaSF,0.0
12736,BaGa2B2O7,0.0
12737,LiSmO2,-0.0
12738,MnAu,4.0687004
12739,CaAu5,0.0
12740,PaCl4,1.9999999
12741,Hf2TcRu,0.0
12742,CaMg3,-0.0
12743,Be2CuPd,-0.0
12744,ReSnGe,-0.0
12745,SmSi3Ni,0.0
12746,BaCuBi,0.0
12747,Ti2CdO5,-0.0
12748,TmNiC2,-0.0
12749,Sm(SiAg)2,-0.0
12750,MgScTl,-0.0
12751,LiYbGe,-0.0
12752,Mo5As4,-0.0
12753,CdAsRh,-0.0
12754,SbTePd,0.0
12755,Ca2ZnPb,0.0
12756,KCl,0.0
12757,YSi,0.0
12758,Li3FeN2,1.4799141000000002
12759,ScNbRu2,-0.0
12760,BaCd2Se,-0.0
12761,Ba2YTlCr2O7,6.0944797999999984
12762,BeIn4Tc,0.0
12763,AlSnRu2,0.0
12764,NbCoO4,0.0
12765,Ba5Al5Pb,0.0
12766,TbSi2Ni,-0.0
12767,BH5CN2,-0.0
12768,SmBi,-0.0
12769,CaTi2,-0.0
12770,ZnPbF6,0.0
12771,BeNiBi2,-0.0
12772,BeTcBi2,0.0
12773,Hf(PS3)2,-0.0
12774,Tm2MgTl,0.0
12775,Ca2ScBe,-0.0
12776,YbGa2Ir,-0.0
12777,SmTlSe2,-0.0
12778,Ca2CoO3,2.9999740000000004
12779,CI4,-0.0
12780,BaSiP2,0.0
12781,NaBeCl2,0.920572
12782,Ce(SiIr)2,0.3879807
12783,VSnRh2,1.4599999999999999e-05
12784,NbFeSb,0.0
12785,AlFe3,5.8534247000000015
12786,LaBAs,2.3e-06
12787,PmHo3,0.0
12788,MnS,-0.0
12789,BeCr2Si,0.0
12790,TlBiTe2,0.0
12791,TmInAg2,-0.0
12792,TeW2SeS2,0.0002683
12793,Ba4InHg,-0.0
12794,BaYMnCuO5,3.7445440000000003
12795,YRh5,0.0
12796,UI4,4.0
12797,Nb4SiNi,0.0
12798,Hf2Ag,0.0
12799,HoS,0.0
12800,NaCa2Be,1e-07
12801,NaYF4,0.0
12802,Sr2PdO3,0.0
12803,Ac2SnHg,-0.0
12804,BeMo3,-0.0
12805,HfTiBe2,-0.0
12806,Na3FeO4,5.9949004
12807,ScBeBr2,0.0006232
12808,Li2MnV4NiO2,4.8546177
12809,LiY2Ru,0.0
12810,Al2HgS4,0.0
12811,Sb5IO7,-0.0
12812,GeTe7As4,0.0
12813,BaErCuS3,-0.0
12814,ErFe2,5.968513
12815,KBeCd2,-0.0
12816,Rb2Pd(IBr2)2,0.0
12817,Mg2ZnPd,-0.0
12818,Rb2InGaF6,0.0
12819,Be2IrPb,-0.0
12820,Cu(HO4)2,0.9966838
12821,Ca6Al2NF,-0.0
12822,Y4Ga2Pt,-0.0
12823,ZnCo(SiO3)2,6.0
12824,SrCu2GeS4,0.0
12825,Be2CoCu,-0.0
12826,Mg(AlS2)2,0.0
12827,Li3Mn3CoO8,7.0001737
12828,Y2Pt2O7,0.0
12829,Y2ZnPt,0.0
12830,HfP,-0.0
12831,MgRhF6,0.9913537
12832,Ba2Nd2Co4O,7.2658474
12833,HoInCo4,4.306979900000001
12834,BeFe2Se,4.697895900000002
12835,YTa3O9,0.0
12836,GaPS4,0.0
12837,PbI2,0.0
12838,Pr3Ag,-0.0
12839,Cu2O,0.0
12840,DySbPd,-0.0
12841,AlFe2Si,-0.0
12842,Ba4GePd,-0.0
12843,HCl,0.0
12844,SrBeTc,1.1009913
12845,LiLu2Ru,1e-07
12846,SmF3,-0.0
12847,LiPmTl2,-0.0
12848,Li3AuO3,-0.0
12849,Ho2Mg,0.0
12850,Nb(Te2I3)2,0.0
12851,KBaBi2,0.0
12852,Li5BiS4,-0.0
12853,K2MnH2OF5,7.9999999000000015
12854,NiMoP8,-0.0
12855,Li2AgAu,-0.0
12856,K3Hg,0.0
12857,SmBi3,-0.0
12858,Li3VP2HO8,3.0
12859,H4INO4,-0.0
12860,H4CN2O,0.0
12861,CrNi2Hg,9.2e-06
12862,Ca(MoO2)2,8.436698199999999
12863,PbCO3,-0.0
12864,Li2CrP2O7,8.0
12865,Nb4O5,0.0
12866,MnBe2Cd,1.5329126
12867,K4BeOs,0.9624822000000001
12868,InGaTe2,0.0
12869,Dy(CuGe)2,0.0
12870,Li4Co3TeO8,9.0119554
12871,Tl2Pt,-0.0
12872,TaAsP2,-0.0
12873,Sr2B2O5,-0.0
12874,ZrB,0.0
12875,Ba4VPb,1.7e-06
12876,Ba4GaSe,-0.0
12877,NiP2,-0.0
12878,ZrP2,-0.0
12879,K3BP2,-0.0
12880,Li4Co(OF)2,3.0
12881,Y2BeSe,-0.0
12882,NaMg3,0.0
12883,MnBe2Zn,2.0465999
12884,Be2CuRu,-0.0
12885,Li2Fe(CO3)2,4.0
12886,SmTe2,0.0
12887,Nd3CuSiSe7,-0.0
12888,LiBe2Ga,0.0
12889,BaTaB,0.0
12890,HoSe,-0.0
12891,Na2PtC2,-0.0
12892,Th2SN2,0.0
12893,LiCa2Rh,0.0
12894,NbInRu2,-0.0
12895,LuZrRu2,0.0
12896,ZrInCu2,0.0
12897,Ga3PO7,0.0
12898,BeVSi4,0.0
12899,LiPt3,0.0
12900,Li3Pb,0.0
12901,KNa2BN2,0.0
12902,IClO3,1.6549418999999999
12903,CaSmRh2,0.0
12904,Be2MoCl,0.0
12905,Ho(TiGa2)2,0.0
12906,Pt3Pb,0.0
12907,Ho(SiRh)2,0.0
12908,LiAsRh2,-0.0
12909,Sm3(CoGe2)2,0.0
12910,Ho2HgO4,0.0
12911,MnSiTc2,1.9618855
12912,LuTh3,0.0
12913,La(CoGe)2,0.5188542
12914,Zn(InS2)2,0.0
12915,LaDyMg2,6e-07
12916,Ba2ZnPb,-0.0
12917,AgAuS2,-0.0
12918,MgBeNi2,-0.0
12919,LuZnPd2,-0.0
12920,LiBeZn2,0.0
12921,Ba4SiTc,1.4e-06
12922,HoMgSn,0.0
12923,TiFeSb,0.8460553
12924,Fe4Cu3O2,8.0307868
12925,Mg2B2O5,0.0
12926,KInO3,1.9992801
12927,YBePt2,0.0
12928,Er2AgIr,0.0
12929,BiMoRh,0.0
12930,NaPd3,-0.0
12931,PaAs2,0.0
12932,PbS2,-0.0
12933,Nb3Ge,0.0
12934,AlPS4,0.0
12935,HfGaRu2,0.0
12936,BeReMo,-0.0
12937,BaGeCl2,-0.0
12938,Ca3Au,-0.0
12939,SiMo2As,-0.0
12940,LiAgO,0.0
12941,PrBi,-0.0
12942,Zn3GaB6PO2,0.0
12943,TiSe2,0.0
12944,BaSr2Sc,-0.0
12945,TeAsRh,-0.0
12946,Ni(PS3)2,-0.0
12947,NaHF2,0.0
12948,CeRh2,0.0109848
12949,Be2VZn,1.4182977
12950,YbCuAs2,0.0
12951,AuN,0.0
12952,Y3Sc2Al3O2,0.0
12953,Rb2PtCl6,0.0
12954,Be2FeGe,0.9534704
12955,NaMgPb2,0.0
12956,YCu,-0.0
12957,K4BeNb,4.8442154
12958,InTe,0.0
12959,Ba3(HIr)2,-0.0
12960,BeTcSn,-0.0
12961,BeCuPb2,0.0
12962,CdPt3,0.0
12963,BeGaPt,-0.0
12964,Li2GaIr,-0.0
12965,MgSc2Tl,0.0
12966,Er(Al2Fe)4,5.077133
12967,Ag3BO3,-0.0
12968,ScNiSb,0.0
12969,K2AgAs,0.0
12970,Ce(AlGe)2,0.9009714
12971,FeSb,2.5757938
12972,Tl2ZnI4,0.0
12973,BSF7,-0.0
12974,K5As4,-0.0
12975,LiMo2AsO9,0.0
12976,Ac2SiHg,-0.0
12977,TiB,0.0
12978,Ti2FeSe4,2.3287664
12979,Al(FeS2)2,9.786280900000001
12980,CIF7,-0.0
12981,SbI3,0.0
12982,HfBeZn2,-0.0
12983,SnBr4,0.0
12984,SiRh,-0.0
12985,BeZnFe4,6.3869202000000005
12986,TiBe2Cd,-0.0
12987,TaCo3,0.0
12988,HoTe2,0.0
12989,HoCdCu4,-0.0
12990,Na2TaBe,0.5482479
12991,BeSiNi,0.0
12992,Co2CuS4,0.0
12993,ZnSnSb2,-0.0
12994,TmZn,-0.0
12995,TiCu,0.7904071999999999
12996,Ba4YPd,2.4988843999999997
12997,Tb4CdCo,0.0
12998,ScCuHg2,1.6102238000000002
12999,KRb2FeF6,1.0
13000,AgCNO,-0.0
13001,Sr2Si5N8,0.0
13002,Nb6Co6Si7,0.0
13003,Li6UO6,0.0
13004,Na2SO4,3.9157468
13005,Na2VBAsO7,1.9999999
13006,Re3F,0.0
13007,BaNbBi2,-0.0
13008,Hf3N4,0.0
13009,BaVHg,4.7219372
13010,Ba4InSn,-0.0
13011,DySn2,0.0
13012,BaMgBi,-0.0
13013,AsPdSe,0.0
13014,Cr2HO4,5.0000002
13015,ZrB2,0.0
13016,Tm6ReO2,0.9975573
13017,Bi2Pd,-0.0
13018,Cr2AsSe,0.9512968
13019,YbCuS2,0.0
13020,NdCuTeO,-0.0
13021,YbBiPt,0.0
13022,NaAg2,-0.0
13023,NdCu,0.0
13024,CaBeNb,-0.0
13025,BaTiAlCuO5,0.0
13026,TbGaRh2,0.0
13027,YZn,0.0
13028,KH3C2O3,0.0
13029,Li2PbO3,-0.0
13030,Li2TlPt,0.0
13031,SrHg2Pb,0.0
13032,Pr3Co,0.0
13033,Li3SiNi3O8,2.999398
13034,SnPPd5,0.0
13035,YBeBr4,0.0
13036,Al2O3,-0.0
13037,DySi2,0.0
13038,CaPbO3,-0.0
13039,UCdO4,-0.0
13040,Hg3Ir,0.0
13041,Ba2AlAg3O8,0.0
13042,AlZnNi2,0.23641220000000002
13043,Mg2PdAu,-0.0
13044,Li4ZrO4,0.0
13045,HoB2,0.0
13046,NiH4C2(S2N)2,-0.0
13047,BaNiRu2,2.3864188
13048,Li3LaP2,-0.0
13049,Sc2CdTc,0.0
13050,Cr3N4,2.0928715
13051,BaAl2(SiO4)2,-0.0
13052,KBeNb2,-0.0
13053,YSb2,-0.0
13054,DyS2,1e-07
13055,SrCaHg2,-0.0
13056,Na2MgSiO4,0.0
13057,Ba2LiBi,0.0
13058,Hf(SiNi)2,-0.0
13059,LaAsPd,0.0
13060,GaCuRh2,0.0
13061,NaCuO2,1.9242983
13062,ScUS3,5.200928599999999
13063,Ca(FeN)2,2.9380576
13064,BaCaSb,-0.0
13065,OsN2,0.0
13066,InFeRh2,1.76e-05
13067,NiAgTe2,-0.0
13068,ThB4Mo,0.0
13069,BaNa4O3,0.0
13070,LiPd3,-0.0
13071,Sr(GeAu)2,-0.0
13072,SrGe,0.0
13073,Sm3Hf,0.0
13074,V3Sn,0.0
13075,TmScHg2,-0.0
13076,BeReBi2,0.0
13077,BaNa2Ga,0.0
13078,Sm(DyS2)2,0.0
13079,CaBe2Ga,-0.0
13080,BaYIn,-0.0
13081,BaCl2,-0.0
13082,Yb(ZnP)2,0.0
13083,Lu3Ni7B2,0.0
13084,ZnIn2O4,-0.0
13085,NaInTe2,0.0
13086,FeP,1.4618209
13087,NdTi2CdO6F,0.0
13088,K2YNb5O5,0.0
13089,CaAs,0.0
13090,Ba(SnO2)4,0.0
13091,TiSi,-0.0
13092,Sr2Fe2Se2OF2,7.8348274999999985
13093,BiBO3,0.0
13094,HoMgTl2,0.0
13095,Ho6FeSb2,0.0003701
13096,HfSiPd,-0.0
13097,MoS2,-0.0
13098,NaMnSb,7.668310799999999
13099,Rb3Y,1.3478819
13100,Be2Sb2Rh,0.0
13101,LiYF4,-0.0
13102,TbMg,-0.0
13103,HgPd,-0.0
13104,DyPS4,-0.0
13105,TbYIr2,0.0
13106,Ba4CdSi,-0.0
13107,Yb2InHg,0.0
13108,AsRh2W,0.0
13109,NaTm3,-0.0
13110,TiReTc2,0.0
13111,NaLiHg2,0.0
13112,PrAl3(B2O)2,-0.0
13113,Er2PdRu,0.0
13114,MnSbAs,2.7914002
13115,CuS4BrN4,0.0
13116,Sc2CdS4,-0.0
13117,Mg3TeO6,-0.0
13118,Li2SbAu,-0.0
13119,FeBr3,2.0001554
13120,Tm2S3,0.0
13121,SbOF,0.0
13122,CeAlCu,9.640000000000001e-05
13123,BaReH9,0.0
13124,Mg2SnIrO6,0.8646623
13125,CuBSe2,0.0
13126,YbPm3,0.0
13127,LiGaAs,-0.0
13128,TiHgO3,-0.0
13129,LiPm2Rh,-0.0
13130,Mo2RuSe4,0.0
13131,LiSi3,-0.0
13132,Ba2LaNb,2.3701018
13133,TaZnRu2,0.0
13134,PbIBr,-0.0
13135,AcHgAu2,-0.0
13136,LaB2Ru3,0.0002186
13137,Th(PS3)2,0.0
13138,KLiMnS2,4.997928599999999
13139,PCl5,-0.0
13140,ScBeCr2,-0.0
13141,SbN9,-0.0
13142,Ce(CrB3)2,0.0
13143,Ba4ScV,0.0105938
13144,YbGeO3,0.0
13145,NbPO5,-0.0
13146,Si3NiP4,0.0
13147,Sc2CoOs,0.0
13148,CaGaBO4,0.0
13149,ErGe,-0.0
13150,Ba4TlTe,0.0
13151,LiPrSn,-0.0
13152,KMgSb,0.0
13153,Ba2NbInO6,-0.0
13154,NpOsO3,0.028938099999999998
13155,RbNpO3,2.0
13156,Ta2CS2,-0.0
13157,Sr3Sb2,0.0
13158,Fe2O3,1.2e-06
13159,ThOs2,-0.0
13160,AlCuCl4,-0.0
13161,SrO,-0.0
13162,Tb3CuSnS7,-0.0
13163,BaNa2Si,0.0
13164,Be2CrCd,3.0233179
13165,MgAg,0.0
13166,DyCo2,5.01e-05
13167,BeCuSn2,-0.0
13168,CrAgS2,0.0
13169,P2Pd2O7,-0.0
13170,RbZnF3,0.0
13171,LiScTl2,0.0
13172,SmGa,0.0
13173,SmDyZn2,-0.0
13174,Ca2BiSbO6,0.0
13175,CuHOF,3.7675527
13176,BeMo2Pt,0.0
13177,Hf5ZnSb3,-0.0
13178,LaCo5,6.7492959
13179,TmPt3,0.0
13180,ScGeRu,0.0
13181,BaCu2Ir,-0.0
13182,Li3Ti(NiO3)2,3.0002146
13183,NaSmTe2,-0.0
13184,Ba4TlCo,1.4057438999999998
13185,ZnN,-0.0
13186,BeCdBr,-0.0
13187,ThSbRh,0.0
13188,RbZnH2Se2BrO6,-0.0
13189,Tl2AgI3,-0.0
13190,BeMoPb2,0.0
13191,HoPt2,-0.0
13192,BaBPO5,0.0
13193,LiMnSe2,4.0000876000000005
13194,BeCoGe2,0.0
13195,PrRh3C,0.0
13196,Mg(NiS2)2,0.0
13197,LiCrP2O7,6.0
13198,Ho2O3,-0.0
13199,TiInRh2,0.0
13200,LiCa2Mg,0.0
13201,HgO,-0.0
13202,LiUO3,2.0
13203,SiBi2O5,-0.0
13204,ThIr,0.0
13205,Ce2In,0.0007143
13206,CaN,0.9901617
13207,RuO4,0.0
13208,IO2,-0.0
13209,Si4P4Ru,0.0
13210,Nd2InRh2,0.0
13211,Hf3Pt,0.0
13212,HfAsCl,-0.0
13213,AgTeNO5,-0.0
13214,Ba4IrW,3.9087742
13215,MoPb,0.0
13216,Ba2UNiO6,2.0001139
13217,Li2AgSb,0.0
13218,SnPSe3,0.0
13219,PAuS4,0.0
13220,Ho(SiPd)2,-0.0
13221,PrSiO4,1.8083308999999999
13222,PrAs,0.0
13223,Ba3In2Cl2O5,-0.0
13224,LuAl2,1e-07
13225,TbCeO4,1.7745894
13226,SmSnAu,-0.0
13227,Li5V(SiO4)2,2.0
13228,Ge2O3,0.0
13229,BaCoS2,0.4355345000000001
13230,NiCl,0.9921438
13231,K2SiAs2,0.0
13232,VO2F,0.0
13233,K2NaAlF6,-0.0
13234,LiAlB4,0.0
13235,W2N,-0.0
13236,LaGeOs,-0.0
13237,RbCdBr3,0.0
13238,Zn(SnO2)2,0.0
13239,Mg2PdPt,0.0
13240,NaCl,0.0
13241,LiYTl2,-0.0
13242,Y2S2O,0.0
13243,Tl(CuTe)2,0.0
13244,Ba4LiBe,0.0
13245,NdTe3,0.0
13246,I2O5,0.0
13247,Ti3Bi,0.0
13248,TlGaSe2,-0.0
13249,NdCu3(Ru2O)2,5.65e-05
13250,K3GeSe3,-0.0
13251,Be2TlPt,-0.0
13252,Zn3Cr2O7,8.0000001
13253,Pr2PbS4,-0.0
13254,Yb3Y,-0.0
13255,Ca2Sb2O5,-0.0
13256,Li2MnCSO7,10.0
13257,YMgCu,0.0
13258,KBeNi2,-0.0
13259,InGaS3,0.0
13260,NaBeMo4,0.0
13261,Ba2BiBr,0.0
13262,Dy3Ga,-0.0
13263,Ba2PrSbO6,-0.0
13264,Ba4BiSb,-0.0
13265,TaBe2Ni,0.0
13266,Ca3SbP,-0.0
13267,Ca2TaAgO6,-0.0
13268,TlPdF3,-0.0
13269,Li3Mn2Cr2O8,5.0274082
13270,Zn2Bi3O8,-0.0
13271,B5H9,-0.0
13272,K2Sn2O3,0.0
13273,MgRh5,0.0
13274,Sr3Bi2,0.0
13275,DyCd,-0.0
13276,Li5GeP3,0.0
13277,Ti(CuS)4,0.0
13278,Tb2In,-0.0
13279,Sc2BeGe,0.0
13280,Li2O,-0.0
13281,DyInAu,-0.0
13282,Ba2CdReO6,0.9447767
13283,UTeN,2.012929
13284,Ce(SiAg)2,0.6947263000000001
13285,CaBi3,-0.0
13286,CeCu2,0.9258544
13287,LiFePd2,3.6743032999999996
13288,Ti5NbO2,-0.0
13289,CoPHO5,1.9637058
13290,KLaTe2,0.0
13291,Y(CoGe)2,0.0
13292,GeS,0.0
13293,BeGa2Tc,0.6205461999999999
13294,MgH2SeO5,-0.0
13295,RbTbSe2,0.0
13296,Ca3MnZnO6,6.0
13297,SnAs,-0.0
13298,TiBeBi,-0.0
13299,Sr4LiCuC2,-0.0
13300,RbCrF6,1.0
13301,Rb3Ge4Au,-0.0
13302,MnCuAs,7.055091900000001
13303,Ca2Sn3O8,0.0
13304,BeGeIr,-0.0
13305,NaBeCl2,0.0
13306,Be2CoBr,0.0
13307,PrNd3,-0.0
13308,ErNiSb,0.0
13309,ThAs,-0.0
13310,NiH2SO5,3.9999998999999997
13311,PaGaTc2,-0.0
13312,VZn2P2O9,2.0
13313,AgBi2S3Cl,0.0
13314,BeGePb,-0.0
13315,LuRhO3,-0.0
13316,BaLiNi2,0.0
13317,ErGe3,0.0
13318,Zn2SnO4,-0.0
13319,Mg3Cu,-0.0
13320,Na3Rh(N3O)2,-0.0
13321,ErCo3B2,0.0
13322,GaAsPd5,0.0
13323,BaSnBr,2.9281544999999998
13324,Ba4CaFe,0.0304246
13325,AcTlTe2,-0.0
13326,MgTiRh2,-0.0
13327,Zn3(PS4)2,0.0
13328,LiCa2Pd,-0.0
13329,MnCdO3,3.0039624
13330,AgI,0.0
13331,Sn4P3,-0.0
13332,BeFeMo2,0.0
13333,Zn(NiO2)4,1.6324583000000001
13334,Ba2YbNbO6,0.44595470000000004
13335,NaVSe2,2.0000082
13336,Li(NiO2)2,1.8084103999999999
13337,USnAu,5.7049816
13338,Dy(GePd)2,-0.0
13339,BaMg(CO3)2,-0.0
13340,YSbPd2,-0.0
13341,K2BeW,3.1057617000000004
13342,IrPbBr,1.1806844
13343,Ba4SbRu,0.9199824
13344,Dy2IrRh,-0.0
13345,KTl,-0.0
13346,AlH3,0.0
13347,Be2CoBr,1.0554736
13348,Rb2CuH4(Cl2O)2,1.9931936000000001
13349,MnBe2In,1.2815992
13350,CeC,0.0
13351,CaWF6,2.0
13352,LiTiBe,-0.0
13353,Be2CdPb,-0.0
13354,HoP,-0.0
13355,BeHgPd,0.0
13356,PrCo2B2C,0.0
13357,ThCo2,-0.0
13358,LaAgSO,-0.0
13359,HfGaAu,-0.0
13360,LiCe2Ru,0.7917463
13361,YTlO2,0.0
13362,K2Fe(CO)4,0.0
13363,YCo3B2,0.0
13364,Rb2Hf2O5,0.0
13365,CeVO4,1.9836755000000001
13366,Ba2MgTe,0.0
13367,MgMnRh2,3.7302097
13368,Ba2Mg7,-0.0
13369,K2TaCl6,0.9991164
13370,LiPRh2,0.0
13371,CaP3,0.0
13372,Ir3Ru,-0.0
13373,Tl(FeSe)2,5.7543212
13374,MnCu2Sn,3.8537235
13375,Ba4TePb,0.0
13376,Pr2CdSn,0.0
13377,Mg2NbFe,1.9e-06
13378,BeHgPb2,0.0
13379,NaVO3,0.0
13380,PrSnAu,-0.0
13381,YbMg,-0.0
13382,KBAs4,-0.0
13383,UMn2,9.699999999999999e-06
13384,ZrSnPt,-0.0
13385,TcMo2As,-0.0
13386,NbI5,0.0
13387,Be2SnP,0.0
13388,NdRh,0.0
13389,HoCd2,0.0
13390,Sr2Cu(BO3)2,1.9932238000000002
13391,PmSi3,0.0
13392,SrMgGe,-0.0
13393,LiCo(CO3)2,0.0
13394,ScAgO3,0.0
13395,BeCuTe2,-0.0
13396,Li6CrFeP2(CO2)2,7.7654938
13397,MgZrHg2,0.0
13398,Ba2YMn,3.5560362999999997
13399,Hg3(ClO)2,-0.0
13400,NiI2,1.8858856
13401,LiSc2Au,0.0
13402,Y2HgO4,0.0
13403,Be2NiSe,-0.0
13404,Zn(CoO2)2,0.0
13405,Hf(B2H3)2,-0.0
13406,DyFeB4,0.0
13407,BeTcPt2,0.8855135000000001
13408,CaFeF4,7.9999999000000015
13409,Ba6Hf5S6,-0.0
13410,Ho5SbAu2,0.0
