,pretty_comp,n_Seebeck
6957,NaP,-161.6783533
6958,Pt3PbC,-4.3310526
6959,Zn3Sn2O7,-56.55984833
6960,CuH6(NCl)2,-118.6227733
6961,CrCoTe,-39.06997
6962,Mg2NF,-83.27585833
6963,CoSb3,-226.05395
6964,Mg(MoO2)2,-1.391573963
6965,CrS2,-3.127765483
6966,Mg3H4O5,-105.0439303
6967,ErSiRh,-5.544512833
6968,Rb3YO3,-124.43064
6969,LiTmHg2,5.4553106
6970,TaP,3.687749033
6971,DyPO4,-416.90380330000005
6972,BaSm2PdO5,-386.6831
6973,Ba2BiCl,-211.09017000000003
6974,Li8SnO6,-160.1395967
6975,Na5SiAs3,-175.797
6976,Tb6FeBi2,-9.662041567000001
6977,Nd2Co7,-10.1484334
6978,HfZnN2,-397.4020567
6979,Sr2Pb3,3.9277333
6980,Zr2Cd,7.3197306
6981,Hf2Si,7.90478175
6982,KLi6TaO6,-403.3999867
6983,LiBH4,-315.0863933
6984,Nd2SnS5,-53.77600553
6985,LuPPt,5.657873
6986,H7NF4,-132.9980433
6987,TbSiRh,-4.7238889330000005
6988,NaC,-244.39192000000003
6989,Li6TeO6,-154.25315
6990,Li2CrNi(PO4)2,-28.29543767
6991,Co2O3F,-10.63270643
6992,NdMg2,-10.510045
6993,Ba2TbSbO6,-202.78154
6994,TbH3(CO2)3,-304.1191567
6995,RbInTe2,-154.6231433
6996,Fe2TeO6,-15.626388
6997,SrSeO4,-146.9713633
6998,NaAlSe2,-48.36359767
6999,K2RbPdF5,-403.8222867
7000,LuB2Ru,4.844826
7001,Mg2As,5.367230667
7002,Cr3PdN,-3.4516371
7003,NbGa3,-11.38744491
7004,Pr2SnHg,-3.5366542
7005,Ag2HgSI2,-75.83542067
7006,Zn3Cr2O7,-58.00695500000001
7007,As2Os,-268.3660133
7008,BW,-6.915982633
7009,Yb(MnSb)2,-10.6090366
7010,SbSeI,-180.5038933
7011,K5As2Au,-69.45818333
7012,KNaH2,-206.4321267
7013,Ho2Ge6Pd,-5.071109337
7014,LiMnSe2,0.285923
7015,CrBO3,-381.7555767
7016,TiSnPd,-309.46053
7017,PdPbO2,-58.15261633
7018,YbSnRh2,-45.069229
7019,LiErTl2,5.517012
7020,KSrVO4,-439.24811
7021,PrMg2,-15.265497
7022,Ti2MnIn,-45.693921
7023,TeBr2,-238.41673
7024,Pr3InC,-10.298071
7025,TaS,-7.329351533
7026,Y2AgIr,2.7644392000000004
7027,SbPt3,-8.1538777
7028,IrOs2Br,-3.785827
7029,Tm2CuIr,1.2206701000000002
7030,SrB6,-69.475171
7031,K2NaInP2,-121.16388329999998
7032,Lu2AgIr,1.7228508000000002
7033,AgHg3SbO6,-169.33954
7034,ZrZnO3,1.9514349
7035,Th3Si2,-7.895552332999999
7036,HfSnPd,-245.02971
7037,Li2TlAu,-1.857139567
7038,Th2Zn,-12.09288427
7039,TlAgSe,-192.38709
7040,TiGaPt,3.820943133
7041,NbPd3,-1.8576116000000005
7042,HfGaRh2,-11.328479
7043,Nb2CS2,-11.47905637
7044,PrS3,8.932304
7045,Li4Mn(OF)2,-146.69942
7046,Nd3Cr,-25.13044407
7047,AsH3CNOF9,-251.0411667
7048,VZnF4,-104.3485667
7049,Pb(ClO2)2,-135.1048767
7050,Ba2YSb3O8,-13.58957199
7051,NdMn2O5,-61.82769293
7052,CaMn2(Si2O)2,-182.94164530000003
7053,UTeN,-5.165676667
7054,ScNb,-4.271831767
7055,Na5Al3F4,-132.5695567
7056,SrCrO4,-475.1777867
7057,KNa2Bi,-27.925017
7058,KHfPCO7,-423.6900267
7059,Rb3TiF7,-479.48643
7060,Sr2MgReO6,7.1132891670000005
7061,Li2MnF5,-180.2797053
7062,Na4ReN3,-418.9356767
7063,Li2FeBPO7,-75.37862567
7064,KPS3,-272.2418367
7065,PmCl3,-187.7637067
7066,HoNi3,-19.65839923
7067,SrGe3Pd,-5.0629464
7068,YTiGe,-9.686090333
7069,Mg(AlC)2,-256.834
7070,NaLiPt,-148.99964
7071,CaSnRh2,-29.476497
7072,Li2VOF5,-431.71751669999986
7073,PmHo3,-1.157570667
7074,Tm2Pb2O7,-90.488317
7075,PmGaAu2,0.94342771
7076,SmCuSi,-29.35499633
7077,LiPrTl2,-16.290599
7078,FeCoGe,2.2859586
7079,YbPrAg2,-0.568532983
7080,Zn(BiO2)4,8.112973333
7081,YMgGa,-40.936098
7082,CaBiB,-93.499034
7083,Li2CrCl4,-259.46428330000003
7084,Y6N2O5,-9.55086
7085,Zr3AlN,-1.012444333
7086,Yb(ZnP)2,-199.9400633
7087,Mg2ZnPd,-0.22903355
7088,Na3BN2,-113.8682033
7089,Ta5B6,-7.586541433
7090,Ga4SiO8,-88.47203467
7091,TiTc2Mo,-37.620245
7092,VPd2,0.013050763
7093,Sm2AgIr,-0.41520705
7094,ZnGe2WO6,-393.18036
7095,Na2YPCO7,-143.15474
7096,VAgHgO4,-292.26874669999995
7097,K2HfF6,-111.1997233
7098,AlF3,-115.3196567
7099,V4OF,-24.22009867
7100,NaV2O5,-59.11083867
7101,LuSbPd2,-5.059371400000002
7102,Na2TiS2O,-420.48136330000006
7103,Ac2ZnGa,-12.058047
7104,MgAg3,-2.8659543
7105,Ga2Pt,1.6737409
7106,FeBiSbS4,-116.5534347
7107,AgSbF6,-160.14206
7108,CoN,-7.7143545
7109,Y2HgO4,-154.31309330000005
7110,PrHSe,-184.09906
7111,YCuO2,-309.74784
7112,Tm(FeGe)2,-12.01184977
7113,HoCuP2,-10.52161167
7114,LaGaO3,-144.4539467
7115,HoAsPd,-135.1229957
7116,Th3Sb4,-72.586762
7117,VO,-1.458436783
7118,LiTm2Os,-16.199151999999998
7119,CaZrRh2,-2.516484067
7120,CrCl3,-388.0490933
7121,NaIn,-19.0059
7122,Ba2PCl,-225.73927
7123,TaAs,-45.83262233
7124,NdInCu2,5.842703067
7125,YbPmRh2,-1.8549714
7126,Dy2C3,-22.90597933
7127,ZnTcMo,-29.618884
7128,HgI2,-225.6447
7129,BaYFe2O5,-22.965395
7130,ZrZnF6,-528.4149
7131,Sm2Ag2O5,6.7239199670000005
7132,Mn2MoP2,-125.7877067
7133,LuScRh2,-1.8639385
7134,LiNd2HO3,-184.5497033
7135,Li3Al2CrO6,-399.9646867
7136,Na2PtO3,-339.911
7137,K3ZnPCO7,-105.6971133
7138,ThGaAu2,7.0842905
7139,KHfPdF7,-330.4214100000001
7140,ThO2,-463.73624
7141,PrCu5,-13.08970223
7142,Na4SnSe4,-113.4709033
7143,LaSiBO5,-489.6126533
7144,KBrO3,-220.1901
7145,TlSe,-136.15413
7146,Nd3Tl,-1.1896303
7147,SmSiRu,2.512274267
7148,Hg3AsSe4Br,-96.58280167
7149,LuTe2,6.073468366
7150,PaTlO3,-408.23265
7151,Hf3(Cu2Ge)2,-2.695303233
7152,ThAsSe,-16.88964019
7153,BaAs3,-31.46082633
7154,CoNi,0.96188757
7155,LiTmPd2,-13.022776
7156,CoBMo,-8.291320667
7157,LiFeCoO4,8.358904067000001
7158,CaCr2O4,-0.995951333
7159,KRb2GaF6,-145.13103
7160,P6SeO24,-197.52831
7161,MoSe2,-273.7252133
7162,Na4SnO4,-107.3752167
7163,CaCdO2,-60.733998
7164,HfGa5Ni,-7.551182132999999
7165,Rb2BeF4,-104.3627127
7166,ZrGa,-14.4584964
7167,BaP2(HO)4,-182.4138933
7168,PuB2,6.628757667
7169,BaSeO3,-324.3723467
7170,Pa3Zn,-15.22472
7171,Al(CoSi)2,5.215352567
7172,PrHoZn2,7.9431504
7173,Ni3GeC,-9.8826355
7174,Sb2Te,-128.92571999999998
7175,Na2Ti3Cl8,-13.97044274
7176,NiH2SeO5,-403.7811033
7177,Dy2CdIn,1.1795604
7178,YTmMg2,-7.4650584
7179,Mg2Ni3O8,-375.6491
7180,LiTmRh2,-2.3388697
7181,HgPbF6,-131.21867
7182,Bi2TeSe2,-207.6463767
7183,TiVO4,-20.28678633
7184,NaHo2F7,-106.86768
7185,TlAgTe2,4.380021933
7186,Al2CdS4,-168.93368
7187,TiAs2O7,-294.7456200000001
7188,PrSmTl2,-3.1594920330000003
7189,SrSiO3,-92.214032
7190,KP(HO2)2,-147.7285867
7191,InFeAs,-9.2159808
7192,Pr(NiGe)2,-10.2288647
7193,TlSbS2,-230.0923767
7194,RbInBr3,-2.296402543
7195,Sr(CuAs)2,-2.187276067
7196,CaAsAu,-16.97433767
7197,K3BrO,-109.52473
7198,Li3MnP2HO8,-364.9460867
7199,Lu3Th,-13.9924206
7200,Rb2Ti6O3,-414.2884667
7201,Sr2YTi2TlO7,4.768227
7202,PrZnPO,-265.73708
7203,RbMnBr3,-203.1294933
7204,HW,0.261931287
7205,BaBe2Si2O7,-92.85850333
7206,U3TiGe5,-8.918301833
7207,PdS,-87.51616367
7208,VCo2Si,-5.5652513
7209,Tb2Sn2O7,-104.74191
7210,YRh3C,-17.84675
7211,NaIn3,0.95309231
7212,B2Mo,-1.542446063
7213,TiBrN,-132.2102933
7214,MoH2Cl2O3,-352.1838533
7215,LiMnBO4,-314.1933
7216,DyAlNi,-4.0327518
7217,Ba2AgSb,-196.89031
7218,LiNd2Os,-37.990884
7219,YS,-7.5300093
7220,NdMnAsO,8.398230332999999
7221,BiI,-91.913012
7222,NdCoGe,-5.740819667
7223,SrSn3Pd,-12.90570217
7224,BeCo,8.3575728
7225,As2Cl3OF5,-201.26879
7226,YbPmHg2,1.1525376
7227,Cd2Ru2O7,0.680028477
7228,BaTe,-181.70141
7229,Ca4PdO6,-396.9029067
7230,Lu6FeSb2,-16.4036
7231,YIr,-16.903166
7232,RbIO3,-209.0830667
7233,Ca3Pb,4.6966526
7234,TmAgSn,1.999899333
7235,LiCaSb,-244.3907933
7236,V4O3F5,-19.11387067
7237,Li2CaGe,-108.75326
7238,UAsS,4.933870133
7239,Dy(SiOs)2,-3.58185466
7240,Nb7(B2C)3,-19.51086067
7241,Li2AgF3,-163.82115
7242,Li2Mn3NiO8,-224.39819
7243,Tm2InOs,1.235284
7244,Li7Fe3(SiO)2,1.380188667
7245,Li2FeNi(PO4)2,-33.91054033
7246,Ca2AlBiO5,-189.01888
7247,Ca2VN3,-8.382421583
7248,AlAuO2,-147.04648
7249,Yb(NdS2)2,-169.7613567
7250,CuAuO2,4.288635833
7251,LuSnAu,-33.312999
7252,NdCo9Si4,-17.14586967
7253,AuClO,-267.28677000000005
7254,Yb3Y,-26.71454667
7255,DyGeAu,-43.44606167
7256,Ti2NiP2,-287.7923667
7257,YP5,-111.9897647
7258,NaTl2InF6,-220.11355
7259,YAgO3,0.29942508
7260,V3Ni,-28.760312
7261,Th2CrN3,-4.600486333
7262,Li3V3O5F3,-3.229657333
7263,Ba3SiO,-24.127107
7264,FeF3,-0.075334395
7265,Dy2Mn2O7,-255.04947
7266,RbBe2P3,-148.6078667
7267,NpC,-1.7125010669999998
7268,LiVIr2,-11.808063
7269,Mg2SiNi3,-21.000973
7270,Tm2CoCu,-3.719252
7271,CaNdRh2,5.161834
7272,BaTeO3,-313.2935633
7273,Ba(SbO2)4,-8.197583999999999
7274,Lu(FeO2)2,-30.930873
7275,YH2,-1.994334433
7276,Ba(MgP)2,-234.33553
7277,Sr(SiAg)2,-0.261831367
7278,Mg2Sn2O5,-139.12687
7279,ScBPt3,-5.2283931
7280,ScCo,-6.5415461
7281,DyInPt4,-0.65900138
7282,Tm2MnOs,-3.3033468
7283,ScN,-8.614087800000002
7284,Zr2CuS4,-17.772886
7285,TbYb2PrS6,-237.2600833
7286,Ca(Ni2Sn)2,-19.70591233
7287,Mg2AgIr,-8.8290291
7288,Li2DyPCO7,-232.7286767
7289,Be(CN)2,-372.85077
7290,LiCrSnO4,-33.54881567
7291,NdS3,8.365162667
7292,Ni2GeO4,-272.7057
7293,Tb3SnC,-38.2508
7294,HC,-322.00915
7295,PrGe2,-21.56740333
7296,ZrTlCuS3,-244.4968333
7297,CrGeTe3,-267.2849433
7298,I2O5,-295.16696
7299,TiFeO4,-30.81655947
7300,Ba2MgSi2O7,-131.93916670000002
7301,ZnH2SeO5,-132.5590967
7302,LiAl2Tc,-9.1997146
7303,HoZn,4.7109335
7304,CaTe,-134.56351
7305,HfPbO3,-150.36795
7306,Li2Fe3SnO8,-49.54912033
7307,TmMg2,-9.708145932999999
7308,BaSnF6,-159.6257967
7309,HgPd2Au,-10.801166
7310,Sc2AgOs,2.5732466
7311,PrCdHg2,-8.5682817
7312,YMgCu,1.5996466
7313,MgH2(SeO3)2,-254.7156433
7314,Ba(HO2)2,-250.4004367
7315,Sr(NiGe)2,-7.397433767000001
7316,Pb5(SI3)2,-188.2320133
7317,SrS,-197.25817
7318,XeF4,-404.0647
7319,Tm2IrOs,9.2692364
7320,K4HgAs2,-82.057858
7321,TmScRu2,-2.9185454
7322,PrErMg2,-2.3890849
7323,CdAs2,-96.24270333
7324,Na2GeO3,-120.4774733
7325,MgSi2,-4.482738567
7326,PrMgAg2,0.5484814
7327,ScBiPd2,0.38456378
7328,Rb3Sb2Br9,-238.10847
7329,Bi4Te3,-182.57506
7330,SmSbPd,-48.17117
7331,MgVF4,-324.2157933000001
7332,Cr3Cu,3.0698145
7333,Na2ThF6,-406.00789
7334,NdSi2,-1.192394633
7335,LiBBr2,-239.59036
7336,YSF,-261.2627433
7337,NpCdAu2,-54.053735
7338,TeIr,-10.91120767
7339,Dy2Si5Rh3,-10.94076123
7340,CaBiAsO6,-193.8569433
7341,La2Pt2O7,-277.9327033
7342,YGaI,-42.29966067
7343,Er2B4C,-5.969962467
7344,YbLuPd2,-11.815354
7345,Pm2SnAu,-36.944463
7346,Zr3PO2,-12.21962067
7347,FeAs,-16.690325400000006
7348,SiB4,-85.09303667
7349,Dy2AgRu,-3.9968297
7350,Sr2Sb2O7,-104.2197957
7351,Ti2B,-18.56989977
7352,Pm2MgGa,-18.029428
7353,CuAu,-10.22232173
7354,Mg3Ti2O7,-386.7605567
7355,Sr2InI5,-114.6774933
7356,SbH4NCl6,-321.29671
7357,Yb(FeSi)2,-48.99653933
7358,Mn2Zn3O7,-237.43927
7359,Tl2(IO3)3,-255.2212667
7360,Sc2Al,-5.2280502
7361,LiLuPt2,-13.00635
7362,NaDyO2,-177.5343833
7363,ThB2Ir3,-2.046629667
7364,Ti5Te4,-0.7851176670000001
7365,Ca6GaN5,-93.80249467
7366,RbBr,-103.11955
7367,Yb2Co2O5,-2.9846842
7368,Li2AlAg,-0.28937333
7369,Ta2CrFe,-32.141271
7370,YZnSn,-18.1730652
7371,TbCl3,-206.5231967
7372,SbF3,-408.14072
7373,TmBiO3,-195.0302433
7374,NdZrO3,-118.9192667
7375,MgRh2Pb,-13.150277
7376,ScGaPd2,9.535084033
7377,Na3Sb3(AsO2)2,-75.21341867
7378,ZrSnRh2,1.841545733
7379,Li2HgGe,2.913400967
7380,SrTa4O,-399.5047067
7381,SiH2C2(NF)6,-173.25341
7382,HoAlAg2,3.5535879
7383,Rb3H5Pt,-232.3190067
7384,AlB3N4,-223.087
7385,MnCo2Ge,-9.972191
7386,NiH2SO9,-394.32301
7387,ErH,-25.11448
7388,VTc2Ge,9.884184199999998
7389,Li4TiS4,-276.74252
7390,RbGa3S5,-87.31092167
7391,Mg(BH4)2,-210.44808
7392,Co(PtO2)3,-55.28712667
7393,MgNi2Sb,1.424909133
7394,LuTlTe2,-274.88886
7395,BaPb2IF5,-96.021776
7396,Li3Cr(CoO3)2,-99.7641188
7397,Li2CeN2,-474.05972
7398,YbZnSn,-19.2710417
7399,Li3Nb4VO2,-74.49573167
7400,Hg3(SF)2,-93.55607933
7401,DySi,-3.647343207
7402,SrTe3O8,-252.98834
7403,KTa(GeO3)3,-116.2232203
7404,HgO2,-48.014862
7405,KNaSe,-73.06091533
7406,Mg3V2O8,-465.2913133
7407,CrAs2,-8.940981833
7408,MoO2,-0.650456667
7409,LiMgSbPd,0.74968265
7410,Si3Ag,3.9227138
7411,Hg2TeO3,-235.2363367
7412,Er3InC,-1.8663503
7413,NaAgO,-66.817883
7414,Mn(PH4)2,-393.00183
7415,KAs2F7,-308.5078533
7416,TmMgPt2,-10.057248
7417,K2Se,-92.54349767
7418,InBF4,-270.36691
7419,VRh3,3.700534
7420,SmAsS,-178.9058167
7421,KMg(PO3)3,-139.1728
7422,Li2PdAu,4.5012639000000005
7423,TeO2,-116.51275
7424,NaGe2N3,-84.15881
7425,Sc5Pb3,-50.28471067
7426,Ho(NiP)2,8.074599967000001
7427,UBi,-5.537832667000001
7428,ScSnPt,3.794473133
7429,Ba(CdAs)2,-105.6455247
7430,NaEr(PS3)2,-226.8738933
7431,NiPRh,-11.80074403
7432,PrCuSb2,-1.395006667
7433,KCoO2,-9.2742938
7434,BAsO4,-135.61493330000002
7435,Na2TlBi,-92.445266
7436,TmCo2,-17.738549
7437,SmFeP,-94.874776
7438,YbSi2,0.467449333
7439,Tm2InPd2,7.067958999999999
7440,LiSb(PO4)2,-183.5612467
7441,Li2InAg,-1.286744833
7442,CuBrO2,-287.2624567
7443,Mn6OF,-34.686257
7444,Ca(BeN)2,-236.95479
7445,Li2PNO2,-123.31924
7446,B2IrCl,-30.233339
7447,Y(Al2Cr)4,-13.277275199999998
7448,AgPtO2,-151.35391
7449,Na3MgPCO7,-139.0653633
7450,SbTe,-164.60536330000005
7451,NdFe5,-10.55385177
7452,Sr3(AlSi)2,-7.552853667000001
7453,NiRuO3,-2.8957157
7454,Li6Mn5SbO2,-11.71396833
7455,LaHg2,-4.969358133
7456,PuCoC2,-34.01645867
7457,TmHO2,-120.11078329999998
7458,Sr3Sb2,-43.511915
7459,AcCl3,-181.79212
7460,Dy3PbC,-25.663125
7461,BaAl9Ni2,-16.90840507
7462,Ca(BN)2,-171.0176167
7463,YAsPt,-5.500844
7464,NdCuO2,-244.8940233
7465,Tm2Mn2O7,-304.21485
7466,Ba6HfO8,-156.29701
7467,ErIn,-7.1708050000000005
7468,LuAs,-11.255032
7469,Sr3GaN3,-76.82108000000002
7470,YC2,-6.8965228000000005
7471,Al2FeS4,-13.9132928
7472,SrAu2,-7.421819567000001
7473,CrH,-7.9036667
7474,BaY2PdO5,-385.5480733
7475,LiAlNi2,-27.410869
7476,ZrP2(HO3)2,-250.0139367
7477,Li2SnTeO6,-113.3138633
7478,VPbO3,-50.49171933
7479,Ca3AsCl3,-239.16938
7480,Li3TiCo3O8,-387.2943067
7481,Tb2SbO2,-2.968292267
7482,LiMg2Zn,5.7351533
7483,BaPIr,-1.0642677
7484,ZrRe2,3.016698733
7485,TbAgSn,-28.610540000000004
7486,RbCeS2,-90.23232333
7487,La3InC,4.698442
7488,K3Sn5Cl3,-182.8013633
7489,Lu5Si3,-50.94783033
7490,USi,-2.086415333
7491,NdSmO2,-6.219805732999999
7492,HF,-159.0191933
7493,Zr6Al2Fe,-31.34302733
7494,U(SiAu)2,-4.9389916
7495,SnAs,-6.5032604670000005
7496,CaGaGeH,-261.6896233
7497,NbI5,-300.0167333
7498,ZrGe2,-48.20921267
7499,CoSnRh2,-6.99963013
7500,Lu4B6O5,-119.8753
7501,NdAs,-10.678821
7502,TbTaO4,-322.83035
7503,Th(CoGe)2,-10.98600957
7504,Rh3Se8,-26.27515297
7505,HoHg3,5.889139900000001
7506,Tb(GePd)2,-10.16507163
7507,TmIn,-6.428851
7508,CaAgSb,-130.14683770000002
7509,LaB2Ru3,-0.9324114
7510,Li3Mn2Fe(BO3)3,-55.67858100000001
7511,TbNiSb,-282.66595
7512,ErAgSe2,-240.37018
7513,Ag2Se,-35.373407
7514,Zr3Au,-4.7263784000000015
7515,Sr2Er2Al3Si5NO3,-112.94751200000002
7516,PbCl2,-252.2741433
7517,TaB2,-6.987748333
7518,LiPt2,6.721994367000001
7519,LuInAu2,4.819814933
7520,KScF4,-383.7767733
7521,TaN,-0.536777023
7522,Na3ScSi2O7,-113.1663
7523,ClF3,-439.84104
7524,VCu3S4,-373.23308
7525,HoErZn2,1.461899
7526,Pr(CoSi)2,7.262470013
7527,Sr3GaO4F,-121.0909067
7528,Ba3(BrO)2,-99.17996533
7529,ThPb3,-17.278229
7530,LuTaO4,-366.0582467
7531,HgMoO4,-367.18929
7532,Li2CrFe(PO4)2,-36.78266067
7533,LiMgAsO4,-122.72172
7534,Li4Mn(PO4)2,-360.27404
7535,CuClO2,-259.36201
7536,NaLi2Sb,-126.59575
7537,LiMgSnPd,7.172535033
7538,Be3Zn4Si3SO2,-139.60197
7539,Hf3Bi,-1.7778774869999998
7540,SrCuH6O5,-388.21476
7541,TaSnS2,3.930794037
7542,DyCdPd2,-3.4689923
7543,SrGeO3,-114.33409
7544,Rb2O,-97.37969633
7545,YbCd,-2.0831824
7546,Sr3Hf2O7,-260.3961267
7547,Rb3Er,7.782695657
7548,Tb2PbS4,-346.75612
7549,CaSnO2,-329.2901967
7550,Li5WNO4,-264.1616733
7551,PdF2,-23.0472133
7552,Ba2Si5N8,-255.0358633
7553,Li2MgTl,1.999202633
7554,RbTbSe2,-241.60245330000004
7555,Zr2Fe3Ge,-7.429032
7556,Rb2SiAs2,-310.5585
7557,Rb2PdCl4,-254.63472
7558,Sm2GeRh3,2.897562633
7559,YMn(WO4)2,-185.0032533
7560,SrAu5,-7.241290233
7561,ScAg(PS3)2,-376.0155933
7562,UAg3,5.4361371
7563,NaCrAsCO7,5.934565167000001
7564,TiFeCoGe,0.89945093
7565,Na2FeAsCO7,-312.7801333
7566,Ba2PrRuO6,-158.42351000000005
7567,CaAgHg2,-1.97199
7568,Ga2TeS2,-240.0861867
7569,K2BaCdSb2,-54.43191267
7570,ClF,-192.6705867
7571,Al2IrRh,-11.830461
7572,Na2Cu(HC)4,-322.32463
7573,ErPaTc2,-5.625336
7574,MgPt,0.85673934
7575,P4PtF2,-409.28627
7576,SnBr2,-281.7028033
7577,PuCo2,-10.711228
7578,NdBi2BrO4,-82.60949033
7579,Dy3SnC,-23.777436
7580,TlP,-154.35396
7581,BaB6,-88.61644
7582,Sr3Sc2Cu2S2O5,-113.111906
7583,SrP3,-100.6180987
7584,SrHfO3,-240.9089067
7585,RuN2,8.273936333
7586,Sr4Ti3,-203.4467567
7587,Lu2S3,-349.1542033
7588,Sc(GaFe)6,1.7446452330000002
7589,YBi2IO4,-71.309156
7590,GaTeCl,-217.3274967
7591,HoGeRh,-0.013278633
7592,K2PtSe2,-251.76525330000004
7593,Fe3PO7,-32.25008567
7594,Co(HO)2,9.609715800000002
7595,Ba2HoB2ClO6,-248.4865967
7596,InSe,-41.86282433
7597,ThRh3,0.04616729
7598,Ba4Bi3,1.859935767
7599,Si2CN4,-289.6764667
7600,Er(FeO2)2,-30.92783433
7601,FePd,-3.490152567
7602,TbPPt,2.670961333
7603,Ba3BPO7,-154.67959330000005
7604,BaO2,-174.50845
7605,MgGeO3,-78.933115
7606,Sn(HgSe2)2,-35.41394333
7607,Zr2Al,4.2369773330000005
7608,YHoCu2,-1.751672
7609,CuTe,7.594040899999999
7610,ErGeBiO5,-133.78736329999998
7611,RbAuO,-206.9745467
7612,Mn2AlCo,8.0285682
7613,LiFeSbO4,-8.91205367
7614,LiV2F5,-290.0229433
7615,Yb4Cl6O,-77.21257667
7616,YTlCd,4.024787933
7617,Mg2H6Ru,-234.12954
7618,CuHOF,-43.22812433
7619,K2H4Pd,-234.2328133
7620,BaHgS2,-102.2347317
7621,Li8CeO6,-505.2121867
7622,NbS3,-154.668648
7623,Pu2W2C3,-7.0611921
7624,K2ReH9,-406.1160133
7625,VFe2Si,-2.542892433
7626,K2CdO2,-110.7927787
7627,YReN3,6.685685967
7628,Ti(PS3)2,-378.24919
7629,Th(FeGe)2,-9.9912576
7630,HOF,-351.1760833
7631,TbNi2,-29.47469033
7632,TaTe2,4.283263667
7633,Rb2VCuS4,-350.3978567
7634,FeSi,-11.024411
7635,K2PtS2,-279.3178433
7636,Mo3Os,5.5831497
7637,Hf2ReIr,-6.6545675000000015
7638,MnCl2,-324.62814669999995
7639,YNi2,-22.258321
7640,NiSb,-8.943432967
7641,BTe2As,8.712952099999999
7642,Ho2IrRh,8.9116102
7643,PmSbPd2,-5.8846867
7644,YInCu2,4.188903467
7645,Ni3Hg,-35.55841500000001
7646,Li6FeO5F,-398.2821733
7647,KRb2BiF6,-392.88145
7648,ZrCu2Hg,9.4005866
7649,Ba(PdS2)2,-166.4814033
7650,AgAuF4,-344.0707767
7651,CaTaTc,-44.467348
7652,MnSnAu,0.96298557
7653,PrPd3,-2.9052776
7654,Ca5B3O9F,-138.8029267
7655,BiF3,-244.34349
7656,TiNiO6,-15.31647667
7657,Sn2BSe,5.7104327
7658,Nb5Te4,-0.9234366
7659,KRb2RhF6,-409.42125
7660,BaN6,-213.3250167
7661,CaInAu,0.050326633
7662,ZnI2,-186.3010967
7663,Na3UF8,-59.029249
7664,AlSn,1.5026477669999998
7665,KZnP,-140.90826330000004
7666,Ba2Ti6N2O,-396.7651033
7667,BaPAu,-29.275256
7668,K2PtI6,-253.0657167
7669,LiTi2O4,0.88455569
7670,Na2Cd3(PO)4,-120.89248
7671,PrRh3C,-12.399076
7672,CaAl4,-9.616938547
7673,CaCdGe,-75.60927667
7674,Th(SiRu)2,-1.1409824
7675,ZnPd3,-47.80555167
7676,Sm3Y,-6.008563667000001
7677,CaCO3,-421.44328330000013
7678,Sc3Pb,-41.917853
7679,HoVB4,6.440057
7680,Sr3MnN3,-31.377978
7681,Nd(HO)3,-144.3622733
7682,Co2(GeS)3,-393.24588
7683,Pm2PtRh,-10.146453
7684,LuAlO3,-168.25266000000005
7685,ZrOs3,-0.15599253
7686,Li6MnFeP2(CO2)2,-35.09192833
7687,Na2ZrO3,-292.2307667
7688,Fe2O3F,1.2985512
7689,Li3DySb2,-77.70206867
7690,Li4MnO3F,-310.7464933
7691,NdBiO4,-111.2566967
7692,DyCl3,-216.4248
7693,CoAsSe,-326.45869
7694,SrCuSeF,-86.881146
7695,ErVB4,9.924959333
7696,TmN,-148.04719
7697,H2O2,-417.9440733
7698,DyPS4,-307.5566333
7699,P2Ir,-203.9229867
7700,HgCl,-214.47229
7701,Hf2OsRh,-24.05064
7702,Ta5N6,-0.2188496
7703,SbF5,-134.16878329999997
7704,H2CSO4,-191.0608867
7705,Li5MnO4,-290.09771
7706,SrNi2Ge,-18.28259367
7707,Mg(AlCl4)2,-84.280611
7708,Ta2Co,-2.642857767
7709,SbI3Cl8,-302.68694
7710,Mn2Al2O7,-113.5198
7711,Nb2SnO6,-376.4622167
7712,LiInSe2,-181.7238233
7713,BePd2,-4.7776821
7714,Na4C2O5,-365.7633633
7715,Er2Be2GeO7,-106.64182
7716,ThZr2H7,6.804905367000001
7717,CaPuRh2,-8.451362800000002
7718,Ba2ClF3,-129.6027033
7719,TlInAs2O7,-257.8603233
7720,Sm2ZnS4,-109.2617
7721,Li3BePCO7,-383.86905
7722,Pm3Y,-4.1141817000000005
7723,RbCaF3,-126.74053
7724,ZnH4(ClO3)2,-317.1240200000001
7725,YTe,2.26108744
7726,Yb2HgGe,-94.574859
7727,Sr2Mg(BO3)2,-214.65231
7728,YFe5,3.9333031
7729,Ca(NiO2)2,-37.62410567
7730,Li8TiMn3O2,-321.0389433
7731,PbAuO2,7.014102733
7732,Dy3Mn3Ga2Si,-0.309700667
7733,Er(Ni2As)2,-24.24776067
7734,BPd2,2.260570657
7735,LaAgO2,-222.5370133
7736,K5CuAs2,-63.33963667
7737,K3IO,-100.52738
7738,HAuO2,-266.5462567
7739,LaWN3,-258.28325
7740,SnSb,1.051607767
7741,Mn(FeO2)2,-3.402635167
7742,Cr2FeSe4,-4.43896363
7743,MnCuP,0.200417333
7744,BiSCl,-182.1023267
7745,Tb2Re2Si2C,-8.027614267
7746,Li5Nb2V3,-16.26523233
7747,Ba2MnZn2(AsO)2,-26.79590587
