,pretty_comp,p_Seebeck
7537,SnSO4,300.4196967
7538,K4Ba(VS4)2,342.6422633
7539,Sm2ZnHg,11.215733
7540,NdAl,2.6714586
7541,ZnBi2O5,3.168971667
7542,CeCd2Ag,52.287325
7543,ZrAlRh2,-8.9490182
7544,ZnCu2GeSe4,123.8026633
7545,Li3Hg,-5.8420794
7546,Li2Ni3SnO8,1.042285567
7547,V2NiS4,-5.472676633
7548,PdO2,-4.491554567
7549,LiThAu2,-2.421623
7550,HfRu3,15.31055157
7551,Co4NiO8,50.65482033
7552,LiTiVO4,-5.348668900000002
7553,Tm2CdS4,308.53821
7554,SiH2C2(NF)6,280.1263
7555,NiHgO2,-4.323393
7556,LiVSiO5,285.1227333
7557,Zr(CuP)2,3.354431
7558,Al3Pd2,4.4715045
7559,LiTaO3,451.6442267
7560,Rb3HoO3,411.1723267
7561,HoBrO,344.9328567
7562,CoBiO3,9.570644667
7563,NaNiPO4,361.46063
7564,CoRe3,10.53194987
7565,TaSbRu,321.26315
7566,InTeBr,233.34775
7567,ReH3,8.024114333
7568,SnPt,1.071043133
7569,AuN,1.7054378
7570,Yb(As2Rh3)2,22.80110963
7571,Li2CoNiO4,-5.1441511
7572,Sr2MnSO3,10.13609533
7573,Mg3BN3,386.3663967
7574,RbAsO3,5.197474099999999
7575,Na2SrV4O2,336.5449833
7576,CeNi5,1.9410079
7577,TbP,-5.762361532999999
7578,BaZrSe3,281.31487000000004
7579,SmAl2,22.584122
7580,SbCl3,339.56605
7581,K2ReH9,365.9304133
7582,BaAu5,-7.368958632999999
7583,Dy(SiPt)2,-8.624020267
7584,CrSb2,-3.2372349330000003
7585,Pr(FeGe)2,-8.989635967
7586,SbH4NCl6,406.4123667
7587,CaCuP,65.85865633
7588,CeGa2,81.60435667
7589,Ce(Fe2P)2,205.97348
7590,Cr(CoO3)2,143.07676030000005
7591,YbSmSe3,10.8126749
7592,Li2AgSn,2.083263867
7593,Hg3(SeCl)2,415.00154
7594,K2ZnTe2,339.1813567
7595,HoTl,1.6076214
7596,Tm2AgPt,15.437093
7597,KPrS2,309.2088467
7598,Nd3In,-0.096226927
7599,Be2FeW,409.53145
7600,Li2CO3,372.4590867
7601,Sr(GaS2)2,283.28765
7602,Sn3B,4.9279593
7603,CO3,7.603883153
7604,ErAgHg2,5.4479137
7605,CaCd,-1.7657633
7606,PrRhO3,316.5140933
7607,Mg3B(OF)3,510.5894267
7608,PrSmMg2,4.3812058
7609,Dy2CdS4,310.45332
7610,Pm2ZnGa,-0.72937544
7611,H4CN5Cl,411.0936
7612,K2SO3,413.46202
7613,LiAc2Ir,5.4895090999999985
7614,MgScCd2,1.7443577
7615,Ca2AlFeO5,14.77312137
7616,Ho4NiB4,-8.591755333
7617,Ba2TbIrO6,22.412701
7618,Ta3Al2CoC,6.075849732999999
7619,HoSn3,5.8841820999999985
7620,US,3.3135440000000003
7621,LiHf2Os,0.54163388
7622,LiVS2,-7.550391567
7623,Ba3Si2(BO)6,420.9894467
7624,KPF6,476.5744533
7625,NaF,523.42737
7626,KAg3Se2,79.99190899999998
7627,LiBiF5,-0.1628932
7628,RbHfAgTe3,149.89720669999997
7629,Sr(AgGe)2,2.2450379430000003
7630,NaAuO2,349.7570067
7631,DyBRh3,30.26735900000001
7632,LiMg2Al,-2.0673106
7633,BaTb2NiO5,38.76027929999999
7634,NbAl3,26.07729105
7635,PmCl3,272.5097167
7636,CrBiO4,22.470316
7637,Na3VPCO7,358.177
7638,SrO2,436.7101433
7639,CaV4,61.99083567
7640,K2Be2(SiO3)3,409.2280033
7641,YZn,3.502098133
7642,Ir(Cl2F3)2,75.14118867
7643,TlPPd5,-5.497988267
7644,CeSiOs,43.92510167
7645,RbLuP2O7,351.0495867
7646,NdMgNi4,15.942184
7647,SrTcO3,8.015754600000001
7648,BaCaGe,227.22994
7649,Hf(FeGe)6,4.14253744
7650,PrNdO2,-6.055317667000001
7651,Na2SeO4,419.6545
7652,CeYTl2,48.198377
7653,Ti3Sn,0.90900085
7654,LuS2,-9.0632426
7655,Sr(CoGe)2,-5.339854466999999
7656,NbPd2,-2.385215
7657,LiMgSbPd,5.314850067
7658,Al2Re,-1.5785817
7659,BaAl2B2O7,455.40168330000006
7660,LuP,-7.762092999999999
7661,ScTaO4,444.5557
7662,ScNi2Sn,11.023175
7663,TbZn,5.7988163
7664,LiAg3,-6.5164282
7665,KInTe2,272.3088633
7666,MgPaRu2,19.149423
7667,Ca(AsPd)2,-5.328966667
7668,HfAl3,10.042071
7669,MgAl2O4,480.77966
7670,YCdPt2,-5.4948522
7671,Rb3BS3,359.5536533
7672,Mn3Be,-3.514527233
7673,TiTe,19.57908167
7674,YTe,2.179946667
7675,SmPt2,9.8492534
7676,NiO2,57.04771267
7677,FeBr2,3.86608
7678,DyPbAu,43.30627233
7679,Ba2Hf7O6,364.9986333
7680,Sr2Sb,-6.720148
7681,Tm2Sn2O7,374.40689
7682,Te7Mo8S9,234.0762867
7683,Hf2Ge,5.9136093
7684,HoErAg2,7.8325868
7685,Zr2TlC,12.98362099
7686,TmGaO3,394.22018
7687,SrFeAsF,-0.7166336670000001
7688,MgNiBi,2.7896366
7689,GeAs3,3.500437533
7690,NaCrAsCO7,11.96421777
7691,PrTeCl,234.8690833
7692,Li2Mn3VO8,2.5606924330000003
7693,LiV2(PO4)2,8.663251333
7694,Rb4NO,-8.056684667
7695,BaCuBi,45.46774767
7696,H6RhN5(Cl2O)3,445.9880733
7697,SrGe(PO4)2,345.0646867
7698,Hf3Bi,-2.012011593
7699,Mg(BeN)2,301.8526933
7700,TeO2,113.276906
7701,ScCdPd2,0.45567954
7702,LiAl2FeO6,234.70706
7703,Na2ZnS2,336.3942033
7704,NbAlOs2,-4.6078075
7705,KHoBeF6,407.6541433
7706,CoN3,18.135815
7707,Fe2O2F3,22.88618067
7708,BaPr(CoO3)2,11.93831333
7709,PHF4,336.46304669999995
7710,Na2Co2O3,-0.932492
7711,Rb2SiS3,365.2739733
7712,LuCdHg2,-4.2863027
7713,Na4Al3Ge3BrO2,442.83354
7714,YHoAl2,6.895884700000001
7715,LiTePd2,6.9585010999999986
7716,LiNiO2,76.36578833
7717,BaCuAs,-9.823326667
7718,MgMnSiO5,307.88588
7719,Er2NiOs,45.22406767
7720,ThAu3,15.1337958
7721,YRhW2,7.980970867000001
7722,RbGaO2,467.8954
7723,Tb(MnGe)2,21.16123633
7724,Na2InPCO7,423.3966267
7725,AlGaO3,286.8379167
7726,Ce3AlC,27.687619
7727,Na3AlAs2,340.7008533
7728,Er2AlSi2,11.52604437
7729,MgTaRu2,9.9067781
7730,RhO2,7.1728826
7731,Ca3C3Cl2,274.4532333
7732,KGaH4,359.1687367
7733,Cr2CdS4,364.5253
7734,Tb2Pb2O7,396.93474
7735,CaLuRh2,-6.838891
7736,UGa2,-4.684517833
7737,Ba2Sc2O5,283.73928
7738,AlNi,-4.0878792
7739,Mn3Sn,-5.630872932999999
7740,BeSiP2,264.2855933
7741,YClO,359.76984
7742,MgGeN2,317.0900367
7743,Rb2ZrF6,522.0118133000002
7744,Li3Mn(CoO3)2,-9.3678306
7745,CrNiO4,4.7602327330000005
7746,Ti3AlF5,424.02431
7747,HfZnO3,3.7212775
7748,Y(Sn3Ru2)2,38.73211333
7749,Ba3Bi2TeO9,304.2079767
7750,NdGa2,-6.02053654
7751,PaAs2,21.92020133
7752,Na3Ca3AlAs4,160.0672533
7753,BTe2As,8.4833621
7754,Sc3GaC,7.751192999999999
7755,K3VO4,452.70465
7756,Yb(MnAs)2,-9.834914533
7757,TaPt3,0.057267167
7758,Rb2PdN2(ClO2)2,323.5273267
7759,LuAl2Ni,9.928237133
7760,Mn4O3F5,8.236870332999999
7761,FePd,-3.630840333
7762,BaYAgTe3,187.85297
7763,HoTlO2,297.3577833
7764,Tb(BO2)3,310.8960567
7765,Lu(BiO2)3,331.2089167
7766,BaMgV4O8,-0.611360033
7767,Mo2C,-2.0455703830000003
7768,Pd(SeCl3)2,388.8996
7769,ScC,6.083961733
7770,BrCl,363.7647967
7771,Li2MnV3O8,12.40338567
7772,ScInPt2,1.064592067
7773,RbTl2Bi,27.316914
7774,Ca3Si2SnO9,402.2884133
7775,K3CrO4,36.57746833
7776,LiMn2(PO4)2,78.72125833
7777,CaS,262.34985
7778,MgSc2Ru,17.564754
7779,YAs,5.7703319
7780,Sm3AlC,-1.6229382
7781,Na3GaS3,389.0514967
7782,CaHCl,399.3952533
7783,NbS2,37.288159
7784,PrIn5Rh,-0.801855433
7785,RbTe6,24.697437
7786,Sc(Al2Fe)4,6.623616057
7787,ZrSiS,4.468816667
7788,PrAu2,-8.372091532999999
7789,TlIn5S6,134.72125669999997
7790,PmSn3,3.8999753
7791,YbGa5Co,-5.370932272999999
7792,CeCuSn,39.583739
7793,MgSiAs2,253.2065733
7794,SnO2,24.48736967
7795,Cr4Cu3Se8,30.21616133
7796,Yb5Sb3,3.3358432
7797,Ti2AlZn,7.5556175
7798,ScSiPd2,19.224762
7799,TiN,-2.7770392000000004
7800,SmErIn2,-3.1684527
7801,CrPt3,7.777347099999999
7802,RePb3,-7.8987163
7803,ScAlPd2,12.25843167
7804,NaGaH8(NF3)2,497.6972367
7805,Tm2IrRu,11.63455
7806,YLuCd2,14.79809
7807,Pa3Mo,10.40149253
7808,Li5FeOF5,341.8219033000001
7809,Li2VSiO4,157.89758030000004
7810,CoTc3,3.853222433
7811,ErGePd2,-8.317675233
7812,YPt2,6.8784992
7813,SrBPO5,270.32917000000003
7814,PmY,-2.998123667
7815,YInAu2,7.177807967000001
7816,Sr2Co(BrO)2,68.24424897
7817,Ga2PbO4,378.2789133
7818,Al3Bi5Br2,356.88065
7819,BaCoO2,30.24285433
7820,HoTmTl2,-1.0298451
7821,NaTl2GaF6,440.00095
7822,SmRu2,29.33591833
7823,NbInSe2,6.414146967000001
7824,LiLu2Pd,9.0006431
7825,CaAl2O4,359.0082633
7826,LiYbO2,21.77417567
7827,Ho2Al3Si2,8.0186647
7828,PrBrO,420.91978330000006
7829,V4NiS8,2.123265867
7830,U3As4,16.12565533
7831,Sr2VO4,9.563964667
7832,Tb4Se3N2,212.9027967
7833,ZrRe2,2.655193633
7834,ZrIn2,11.13175923
7835,LiCaPb,21.24039167
7836,PrGe,-6.073118233
7837,MnN,-1.4125233
7838,Tl3Pb,7.8865655
7839,LiNdTiO4,427.2768033
7840,Co(NiSe2)2,-5.054638633
7841,CeInPd2,33.16404933
7842,SiH8C2N8(OF3)2,364.3697267
7843,Li3ZrNb(TeO)2,423.50667
7844,TiAlAu2,7.2644296000000015
7845,Al2Se3,292.3407267
7846,Sr3Hf2O7,398.0397867
7847,AlB3H2,475.2254567
7848,NbIO2,288.8967133
7849,Mg2TiO4,439.0435533
7850,Mn4CuO8,-5.747539667000001
7851,SnBrCl,164.67238999999995
7852,BaV2(NiO4)2,22.99203967
7853,Sr2MnCuSO3,41.001376
7854,LiCuSi2O5,462.96396
7855,BaHg2Pb,4.1450874
7856,LuTlO3,322.0998967
7857,DyCdAu2,1.1302153999999998
7858,Dy(HO)3,259.8930567
7859,Li2SeO4,411.58967
7860,ZnI2,405.0781433
7861,TbSnPt,2.805602317
7862,Ba(POs)2,17.09408567
7863,Ce2(Zn2Ge)3,41.096834
7864,Cu2H3ClO3,131.8092673
7865,SrH2(ClO3)2,374.5269367
7866,SrGe(HO2)2,446.8847533
7867,Pm2IrRh,47.871771
7868,MgMn2O4,22.014551
7869,ScGaRu2,10.278898
7870,AuS,9.3909115
7871,AlRe2,3.842068467
7872,CaAlH5,326.7250233
7873,InBO3,391.9584167
7874,K2ScPCO7,402.14093
7875,Rb2PdI6,18.109569
7876,RbI,375.10843
7877,LiYb2Ir,7.1092422000000015
7878,K4Br2O,339.2118700000001
7879,LiHoSe2,261.09171000000003
7880,Lu4B6O5,383.3599433
7881,SrAcHg2,9.8973518
7882,Cu2SnSe4,-5.0558399000000005
7883,CeZr7O6,420.3534267
7884,SmSe,-1.943143333
7885,RuF3,12.55984567
7886,K2PtF6,469.4757533
7887,LaF3,564.0980000000002
7888,CeU5O2,28.37570767
7889,Sr2H5Rh,365.07365330000016
7890,BaYCuTe3,195.37099
7891,KBrO3,314.0862533
7892,Y4Cu2O7,358.15054669999995
7893,MnAlCu2,1.309790333
7894,Na2NiO2,445.69068330000016
7895,AlTl(MoO4)2,403.1498433
7896,NaPmAu2,-0.24909981
7897,U(CoGe)2,6.7777460000000005
7898,Pr2Au,11.71775783
7899,TmPb3,13.257298
7900,NaCaSiHO4,440.57784
7901,HoZnIn,39.43338633
7902,KNdGeS4,291.3736367
7903,In3AsSe3,28.594633
7904,FeO2F,-1.871475153
7905,SnSb,1.4202264999999998
7906,Fe2NiO4,-8.512082367
7907,K(BH)6,513.46302
7908,AgAsSe2,49.06311033
7909,Nd2IrRh,46.443547
7910,HfVGe,11.30226439
7911,ScPO4,367.5517
7912,Ti3NiS6,22.98917933
7913,PrCuSe2,200.0100567
7914,HoScRu2,-3.4854172
7915,NaCr2O4,57.85841767
7916,ErSe,-8.523592367000001
7917,BeAlIr2,4.8614576
7918,Ca(BH4)2,344.57554
7919,CeCdAu2,48.837094
7920,Sr3SmRhO6,392.53971
7921,SrAlO3,44.806082
7922,Cs2NaErF6,542.3629
7923,OsRu3,-8.859042167
7924,MoIr3,0.16701959
7925,Li2V3CoO8,40.971288
7926,SiPdO3,-1.0322561
7927,Pr2CdPd2,2.106866767
7928,MgZnAg2,0.7825920129999999
7929,HoInPt4,-0.91684321
7930,CdIBr,365.1313167
7931,Na3CrBAsO7,346.1956133
7932,GaAg2,-7.597311200000001
7933,CuAs4S3Cl,157.0785167
7934,Ca3AsCl3,215.36705
7935,Zn(RhO2)2,472.98784000000006
7936,Y(GeRh)2,18.84971633
7937,SbPO5,405.65065
7938,SmErZn2,4.4638230000000005
7939,Sc2ZnPt,20.427968
7940,CaGa2,12.1165314
7941,Ga2TeSe2,317.9691667
7942,PrSmZn2,7.5584155
7943,Sr2GeSe4,328.16263
7944,PrBr3,415.7819733
7945,NdHoIn2,-3.8005316
7946,Ca2VN3,342.0922267
7947,Sr2UZnO6,420.5648267
7948,IrF3,362.13975330000005
7949,BaZrO3,414.52306
7950,KHS,327.1635333
7951,K2NaInSb2,278.8618233
7952,Ba3NiSb2O9,-0.161541333
7953,MnNi3,-3.5814472
7954,SnPS3,297.4429267
7955,SbPt,-9.1241015
7956,AlF3,490.68568330000005
7957,SmSnF7,458.7577767
7958,Ba3N2,148.23398999999995
7959,Sm(GaPd)2,-7.346533902999999
7960,Li3MnP2HO8,356.8829933
7961,La3InN,-2.9609618
7962,Li2CeP2,417.2135867
7963,Rb2NaTlF6,542.00864
7964,SbO2F,455.7115033
7965,Si2NiP3,36.32963867
7966,CdSeO3,451.01621
7967,IO2F,315.7891833
7968,MnCo2Sb,9.937345933
7969,DyTiGe,-7.511041333
7970,TiTc,11.302098
7971,VPd2,-0.150773798
7972,GaBr3,398.1619067
7973,LuBO3,388.3693233
7974,Al6Ru,7.732826932999999
7975,SnS2,387.46777
7976,AlPd5I2,-1.4540349
7977,Cd2Os2O7,9.817593233
7978,Rb2HfF6,524.1663367
7979,Be3Al2(Si3O4)2,325.4284
7980,UIN,37.710251
7981,TiCoSi,29.93989933
7982,HfGa2,10.38226503
7983,PrSmO2,-1.3750633330000002
7984,Tb3(CoGe2)2,7.948721933
7985,Mg3TeO6,420.0791433
7986,Mn3(O2F)2,16.035575899999998
7987,SmErRu2,-4.4461568
7988,HoMgAu2,1.0369894
7989,AlPt3,32.721695000000004
7990,K2Li3GaO4,408.0632533
7991,Na2Be2O3,471.87127
7992,ZrCrF6,6.336785067
7993,SrFeO3,19.520571
7994,HgPb2(ClO)2,248.3836433
7995,SrSnPt,-2.791404867
7996,NdErZn2,6.2623724
7997,ScAlIr2,2.6608372000000005
7998,NbFeTe2,-6.0752709000000005
7999,Ti2Cu,0.43713967
8000,Na2ZrSe3,294.7179533000001
8001,P4Se5,303.9144333
8002,Mo3Pt,8.0317906
8003,PuN,-7.0790766000000005
8004,In(Mo3Se4)2,-9.2881756
8005,Tm2OsRh,10.766833
8006,Zn2In2S5,123.655285
8007,H2PbO2,249.6406067
8008,SrGeO3,373.20590330000016
8009,CdGaRh2,11.907744
8010,Si3Se,-0.77348754
8011,PrDyMg2,4.2915282
8012,Na3TlO2,335.8786467
8013,Li7SbO6,458.14188330000013
8014,TmTiGe,-2.221277333
8015,ZnAg2GeO4,227.1940367
8016,ZnAgAs,6.786947867
8017,Sr2Li2Nb4O3,427.5194
8018,NaAlH2CO5,409.25109
8019,PbAuO2,6.255843133
8020,FeSbS,388.60225
8021,K3NaP2(O3F)2,337.5763633
8022,KNaICl,419.2392667
8023,YSi2,-8.0945069
8024,LiBiRh2,-9.3908841
8025,Ca2Bi2O5,182.4306667
8026,Rb3Cr,-1.8826307
8027,Y2Al,0.650362667
8028,AcYbRh2,3.1588327
8029,Cd2SiO4,460.8945633
8030,NdBrO,381.3651533
8031,BaSe,235.3152
8032,ThHg2,32.445757
8033,Ca5MnPb3,19.96133667
8034,Yb(SiNi)2,-5.6360865
8035,TlIO4,388.6734967
8036,BeGeP2,227.1717267
8037,Cu6OF,5.2015498
8038,V2HO4,6.680230333
8039,SmGe3,3.700275467
8040,AcYbMg2,3.3434284
8041,Ta2B,-9.894850332999999
8042,CeNiC2,27.65270567
8043,Tb2Fe2Si2C,-8.225376133
8044,LiScVO4,15.17958233
8045,HoTiO3,12.231996
8046,NaH3SO5,464.4409633
8047,Tl2SO4,427.83157
8048,Li3VCrP2(O4F)2,23.66266833
8049,TbRh2,19.61534833
8050,K4Na2TeO6,443.36417
8051,YSnF5,277.5112367
8052,AsF3,271.1703567
8053,LiTl2InF6,444.531
8054,Li2VAsCO7,13.448759
8055,Ti5Sb3,13.19683483
8056,LiNdTi2O6,395.1363867
8057,Li2CrS3,38.24716667
8058,Sr(AgSn)2,1.820070407
8059,U(SiRh)2,16.17568113
8060,Ag2BBr,5.2610285
8061,PuPt2,-2.5386254
8062,LuBi2IO4,379.8023133
8063,Np(CoSi)2,26.304674
8064,SmBS3,349.28199
8065,CrNi2,15.1326869
8066,LiWO2,7.4837057
8067,Mn2GeO4,-0.288073667
8068,Al5CuSe8,361.06196
8069,CeRu2,35.187411
8070,Pr(SiAg)2,17.49497333
8071,ErCo5,-2.448802367
8072,SmAs,-6.409470467
8073,Ba2In2O5,271.6974567
8074,GaSi3,-1.2835953000000002
8075,NiAsS,13.793555
8076,HoN,-5.1407883000000005
8077,Hf2InC,-4.807208367
8078,K2SnSe3,375.8492333
8079,Ho2AlOs,4.136542
8080,Rb2S,470.12489000000005
8081,NaErCl4,381.40326
8082,GaPPd5,-4.3720271330000005
8083,KCuS,412.8389933
8084,Sr2YRuO6,5.113062033
8085,KRb2ScF6,559.1054333
8086,Ba2Mg(BO3)2,262.6889267
8087,SrSeO3,353.04754
8088,Ba3GeO5,373.2956067
8089,URhS3,15.271946799999998
8090,IrN2,256.0520733
8091,BaHg2(ClO)2,252.7653333
8092,FeSiGe,254.5435167
8093,CaTiO3,408.251
8094,Sm3Al,0.69461645
8095,KNaThF6,479.80429
8096,IClO,228.9707633
8097,Ge2MoO6,-6.042998667000001
8098,Hf2CuOs,7.9342429
8099,Mg(BH4)2,379.61095
8100,PmPbAu2,2.892661267
8101,Tb4C5,-1.6982236169999998
8102,Ho3ScO6,454.75971
8103,Mn(NbS2)3,5.809541532999999
8104,Dy2CuOs,-6.3300837
8105,K3H5Pt,271.3188833
8106,Tb3Er,11.45039763
8107,Mg(CoO2)2,39.857908
8108,KMgF3,458.85898
8109,NaNO,451.57081330000005
8110,Yb(MgSb)2,167.8721067
8111,Hg2TeO3,202.6767
8112,Sc2GaPt,1.7869984
8113,CrCl3,356.2736233
8114,Ho2B4C,-5.05790513
8115,Zr2CoSi2,-1.784972033
8116,Sr(MgSb)2,222.5075767
8117,Th3Si2,-8.285769199999999
8118,CrCo2Bi,6.4190441
8119,YbHO2,45.53852633
8120,LiSiPd2,-7.7770163
8121,VInO4,389.14293
8122,ZnSn3,-2.7536549
8123,Sc2CdS4,291.2144600000001
8124,SmTmMg2,-3.4909679
8125,PaGe3,5.0259060999999985
8126,TbSF,272.4823
8127,Mg(MoO)6,26.43502100000001
8128,TbRh,11.846642999999998
8129,MnP,-9.6262038
8130,Li6Mn(OF2)2,332.9009
8131,VPbClO3,433.8679467
8132,ScNi,-0.34938246
8133,CrTe4Au,0.894874167
8134,AlSiP3,192.25497
8135,Ac2SiPd,69.581937
8136,Na2SnO2,330.7014467
8137,PaCdAu2,35.326935
8138,BeAlH5,283.92414
8139,CaLaMg2,-1.9911936
8140,Dy(BiO2)3,324.4731133
8141,PuP3,6.926466633
8142,V4(OF3)3,10.42810133
8143,YCo,15.990645
8144,Ga3Ge,-0.75623472
8145,MnAl6,-0.833171703
8146,Rb2ZnF4,223.5094233
8147,Pr(GeRh)2,13.9037574
8148,BaSr3,32.02208533
8149,TmGa2Pd,16.31894367
8150,TiCoSn,14.75676033
8151,Rb3Ge,47.061673
8152,Sm2Ti2O7,362.59332
8153,YNiP,207.75659
8154,Ca(PIr)2,319.7317933
8155,Ag3Ge,-2.8062546000000004
8156,CdSb6(S2I)4,294.9506833000001
8157,NaPF6,500.49207
8158,K2CN2,435.55858330000007
8159,DyTe,-8.953891233
8160,KAs,226.8971667
8161,YAl2,10.456275
8162,NbGeIr,-1.321419933
8163,ZnSiO3,48.081868
8164,U2Co3Si5,44.126107
8165,TmNi5,-8.533192699999999
8166,NdZn2Cd,-5.949944
8167,HfSiPt,4.798244067
8168,YbGa7Au3,13.83684767
8169,RbScO2,432.6247267
8170,YLuMg2,-6.6107217
8171,Ba(ZnP)2,15.95872967
8172,Li3Zn,-4.2969855
8173,TlGaS2,120.995512
8174,AcInAu2,-1.9910215
8175,Li4Mn7(OF2)2,271.20110330000006
8176,Li2NiO2,464.42464
8177,HgBrO3,342.5221
8178,Er2O3,269.76741
8179,TiMn2V,46.799427
8180,ZnCrF6,29.01381533
8181,NaInSe2,382.62935
8182,DyMgCd2,-3.2732333
8183,SiBr4,389.14777
8184,CuSnH2(NO3)2,308.70227
8185,CaNiTe,54.84290967
8186,Ba2CuC(NO)2,22.57283206
8187,Rb3Hf,20.321113
8188,SrMgTl2,2.9702545
8189,Na2Cu(HC)4,322.5432567
8190,Ca(MnBi)2,32.741378999999995
8191,AgPb2Br5,286.0236
8192,BaS2,381.7728667
8193,ZnFe3C,20.575175
8194,Al2ZnO4,419.56455
8195,CaThBr6,317.8765367000001
8196,KZnSb,219.63599
8197,PrGeRu,13.13833007
8198,Ni(NF2)2,489.4700433
8199,TmAl4Ni,22.45688667
8200,Ga2HgS4,361.5398667
8201,SiBi3,-2.9916667
8202,AgHgSI,340.23450330000014
8203,PrBi,22.902529
8204,YZrRu2,14.538914000000002
8205,TiFeCoSb,4.5129592
8206,Re3Sn,8.890461333
8207,Li7Br3O2,387.7760667
8208,AlZnRh2,10.084664
8209,FePd3,12.055196
8210,UTeS,25.3331442
8211,ErCuSe2,246.6047867
8212,Ti2Ga,10.89997967
8213,ErB6,5.4803707
8214,Na2MgH4(SO4)2,424.04654000000005
8215,Tb3Nd,-6.789334332999999
8216,ZrGeS,18.70625833
8217,Y2S2O,278.14689
8218,ScSi3Ni,5.510906267
8219,CeB2Rh2C,38.07337067
8220,MgW3,10.73739643
8221,Mg2Sb3O8,9.793552333
8222,Sc2Si2O7,413.8219733
8223,Li3Cr,-8.6663698
8224,MgCr2O6,4.6319100330000005
8225,LiZnO2,1.69410886
8226,Sc5NCl8,9.416243667
8227,RbSrO3,46.481448
8228,NaSn2Cl5,245.3916567
8229,Ba3Hf2O7,429.4180833
8230,NdCl3,433.2163633
8231,Ni(AgO)2,8.381450099999999
8232,DyPS4,322.6829133
8233,RbRuF6,408.9829967
8234,AcH2,-1.7082680330000002
8235,CsK2Bi,399.4606
8236,WO3,-5.586118
8237,Sr(CdSb)2,52.28705317
8238,ZrPtPb,15.889938
8239,Pm3Tl,-0.2348542
8240,Mg2SnO4,363.9765333
8241,CePd5,18.99607533
8242,RbInTe2,279.4908467
8243,InS,216.2691367
8244,Nd2IrAu,-0.29077119
8245,LiMnSe2,-0.304341
8246,Li2NbFe3O8,-8.4056095
8247,K2SbAu,336.0380933
8248,Li8PbO6,472.2591367
8249,CrCo3,2.0030813000000003
8250,TmAl7Au3,19.177562
8251,Pr(BO2)3,349.5072333
8252,MnNbGe,45.60055433
8253,Li2Ti3O6,-4.165443867
8254,SmDy3,9.360280067
8255,Pr4C2Cl5,5.112786867
8256,Pr3TlC,3.6171901
8257,Na4WO4,340.7993933
8258,HoAsPd,73.10096633
8259,Ta3Ga2,11.19077113
8260,PrPt3,10.723365
8261,Mg(RhO2)2,493.76603
8262,Ta2InC,-1.500784
8263,RbO3,364.0588133
8264,KErTe2,205.14901
8265,Tl2SnCl6,368.26997
8266,Mg(CO2)2,307.1083799999999
8267,Cr2CuS4,43.478081
8268,Ag3O,-4.309455467
8269,Mg2Nb2FeO8,8.121721523
8270,Ag3Hg,-5.4937793
8271,Sr2SbAu,222.74868
8272,NpGa3,-5.132085900000001
8273,Ba2Si,141.66056
8274,KNa2Sb,269.65373
8275,SeOF2,254.25129
8276,LiMn2O4,0.2395015
8277,NpIO,9.411102
8278,Ba3P4,238.8520133
8279,VCoO4,157.08853100000005
8280,CuRe2Cl,-7.7136594
8281,K3Ag3As2,314.7402633
8282,CaGaSiH,163.6031667
8283,Fe3PdN,20.054475
8284,TiAlCu2,-1.5710591669999998
8285,SmGa2,-4.5798573
8286,ScRe2,-5.705631
8287,Zr2CuSb3,-4.549334467
8288,BH3,406.6415767
8289,Ce3Zn,37.38383233
8290,RbLuO2,456.1320067
8291,AsS2NF6,389.8454833
8292,BiClF8,431.0195767
8293,Ce(CuSb)2,52.191657
8294,CaPmHg2,-5.899307
8295,Ti(GaO2)4,409.8470533
8296,Ba(MnP)2,-7.958913867000001
8297,LiCdAu2,-2.5310781
8298,PbI2,353.9978367
8299,MgTaZn,5.605688400000001
8300,AcClO,433.9518
8301,HS7N,321.6946767
8302,NaLi3,-8.390160767000001
8303,TlSb,1.8230724
8304,Er2Si2O7,392.9843033
8305,Rb3Co,37.322834
8306,TiCo3,7.6588523
8307,Rb3SbSe4,351.53046
8308,Fe2Te4H3ClO2,269.47068
8309,Dy3CuGeSe7,272.54389330000004
8310,Re3C,11.090626
8311,CIF7,363.28761
8312,CaP,183.8091067
8313,NaClO3,450.13753
8314,PrPO4,390.5202267
8315,AcAg,5.8427185
8316,CrFe2Sn,-2.908741
8317,Li2FeSn(PO4)2,140.4933693
8318,ZrV2,-5.183787767
8319,RbNa7(CoO3)2,34.25631633
8320,Y3GaO6,356.1375267
8321,DyPb3,11.849135
8322,NaGa4,6.173919967000001
8323,Tb2IrRh,29.536363
8324,Ho(GePd)2,-9.980456132999999
8325,Ba3MnNb2O9,267.23563
8326,Fe8N,2.267688857
8327,UTeAs,-1.270553667
8328,Cu2SnTe3,-0.640625
8329,RbAu3Se2,210.4805467
8330,PrHSe,168.69222
8331,Cd2PtRh,2.3300358
8332,RbBiO3,5.8123712
8333,Mg(C2N3)2,462.0760567
8334,Sm2As4O9,341.2510233
8335,YTiF5,16.51328467
8336,Sr2CaIrO6,26.08194107
8337,Rb2In4O7,495.2775233
8338,NaLiICl,356.0375667
8339,Ca2CuSbO6,174.65018
8340,PbO2,38.100249
8341,NbAgO3,444.75838
8342,Mn3SnC,12.854965
8343,Ba2Hg,11.27853953
8344,Nd(CuSi)2,10.74914927
8345,PmCdPd2,-1.1699073
8346,LiInSe2,375.5977633
8347,K3AsS3,397.39528
8348,UTeO,27.52257633
