,pretty_comp,shear_modulus_gv
5537,Tb(FeGe)2,61.047
5538,Sn7S2,11.013
5539,FeCu2GeS4,23.947
5540,ThMnSe3,30.287
5541,YPPt,49.76
5542,Pb4SeBr6,10.652999999999999
5543,V4As3,80.76
5544,YbF2,37.64
5545,YbSi,39.927
5546,Nd5As2Cl,44.927
5547,Ca5Sb3,24.513
5548,Np(GePd)2,26.3
5549,Tb2CoGe2,38.14
5550,Na2Ti2Sb2O,22.826999999999998
5551,Cr3Si,147.88
5552,BeCdPt2,31.087
5553,Sr3Ge2(BO)6,53.167
5554,BeInBr,6.6
5555,SrIr2,54.36
5556,Yb(AlSi)2,42.0
5557,BaV2Os,48.64
5558,Zr2BeGe,63.607
5559,SrMnBe,24.63300000000001
5560,NaBrO3,19.74
5561,Sr2PrO4,39.747
5562,VPd2,86.15299999999998
5563,Dy(SiRh)2,86.45299999999996
5564,MgTa2Be,44.913000000000004
5565,VSb2O5,30.22
5566,Ba4CdBi,2.52
5567,Nb(SeCl)2,21.173000000000002
5568,Sr(GaTe2)2,17.32
5569,BeCrPd,106.367
5570,Eu2I2O,12.487
5571,Li2NdAs2,21.427
5572,PrCd,23.12
5573,K2PAu,13.5
5574,Ag3Pt,38.06
5575,SrAuO2,37.86
5576,YbNi5,68.21300000000001
5577,Pr2In,17.86
5578,SrLiAlF6,36.187
5579,Be3Ir,98.22
5580,PrPPd,48.34
5581,BaTi(BO3)2,58.907
5582,ThGe,53.92
5583,Tm6CoBi2,30.933000000000003
5584,InP,30.366999999999997
5585,Pr(CoGe)2,62.287
5586,Ca(CoP)2,68.66
5587,Mn2SiRu,64.84
5588,Al(CoSi)2,93.947
5589,Rb2PdF6,10.24
5590,Rb2Li2SiO4,29.1
5591,Te2MoWSe2,21.26
5592,CeTeCl,31.533
5593,Sb2Te,25.307
5594,Rb2AuI,0.927
5595,Li3NbS4,8.7
5596,Nd2Cd2O5,40.51300000000001
5597,Pb2SO5,20.64
5598,AlFe2Mo,79.88
5599,MgCl2,17.187
5600,Dy3In,29.84
5601,Tm2NiIr,43.8
5602,Zr2BeCl,14.833
5603,TmIO,31.3
5604,Sc2BeBr,21.113000000000003
5605,Co2SbO6,67.44
5606,SrBeBi,0.207
5607,ZnRh,75.1
5608,Ba2Sc2O5,56.446999999999996
5609,SrAlSi,40.68
5610,NdHg,19.16
5611,MnBeMo,44.86
5612,Mn2Au5,34.153
5613,LiDy2Tc,33.68
5614,RbGeCl3,4.52
5615,HfZn2,55.56
5616,ThNiSn,52.36
5617,CePPd,46.347
5618,GeI2,4.84
5619,TiBeCd2,18.987000000000002
5620,BeNi2Ir,74.28699999999998
5621,Al2Au,41.26
5622,NbSiRh,110.353
5623,Rb8PO3,7.6
5624,CaSn,24.947
5625,FePO4,16.653
5626,TiFeO4,53.76
5627,VCuO4,61.986999999999995
5628,LiFe(CoO3)2,61.1
5629,Nb3Al,16.32
5630,BaCa3O4,60.44
5631,TbPO4,79.5
5632,NaBeSb,35.08
5633,Li2HfO3,83.22
5634,K2AlF5,20.94
5635,Ga2Te5,18.893
5636,Er3SnC,22.74
5637,Sb2Ru,79.813
5638,DySCl,27.47300000000001
5639,Li5NCl2,28.653000000000002
5640,RbAs,8.427
5641,Sc6FeSb2,45.02
5642,BeFeTe2,17.293
5643,Mg2Ti3O8,62.387
5644,Sr(CdGa)2,28.22
5645,ZrSi2,93.36
5646,Er2TeO6,86.18700000000004
5647,VIr3,216.18
5648,NaMnCl3,14.14
5649,AlTlF4,35.793
5650,Nb4C3,136.94
5651,Cr(CoO3)2,54.833
5652,Mn3Rh,153.9
5653,DyTe2,27.987
5654,AgI2,3.787
5655,TbAlCu2,27.08
5656,KNaTiO3,35.126999999999995
5657,CaCuAs,45.44
5658,NaVS2,38.14
5659,BrF5,7.353
5660,Ta2CrRu,107.6
5661,DyTmMg2,28.46
5662,VFe,54.58
5663,NaSi2N3,119.713
5664,Al2HgS4,24.273000000000003
5665,Lu3AlN,76.54
5666,NpP,59.4
5667,YMgIn,42.06
5668,NaAlH4,14.32
5669,BeTc2Ni,35.847
5670,BaYSc2,19.16
5671,TaGaNi2,52.22
5672,YHfBe2,55.26
5673,Rh(OF3)2,1.453
5674,RbBO3,43.86
5675,Na2SO4,28.813000000000002
5676,MgPS3,25.1
5677,Hg3(SCl)2,6.24
5678,BaNaBO3,38.87300000000001
5679,NaLaTiO4,55.333
5680,SeS,14.2
5681,Te2Rh3,47.84
5682,ZrInNi2,53.86
5683,Li2RhO3,54.367
5684,KCuS,5.8729999999999976
5685,BaVS3,21.573
5686,UGa3Ni,39.82
5687,ZrTiTe4,21.02
5688,Ba2TiTe,11.94
5689,LiSi2N3,124.227
5690,PuSi3,56.266999999999996
5691,Yb(MnGe)2,53.48
5692,NaBe2Cl,3.253
5693,Ba4ScCd,2.74
5694,RbAuO,14.567
5695,Nd(CrSi)2,73.753
5696,NdBi2BrO4,39.893
5697,NdP5,37.586999999999996
5698,TaBePd2,65.007
5699,LiClO2,10.127
5700,Sr2PbO4,48.107
5701,BaNdMn2O6,69.613
5702,Na3BiO4,45.48
5703,ScGaRh2,75.68
5704,CaVF4,15.92
5705,Ag2S,12.993
5706,Ba2YTi2TlO7,45.333
5707,K2S2O5,14.472999999999999
5708,Rb2Se,6.66
5709,SmBr3,16.2
5710,CrMoF6,39.247
5711,PdBr2,7.267
5712,Be2TlMo,80.133
5713,Pu3Al,36.96
5714,Y2MgS4,25.94
5715,K3Na(RuO4)2,17.267
5716,Cr3AgO8,30.94
5717,SbAsF8,9.28
5718,KMgF3,51.12
5719,Ti2GeC,106.52
5720,Fe2B,80.227
5721,MgNiPO5,64.087
5722,Rb2NaSbCl6,12.88
5723,HoHO2,53.653
5724,Be(FeSi)2,49.847
5725,CrPO5,49.8
5726,Ba2SnPb,13.84
5727,KLiSO4,20.607
5728,K5CuSb2,8.84
5729,Ce(NiSn)2,26.826999999999998
5730,YbBi2ClO4,26.906999999999996
5731,H4NF,4.44
5732,NaMgAs,22.74
5733,BeZnCo,49.333
5734,MoWSe4,20.627
5735,Mn2CrCo,46.6
5736,Ba(AlTe2)2,14.84
5737,HoCoC2,101.75299999999999
5738,K2PdCl4,10.033
5739,CeHSe,54.893
5740,ScTaRu2,101.4
5741,PrMnGe,28.427
5742,LiMgAs,37.76
5743,Ba2TmNbO6,91.3
5744,Al2SiO5,92.89299999999999
5745,Hf2CuOs,60.56
5746,CaBHO3,40.74
5747,Eu(MnSb)2,19.547
5748,Ca3Mg,12.22
5749,Nd(SiOs)2,85.5
5750,MnBeGa,50.233000000000004
5751,Be2ZnW,68.527
5752,RbBaTaS4,13.4
5753,Si3As4,41.26
5754,PuB2,135.547
5755,K2CuSb,11.007
5756,BaY2PdO5,69.34
5757,TbTe,36.5
5758,ZrBeIr4,61.56
5759,KSmSe2,26.313000000000002
5760,HoInAg2,30.2
5761,Nd3GaN,18.02
5762,UTeS,41.92
5763,K2CoS2,13.793
5764,Zn2Sb3O8,43.047
5765,BePd,50.44
5766,HoErZn2,33.48
5767,HfPbO3,94.4
5768,Dy3Pd2,16.76
5769,Ca3Sb2,21.9
5770,Ho2TeO2,62.28
5771,Pr(CuSi)2,71.347
5772,NaTiS2,36.607
5773,KCuSe,25.2
5774,BiBrO,28.7
5775,Ca(CuN)2,32.827
5776,CaCl2,15.907
5777,ScS,66.3
5778,SrMnGe,22.706999999999997
5779,Sb2Au,25.02
5780,Na3NiF6,24.993000000000002
5781,PrFeSi,47.653
5782,HoSF,64.42699999999999
5783,LiMnAs,40.78
5784,NdTeF,43.22
5785,BH3OF4,13.687000000000001
5786,ZrBe2Cr,47.01300000000001
5787,DyAsO4,68.14699999999999
5788,HoN,52.86
5789,Ca2NF,54.867
5790,Dy(NiGe)2,46.933
5791,ThRu3C,107.24
5792,LuVO4,64.973
5793,KHO,16.607
5794,BaSc2Nb,10.547
5795,TbYTl2,22.1
5796,Ca(DyS2)2,43.147
5797,NpSn3,29.44
5798,BaHf2Ru,19.653
5799,ZrSnPd,55.18
5800,HfCuP,14.152999999999999
5801,NaNO,23.447
5802,Nd(CuGe)2,54.86
5803,Li3(CuO2)2,41.74
5804,Na3SbS4,6.94
5805,Mn3GeC,104.1
5806,SnPd3,56.22
5807,Ce(Fe2As)2,91.48
5808,Te2Mo(WS2)2,21.747
5809,BaV2P,22.92
5810,Rb3Mn,1.42
5811,PrOs2,25.86
5812,PmCdAu2,12.38
5813,HfRh3,120.54
5814,Nb3Pt,88.14
5815,NaPF6,16.34
5816,KBe2Tc,31.313000000000002
5817,NaV(OF)2,27.22
5818,CrB2,163.94
5819,Rb2TeO3,10.9
5820,Ce(SiNi)2,66.673
5821,DySbPt,46.7
5822,SmDyZn2,30.5
5823,ZnCu3H6(ClO3)2,24.147
5824,Pm2ZnOs,30.06
5825,ZrCl,21.346999999999998
5826,CaMnSn,19.82
5827,DyBi,38.26
5828,SmOF,64.633
5829,Zn(BiO2)2,14.38
5830,ErClO,28.13300000000001
5831,Sc3TlC,82.84
5832,LiHo3,17.233
5833,Cd(PtO2)3,75.907
5834,Zr2CuOs,49.3
5835,MgCl2O,10.847000000000001
5836,NbCu3Se4,23.58
5837,Hg2SeO4,14.307
5838,AgSbSe2,20.327
5839,ThSeO,66.06
5840,Zr2Be2Ga,24.34
5841,Be2CrRu,79.047
5842,KPH2SO3,17.747
5843,Sc2TlAg,34.56
5844,Ba2HgPb,16.94
5845,PrTe3,24.94
5846,PbS,36.26
5847,CoReGe2,18.84
5848,HfN,166.9
5849,Ca(WN)2,25.267
5850,KRb3,1.4
5851,Be(BC)2,194.3
5852,V3Cu,39.8
5853,BaPdRh2,34.093
5854,BiTeIO3,17.387
5855,Al3Os2,111.12
5856,TlPd2Se3,19.32
5857,YHO2,51.56
5858,PuO,60.44
5859,CaTiBe,38.153
5860,Li2CeO3,49.567
5861,SrSeO3,32.2
5862,KP,11.8
5863,Cu2SnTe3,19.007
5864,ZrS,70.96
5865,K3ScSi2O7,58.24
5866,Yb4Mg3H4,36.473
5867,ErAg,32.8
5868,Mg2As2O7,53.51300000000001
5869,TiGeRu2,111.4
5870,SmMgAu2,7.98
5871,Tb3CuGeS7,37.233000000000004
5872,Co(HO)2,34.153
5873,Rb2NaCrF6,30.54
5874,TaBeTe,4.147
5875,LiAs,18.313
5876,TlHg,3.16
5877,YbAu4,28.433000000000003
5878,Ca3SnN,15.14
5879,HoNi2B2C,78.673
5880,Ca3SbP,32.0
5881,Hf3Au,19.74
5882,Nb3Ga,49.94
5883,NaPrSe2,24.866999999999997
5884,Be2ZnFe,77.94
5885,ScBeFe,29.32
5886,BaZnSi,31.413
5887,ScRu3,67.38
5888,Sr2SO,43.94
5889,HfInNi2,57.3
5890,MnCuAs,21.66
5891,Bi2Se3,16.327
5892,NaMnBi,11.92
5893,BiSI,11.34
5894,Na2UO4,37.413000000000004
5895,Li2MnVO4,66.393
5896,AlZnRh2,90.18
5897,Ho(CoSi)2,90.92
5898,VOF3,9.927
5899,NbCoSb,55.74
5900,Mg(RhO2)2,54.64
5901,Cu2HgGeSe4,22.46
5902,CeSmI4,13.727
5903,MgAuO2,65.613
5904,ThNi2,16.22
5905,MnInCu2,28.24
5906,BaNiF6,27.706999999999997
5907,KNO3,6.973
5908,PrTl,20.36
5909,YbGa2,42.26
5910,YbTiO3,119.56
5911,Na2CaBe,6.5870000000000015
5912,Rb2As2Pt,11.133
5913,Li4CoO4,37.806999999999995
5914,Ag2CO3,22.386999999999997
5915,AlCr(WO4)2,34.453
5916,PuCdRh2,154.547
5917,MnN,88.573
5918,TbNiSb,55.86
5919,PrNi5,60.2
5920,HoH3,60.953
5921,MgBe2Pd,58.78
5922,Tm3AlN,73.64
5923,FeBr2,15.507
5924,Eu2PI,30.713
5925,CuBr,13.94
5926,DyBiPt,40.32
5927,V3Pd,81.82
5928,K2MnH2OF5,12.527000000000001
5929,ZnCrF5,22.487
5930,SrFeMoO5,28.74
5931,MgGeO3,82.58
5932,ErP,68.14
5933,RbBrF4,7.5470000000000015
5934,CdSO3,19.28
5935,YbAgSb,25.1
5936,Rb2SnCl6,9.76
5937,BeCoBi4,1.1
5938,BaSrY2,13.093
5939,Tm2CdOs,36.78
5940,TiPd2,53.667
5941,NbSiAs,96.01299999999999
5942,Tm2RuPt,37.76
5943,Rb2CaH4,13.972999999999999
5944,ZrAlRh2,26.54
5945,SmCu,27.62
5946,Li3PrSb2,35.41300000000001
5947,KRb2RhF6,23.4
5948,Tm2HgOs,36.12
5949,Zr2Al,43.913000000000004
5950,K2PtCl4,9.987
5951,K2SO3,13.14
5952,Mo3Ir,109.52
5953,CaGaGeH,41.76
5954,TaAgO3,81.627
5955,MgTiPO5,57.28
5956,BaMnCl2,16.187
5957,SrSiO3,168.26
5958,HoTlS2,30.866999999999997
5959,Mg2SiO4,116.727
5960,RbGaH2,13.253
5961,KPrTe4,18.633
5962,ErBi2ClO4,45.813
5963,BaCO3,27.213
5964,KH2N,11.827
5965,Na2BeCl,5.16
5966,MgCoGe,46.333
5967,TbSe,45.94
5968,PtI2,12.02
5969,Ba4MgGa,0.78
5970,GaMo3,116.16
5971,HoCuO2,44.353
5972,Yb3Zr,21.12
5973,Tm2TeO2,65.307
5974,Dy2AgRu,34.16
5975,NbIr,113.62700000000001
5976,Li4Mn2O9,42.48
5977,BaSiN2,46.473
5978,Li2BeNb,7.867000000000001
5979,NpTe,22.6
5980,ThCl4,16.247
5981,Nb3Sb,76.54
5982,Mn2B,169.667
5983,Zr2Fe,31.253
5984,Y(SiPt)2,42.913000000000004
5985,KCrF3,28.74
5986,KAuF6,11.96
5987,K2Rh2O5,58.253
5988,KLiS,19.92
5989,KPrS2,28.406999999999996
5990,Ca2AlBiO5,33.9
5991,AcN,18.893
5992,TaBe2Tl,58.327
5993,Sr2BeSn,9.52
5994,SmAl,37.1
5995,ZnI2,10.887
5996,Ba2CePtO6,71.42
5997,Mg2BeFe,45.66
5998,Ba2As,17.027
5999,Mn2VSi,123.74
6000,CdSbS2Br,19.893
6001,Mn2CoO6,49.653
6002,NdAlO3,148.46
6003,NbAlOs2,124.96
6004,V3Rh,100.14
6005,YMnBe2,43.626999999999995
6006,AsO2,19.933
6007,Sr(ZnP)2,42.727
6008,CeNiC2,79.293
6009,ScCd3,27.76
6010,GePb3O5,27.087
6011,KLi6BiO6,47.207
6012,RbGeIO6,34.913000000000004
6013,Th(SiNi)2,74.453
6014,CaTe2O5,21.873
6015,CrS,51.647
6016,TaTiOs2,91.5
6017,K3SbO4,31.4
6018,CaZrSi2O7,67.4
6019,VTe2,23.686999999999998
6020,PmBiAu2,20.5
6021,TbSF,62.5
6022,Ba(CuS)2,31.627
6023,ErInCu2,40.44
6024,Zr2Cu,45.413000000000004
6025,Na3AlF6,29.13300000000001
6026,Li3V(BO3)2,46.3
6027,YH2,56.06
6028,Nb3Pb,34.04
6029,RbFeF3,33.96
6030,Ce(AlGa)2,36.086999999999996
6031,Na2PdS2,19.047
6032,K2NaAlH6,24.5
6033,CrIr3,216.5
6034,LiNO3,32.773
6035,LiEr2Ru,35.36
6036,Zn3N,0.627
6037,ICl,4.047
6038,Zr(CoSi)2,104.38
6039,LiMnAlO3,52.14
6040,Mg2NF,79.193
6041,Sm2Tl,19.2
6042,RbBeO3,16.46
6043,Mn2P,44.946999999999996
6044,Ba2TmRuO6,85.34
6045,Sc2CuPt,44.22
6046,Al2CoOs,107.96
6047,SrBeV2,8.633
6048,SrHf2Mo,6.52
6049,KCl,12.8
6050,GaCuRh2,78.74
6051,Be2NbMo,72.48
6052,CrSe,22.92
6053,Ba2HfTe,12.56
6054,Yb(Al2Mo)2,76.093
6055,LiCaAs,19.24
6056,TmIr,40.06
6057,FeI2,12.88
6058,Zn(PO3)2,44.9
6059,PrCoO3,96.42
6060,RbNO3,6.973
6061,Er(HO)3,32.54
6062,RbGeBiS4,15.333
6063,KTiPS5,9.472999999999999
6064,ScVRu2,88.66
6065,FeH,126.66
6066,DyB2Ru,107.53299999999999
6067,Tl(CoSe)2,15.507
6068,Na2FeO4,20.886999999999997
6069,NaBeNi2,27.66
6070,CaMgAsO4F,41.713
6071,Cd2P3I,27.0
6072,Na2GeO3,29.213
6073,MnAu4,26.006999999999998
6074,ScBrO,34.327
6075,NdSb,38.486999999999995
6076,MgAlIr2,107.88
6077,Rb3NaBe2F8,22.06
6078,YBeFe,38.01300000000001
6079,PrIn3,26.96
6080,LaN,34.18
6081,Rb3Mo,2.46
6082,U(SiPt)2,40.473
6083,KC,8.807
6084,Cu2O,8.5
6085,Rb2SnI6,6.82
6086,CaGa,28.866999999999997
6087,Li2VFeO4,87.833
6088,Pr3AlC,41.16
6089,ZrS3,28.186999999999998
6090,ErPt3,80.16
6091,Sm2MgGe2,54.6
6092,NaScO2,80.373
6093,BaCdW2,23.526999999999997
6094,Mn2CoGe,16.46
6095,Pr(SiAg)2,55.42
6096,GaAgS2,22.62
6097,CaSbF6,18.493
6098,YbSi2,14.052999999999999
6099,TaBeSn,5.033
6100,ScMnBe,40.147
6101,Sr2C(NCl)2,19.273
6102,Be2ZnFe,82.367
6103,VClO,0.92
6104,Fe3SnC,133.52
6105,TiSe2,27.56
6106,Ho6CoBi2,27.947
6107,BaTe,20.68
6108,LiMn2O2F3,30.053
6109,NaCuSe,21.886999999999997
6110,LiEuO2,56.586999999999996
6111,K2NiAs2,14.827
6112,SbF5,29.7
6113,BaBeCl2,17.22
6114,HfCo,47.82
6115,Rb3Hg,0.88
6116,Rb3BAs2,8.493
6117,CrGaP2,25.48
6118,CaZnGe,41.18
6119,NaPmHg2,18.42
6120,Rb3P,9.52
6121,NaMnSb,13.9
6122,K2GeSe3,9.133
6123,AlPNCl5,6.067
6124,K2TeBr6,8.02
6125,Fe2O3,70.85300000000002
6126,TiFeSb,41.12
6127,UTeAs,38.053000000000004
6128,Sc2CdS4,26.64
6129,MgSbPd2,30.66
6130,PuNi2,47.8
6131,AlI3,6.32
6132,RbAu,10.06
6133,Be2NbSb,96.713
6134,CaF2,51.493
6135,Lu2CoRu,58.7
6136,DySBr,20.347
6137,Ba2Bi6O,23.026999999999997
6138,MgBeZn,34.053000000000004
6139,CuAsSe2,14.82
6140,MgZrAu2,36.86
6141,CoAs,76.64699999999998
6142,Ba4NaBi3O2,59.48
6143,BaHfN2,51.19300000000001
6144,Tm2Al3Si2,64.34
6145,K2RbPt,6.44
6146,TaSb2,73.093
6147,NbF4,51.893
6148,Sr2GeS4,20.933000000000003
6149,YV(WO4)2,44.507
6150,K4I2O,9.58
6151,Na3N,14.46
6152,MnCN2,26.787
6153,NdTe2,27.46
6154,ZrGa2,61.58
6155,SmOF,68.18
6156,U2Ga2O5,40.793
6157,ScAsO4,77.893
6158,Ca2Sn3O8,49.806999999999995
6159,Ba2MgUO6,61.68
6160,VSiPt,48.0
6161,BaThO3,56.82
6162,LiIrF6,21.247
6163,HoSbPd,2.48
6164,VO2,7.327000000000001
6165,BeVFe,73.64699999999998
6166,Mg(HO)2,13.227
6167,NaMgBe,20.093
6168,TiAlRu2,89.2
6169,BaVBr2,11.433
6170,MoC,162.88
6171,Sc3PbC,77.74
6172,BeGa2Tc,83.447
6173,DyAgSb2,32.787
6174,SbTe,23.8
6175,Ba4NbSe,1.54
6176,Y2Si2O7,66.64
6177,PSe,8.007
6178,Nb3Si,26.84
6179,NaHF2,15.48
6180,RbNaSi2O5,27.866999999999997
6181,CaPd,23.54
6182,NaHoO2,68.253
6183,KHS,9.513
6184,ZrIn3,49.72
6185,NiPtF6,30.413
6186,H2CO,5.767
6187,LiCrBO3,46.69300000000001
6188,ThTeAs,37.26
6189,ZrPbO3,61.493
6190,Lu2Fe2Si2C,84.04
6191,ErSbPt,48.14
6192,SmGeO3,69.76
6193,Mn2ZnN2,51.806999999999995
6194,NaMgBO3,65.933
6195,RbCdF3,27.9
6196,UGaNi,33.62
6197,CdAs2,22.54
6198,HfSe3,26.073
6199,PuRu,4.92
6200,YInAg2,29.36
6201,Ba2H3I,19.373
6202,CaCrF5,44.18
6203,CaTiSiO5,77.633
6204,Ca(NiGe)2,39.04
6205,Zn2SiO4,89.24
6206,Na2ZnGeO4,29.6
6207,HoIn,28.44
6208,Sc2CoOs,65.6
6209,LiMnF6,23.06
6210,Tm2AlZn,44.7
6211,Mg2FeWO6,71.887
6212,Ba2BiCl,12.5
6213,YbOF,53.01300000000001
6214,LiNbS2,59.593
6215,USiS,28.706999999999997
6216,NbN,150.6
6217,TiPd3,90.2
6218,RbLiCrO4,15.113
6219,Rb2Fe4O7,61.46
6220,Ni3Hg,55.02
6221,KSc2Be,15.312999999999999
6222,Ga2CoRu,80.22
6223,Pr(SiPd)2,56.493
6224,Sm2CuRu,31.58
6225,Cu2GeSe4,13.847000000000001
6226,CaCd3O4,51.773
6227,YTl,22.16
6228,Ba4ZrPb,4.32
6229,TmRh3C,81.38
6230,Li2FeS2,28.767
6231,BaSr2Sb,10.193
6232,Nd2O3,62.3
6233,LuScRu2,56.14
6234,PrZnSbO,26.427
6235,InHg,9.08
6236,LaN,72.66
6237,CaBeTc2,54.32
6238,BaB2F8,21.353
6239,ZnH2SeO5,24.54
6240,Sr2FeSO3,41.713
6241,Rb3Pt,9.1
6242,KCaBr3,8.873
6243,U(CuSi)2,56.847
6244,LiGa2Ru,54.2
6245,CaSn(BO3)2,67.333
6246,Na2ZnSe2,12.447000000000001
6247,NaReO4,16.34
6248,SrBiClO2,23.087
6249,Ba2Sn,11.48
6250,Sm2PbSe4,31.913
6251,CoSnRh2,71.08
6252,YBi2IO4,43.586999999999996
6253,Ce2SeF4,46.08
6254,LiNdTiO4,67.21300000000001
6255,NbC,195.56
6256,RbLiS,17.58
6257,Nd2SO2,58.62
6258,KPrGeSe4,13.9
6259,Ba4YCd,2.04
6260,LiAl2Pd,61.2
6261,LiBO2,55.3
6262,Sb2Rh,61.907
6263,Li2MoF6,28.68
6264,Sc2Al,44.867
6265,Be2IrBr,37.953
6266,ScGeAu,40.38
6267,KBeTc,25.96
6268,ErBi2IO4,44.806999999999995
6269,GeMo3,113.1
6270,Ca2PbO4,56.913000000000004
6271,K4ZnP2,9.972999999999999
6272,ZnMo3,82.32
6273,CrCdF6,25.213
6274,Fe3Pt,130.08
6275,CaTlCl3,13.587
6276,BaF2,24.54
6277,LiYb3,7.54
6278,MgGeAs2,27.593000000000004
6279,CoCuO2,78.21300000000002
6280,USe,24.66
6281,Be2SbW,68.067
6282,Sr3Yb,9.8
6283,ErSi,68.667
6284,V3Au,75.12
6285,Cu2SnSe4,12.232999999999999
6286,DyI3,4.9
6287,SrMoO3,86.04
6288,CrF6,2.807
6289,HgPd2Au,40.0
6290,Fe2B4Mo,171.907
6291,MgSbF6,32.126999999999995
6292,GeRh,47.5
6293,NaCaBe,14.487
6294,HfScOs2,96.76
6295,CeCdAsO,21.447
6296,Li4P2O7,23.153000000000002
6297,YPb3,13.0
6298,Ag2GeS3,14.14
6299,K4BeP,2.68
6300,YAl3,59.08
6301,MgBe2In,16.147000000000002
6302,TbY3,25.493000000000002
6303,KTcO4,13.673
6304,CdC,33.18
6305,CeO2,19.22
6306,AlCuSe2,29.873
6307,SrTiN2,64.587
6308,YCuF5,38.813
6309,BaGeBr,4.52
6310,ZnCO3,56.033
6311,BiTeBr,13.573
6312,Dy2Tl,23.84
6313,PdPb2,18.367
6314,Ca(AsO3)2,73.48
6315,MgBe2Sb,16.633
6316,Y2SiCO7,66.913
6317,RbYbO2,30.393
6318,MnPO4,13.587
6319,Y3CuGeS7,36.74
6320,TiCd,36.986999999999995
6321,Ho6FeSb2,36.533
6322,Mg(InS2)2,27.64
6323,PmN,103.82
6324,ScIr2,101.28
6325,PrRh3C,63.56
6326,HfBeTc,65.953
6327,KHo2CuS4,35.653
6328,MgSc2Al,50.2
6329,LiYbS2,7.74
6330,Na3PS4,8.96
6331,AlCrO3,60.8
6332,K2NaVOF5,30.607
6333,HfSiPt,2.56
6334,MnP2,121.04
6335,NiAgO2,44.87300000000001
6336,Hf2Zn,59.87300000000001
6337,KP(HO)2,10.7
6338,Hg2BrN,12.213
6339,TbInAu2,24.66
6340,DyBiPd,37.02
6341,Rb3Sb2Br9,1.4669999999999999
6342,TmPd,37.7
6343,Ti2InNi,8.08
6344,UOs2,8.2
6345,Sc2ZnIr,45.42
6346,CdGeAs2,27.886999999999997
6347,MoC,242.453
6348,Co2B,94.713
6349,Ba4TaRh,3.22
6350,TlPS3,11.32
6351,YCuS2,30.326999999999998
6352,CaMn2,21.026999999999997
6353,BaTlRu2,5.7929999999999975
6354,NbGaNi2,47.38
6355,SrPb3,20.56
6356,SmAl2,54.0
6357,TmCdAu2,29.32
6358,LiEr2Al,35.68
6359,TaTeBr9,6.773
6360,Hf2Hg,56.1
6361,MnSiIr,94.62
6362,LiTaW2,20.92
6363,LiDyS2,33.213
6364,BeIr4Se,17.52
6365,U(SiIr)2,105.96
6366,KLiSe,17.073
6367,Ca2Bi2O5,21.54
6368,TaO2F,120.7
6369,ThSi2,40.953
6370,Rb3Dy,3.4
6371,SmTlS2,28.546999999999997
6372,MnBeSb,94.287
6373,AcCl3,17.413
6374,Ca2NCl,43.533
6375,InFe2CuSe4,16.927
6376,TiBe2Br,30.253
6377,Mn(AlS2)2,23.206999999999997
6378,BeVP2,23.846999999999998
6379,Ca3MnO4,64.753
6380,CuP2,52.613
6381,Ba2MnSn,15.28
6382,Ca(HO)2,7.2070000000000025
6383,SrMg2N2,76.107
6384,Na2TlSb,20.18
6385,Ca2CuSbO6,62.493
6386,KCO2,17.987000000000005
6387,SmCuSeO,38.28
6388,NpB2,172.787
6389,Ca2AsAu,34.32
6390,Sr(CdGe)2,14.527000000000001
6391,Sc2NiIr,50.66
6392,SrIF,18.907
6393,Cr2NiS4,62.87300000000001
6394,Ba4YTe,1.02
6395,K4CO4,9.373
6396,LiAlSiO4,42.253
6397,Mn2CdO4,18.533
6398,YbO2,73.22
6399,K2Te,6.84
6400,CaTi2S5,16.967
6401,TiMn2V,90.8
6402,KTlO2,32.573
6403,Dy(CuO2)2,66.62
6404,Rb8N3O,10.5
6405,Tb6FeSb2,32.52
6406,Pm5Mg,16.773
6407,TbP,64.78
6408,Ba2Mn2As2O,28.967
6409,ErSnAu,41.04
6410,SrCN2,18.427
6411,CaAl2,40.74
6412,BeInCl2,3.9
6413,Cd2PdRh,54.52
6414,SrTe,22.78
6415,KBr,12.54
6416,Ca2MgBe,11.8
6417,K3BS3,10.307
6418,UP,66.6
6419,K2ReF6,16.22
6420,CaUO4,71.04
6421,TaBeBr,22.533
6422,AlFeCo2,46.02
6423,ScBeZn2,38.48
6424,HIO3,20.74
6425,Sr2ZnCu2(SO)2,44.887
6426,Mg(BC)2,148.48
6427,Li2MnF6,20.133
6428,Tb2ZnNi2,30.64
6429,ScGaCo2,79.08
6430,BeFe2Mo,112.56
6431,MnSbRh,10.86
6432,K2AgSb,11.36
6433,TlAgI2,8.892999999999997
6434,AlOs,119.88
6435,Li2BeMo,35.38
6436,CClF3,5.68
6437,BaErCuS3,36.54
6438,K3NbO8,19.707
6439,MnBeSe2,28.713
6440,Ge2W,130.08
6441,Lu2IrRh,46.42
6442,NaAgO2,37.18
6443,Ca2Ti2O5,65.027
6444,NaCuO2,64.033
6445,NaBeTc2,50.327
6446,PmMgRh2,38.32
6447,Mg2BePt,48.87300000000001
6448,GeSe2,16.433
6449,TaF5,59.773
6450,Be2CoSi,91.073
6451,ZrCoSn,64.9
6452,Ba2PCl,19.287
6453,RbCuF3,37.1
6454,Rb2ThF6,23.52
6455,BeFe4Ge,47.86
6456,TiAu2,59.413000000000004
6457,BeGaCo,13.067
6458,MnBe2Ir,102.613
6459,SmMnSi,9.947000000000001
6460,TiNiSn,65.52
